FIPS,Year,CancerDeaths,Population
47101,1984,15,9258
47101,1985,11,9097
47101,1986,8,8905
47101,1987,18,8863
47103,1979,39,25212
47103,1980,42,25169
47103,1981,42,24985
47103,1982,43,24958
47103,1983,43,24951
47103,1984,44,25390
47103,1985,49,25640
47103,1986,40,25660
47103,1987,42,25737
47105,1979,30,26758
47105,1980,44,27182
47105,1981,54,27788
47105,1982,37,28613
47105,1983,47,28535
47105,1984,35,28364
47105,1985,48,28512
47105,1986,42,28465
47105,1987,62,28695
47107,1979,65,39395
47107,1980,55,39905
47107,1981,62,40357
47107,1982,50,40243
47107,1983,52,40297
47107,1984,55,40230
47107,1985,58,40325
47107,1986,73,40096
47107,1987,71,40283
47109,1979,24,21202
47109,1980,27,21315
47109,1981,28,21339
47109,1982,28,21323
47109,1983,34,21129
47109,1984,29,21208
47109,1985,31,21121
47109,1986,31,21031
47109,1987,23,21087
47111,1979,18,14382
47111,1980,17,14807
47111,1981,19,15117
47111,1982,18,15044
47111,1983,9,14809
47111,1984,27,14728
47111,1985,23,14841
47111,1986,20,14926
47111,1987,23,14888
47113,1979,91,69797
47113,1980,100,70697
47113,1981,97,71750
47113,1982,79,71840
47113,1983,112,71468
47113,1984,107,71809
47113,1985,110,72626
47113,1986,107,72506
47113,1987,98,72294
47115,1979,29,23084
47115,1980,29,23418
47115,1981,24,23548
47115,1982,33,23529
47115,1983,36,23252
47115,1984,34,23189
47115,1985,34,23194
47115,1986,33,23529
47115,1987,34,23532
47117,1979,26,18240
47117,1980,30,18514
47117,1981,34,18540
47117,1982,25,18444
47117,1983,34,18262
47117,1984,34,18821
47117,1985,24,19075
47117,1986,40,19050
47117,1987,31,19365
47119,1979,66,48413
47119,1980,70,48672
47119,1981,68,48889
47119,1982,68,48645
47119,1983,76,48189
47119,1984,100,48598
47119,1985,77,49455
47119,1986,87,49635
47119,1987,83,50201
47121,1979,12,6655
47121,1980,13,7200
47121,1981,11,7242
47121,1982,14,7183
47121,1983,8,7322
47121,1984,7,7351
47121,1985,9,7264
47121,1986,9,7427
47121,1987,11,7554
47123,1979,26,27009
47123,1980,35,27485
47123,1981,28,27641
47123,1982,26,27801
47123,1983,39,27792
47123,1984,61,28217
47123,1985,37,28380
47123,1986,47,28648
47123,1987,50,28788
47125,1979,76,80709
47125,1980,79,81149
47125,1981,74,82565
47125,1982,89,85953
47125,1983,104,85290
47125,1984,98,85691
47125,1985,88,88009
47125,1986,90,88568
47125,1987,108,89761
47127,1979,3,4110
47127,1980,4,4325
47127,1981,2,4352
47127,1982,7,4330
47127,1983,6,4416
47127,1984,9,4532
47127,1985,6,4637
47127,1986,3,4461
47127,1987,5,4518
47129,1979,19,15615
47129,1980,21,15953
47129,1981,21,16530
47129,1982,21,16501
47129,1983,20,16489
47129,1984,12,16548
47129,1985,16,16369
47129,1986,21,16140
47129,1987,25,16324
47131,1979,44,31795
47131,1980,39,30849
47131,1981,50,30909
47131,1982,41,30747
47131,1983,43,30440
47131,1984,26,30907
47131,1985,40,30777
47131,1986,50,30510
47131,1987,29,30437
47133,1979,18,16540
47133,1980,23,16705
47133,1981,28,16577
47133,1982,33,16449
47133,1983,31,16741
47133,1984,28,16709
47133,1985,27,16586
47133,1986,18,16477
47133,1987,27,16612
47135,1979,9,5777
47135,1980,11,5787
47135,1981,5,5820
47135,1982,6,5886
47135,1983,18,5894
47135,1984,9,6043
47135,1985,8,6062
47135,1986,15,5930
47135,1987,9,5919
47137,1979,4,4144
47137,1980,2,4108
47137,1981,11,4158
47137,1982,2,4190
47137,1983,2,4209
47137,1984,8,4161
47137,1985,7,4159
47137,1986,6,4201
47137,1987,8,4196
47139,1979,13,12787
47139,1980,27,13101
47139,1981,16,13181
47139,1982,25,13021
47139,1983,22,13009
47139,1984,20,13138
47139,1985,14,13092
47139,1986,13,13136
47139,1987,26,13155
47141,1979,45,44201
47141,1980,67,45586
47141,1981,39,46442
47141,1982,62,46568
47141,1983,71,46361
47141,1984,59,46457
47141,1985,57,46524
47141,1986,66,46714
47141,1987,54,46872
47143,1979,26,22492
47143,1980,25,23283
47143,1981,33,23265
47143,1982,29,23201
47143,1983,39,23283
47143,1984,39,23297
47143,1985,28,23042
47143,1986,35,23183
47143,1987,31,23079
47145,1979,54,45738
47145,1980,76,46432
47145,1981,64,46501
47145,1982,61,46503
47145,1983,62,46658
47145,1984,61,46674
47145,1985,70,46312
47145,1986,70,45794
47145,1987,85,45456
47147,1979,55,34293
47147,1980,57,35282
47147,1981,45,35574
47147,1982,43,35458
47147,1983,46,35336
47147,1984,44,35845
47147,1985,56,36363
47147,1986,60,36934
47147,1987,55,38021
47149,1979,75,78590
47149,1980,90,81349
47149,1981,73,84447
47149,1982,84,87102
47149,1983,98,88239
47149,1984,100,91324
47149,1985,91,94521
47149,1986,96,98505
47149,1987,125,103025
47151,1979,28,18446
47151,1980,25,18450
47151,1981,21,18583
47151,1982,17,18494
47151,1983,23,18415
47151,1984,20,18495
47151,1985,21,18513
47151,1986,19,18326
47151,1987,38,18071
47153,1979,10,7906
47153,1980,4,8240
47153,1981,12,8296
47153,1982,12,8263
47153,1983,14,8230
47153,1984,7,8189
47153,1985,7,8302
47153,1986,6,8224
47153,1987,6,8242
47155,1979,47,38596
47155,1980,50,39762
47155,1981,47,40980
47155,1982,56,41913
47155,1983,55,42861
47155,1984,53,43830
47155,1985,65,44346
47155,1986,63,44729
47155,1987,55,45783
47157,1979,1020,743478
47157,1980,1057,751338
47157,1981,1054,745772
47157,1982,1082,747612
47157,1983,1012,749759
47157,1984,1022,752020
47157,1985,1035,759728
47157,1986,1153,766634
47157,1987,1057,775241
47159,1979,14,13673
47159,1980,24,14073
47159,1981,22,13959
47159,1982,20,13661
47159,1983,19,13521
47159,1984,30,13298
47159,1985,15,13201
47159,1986,17,13200
47159,1987,20,13226
47161,1979,8,8359
47161,1980,13,8167
47161,1981,11,8179
47161,1982,7,8216
47161,1983,14,8228
47161,1984,19,8491
47161,1985,19,8626
47161,1986,19,8552
47161,1987,18,8576
47163,1979,185,137136
47163,1980,166,138659
47163,1981,188,139631
47163,1982,191,139779
47163,1983,192,138590
47163,1984,203,137823
47163,1985,189,137130
47163,1986,205,136954
47163,1987,240,137056
47165,1979,84,82033
47165,1980,79,83050
47165,1981,101,84798
47165,1982,99,85539
47165,1983,78,85762
47165,1984,105,87767
47165,1985,108,89770
47165,1986,121,92223
47165,1987,105,95078
47167,1979,34,31658
47167,1980,43,31618
47167,1981,50,31908
47167,1982,44,32013
47167,1983,33,32095
47167,1984,37,32174
47167,1985,34,32506
47167,1986,43,32968
47167,1987,50,33638
47169,1979,7,5645
47169,1980,10,5842
47169,1981,11,5761
47169,1982,8,5569
47169,1983,9,5302
47169,1984,5,5245
47169,1985,9,5341
47169,1986,14,5387
47169,1987,12,5487
47171,1979,24,15592
47171,1980,19,15463
47171,1981,24,15660
47171,1982,27,15625
47171,1983,18,15684
47171,1984,29,15768
47171,1985,27,15741
47171,1986,22,15635
47171,1987,27,15467
47173,1979,16,11094
47173,1980,9,11280
47173,1981,15,11508
47173,1982,10,11638
47173,1983,8,11832
47173,1984,16,11814
47173,1985,17,11960
47173,1986,11,11998
47173,1987,12,12225
47175,1979,3,4455
47175,1980,7,4538
47175,1981,2,4587
47175,1982,3,4578
47175,1983,1,4610
47175,1984,7,4668
47175,1985,6,4735
47175,1986,3,4689
47175,1987,4,4625
47177,1979,52,30496
47177,1980,51,31080
47177,1981,37,30941
47177,1982,48,31257
47177,1983,48,31073
47177,1984,47,31015
47177,1985,48,31044
47177,1986,34,30801
47177,1987,51,31059
47179,1979,103,83647
47179,1980,118,84912
47179,1981,86,86272
47179,1982,123,86152
47179,1983,115,86392
47179,1984,133,86173
47179,1985,121,85989
47179,1986,128,85815
47179,1987,137,85686
47181,1979,15,13145
47181,1980,17,13298
47181,1981,22,13394
47181,1982,18,13367
47181,1983,9,13344
47181,1984,22,13280
47181,1985,17,13324
47181,1986,26,13272
47181,1987,21,13244
47183,1979,39,30363
47183,1980,51,30838
47183,1981,38,30969
47183,1982,45,30665
47183,1983,35,30580
47183,1984,51,30411
47183,1985,44,30129
47183,1986,49,30030
47183,1987,44,29764
47185,1979,23,18732
47185,1980,42,18564
47185,1981,26,18792
47185,1982,28,18508
47185,1983,31,18349
47185,1984,20,18443
47185,1985,33,18467
47185,1986,36,18637
47185,1987,21,18596
47187,1979,65,53604
47187,1980,63,56213
47187,1981,68,57926
47187,1982,72,59479
47187,1983,64,60923
47187,1984,64,63706
47187,1985,68,65690
47187,1986,65,68525
47187,1987,66,71313
47189,1979,53,53473
47189,1980,66,54095
47189,1981,64,54553
47189,1982,61,54872
47189,1983,73,55491
47189,1984,70,57003
47189,1985,81,58559
47189,1986,74,59789
47189,1987,72,62078
48001,1979,54,35687
48001,1980,60,36030
48001,1981,39,38273
48001,1982,47,39443
48001,1983,46,41779
48001,1984,41,42585
48001,1985,56,43406
48001,1986,56,43783
48001,1987,66,43546
48003,1979,6,12498
48003,1980,9,12996
48003,1981,18,13789
48003,1982,12,14806
48003,1983,15,15333
48003,1984,15,15353
48003,1985,10,15913
48003,1986,9,16045
48003,1987,13,14823
48005,1979,77,59312
48005,1980,73,61526
48005,1981,77,63021
48005,1982,90,64831
48005,1983,88,65089
48005,1984,70,64999
48005,1985,78,65021
48005,1986,82,65396
48005,1987,83,64643
48007,1979,19,13380
48007,1980,21,13644
48007,1981,26,14188
48007,1982,17,15347
48007,1983,22,15677
48007,1984,23,16350
48007,1985,23,16769
48007,1986,20,17100
48007,1987,28,16924
48009,1979,13,6601
48009,1980,5,6853
48009,1981,10,7106
48009,1982,9,7231
48009,1983,7,7524
48009,1984,9,7668
48009,1985,7,7605
48009,1986,7,7605
48009,1987,6,7522
48011,1979,3,1762
48011,1980,6,1845
48011,1981,1,1843
48011,1983,4,1873
48011,1984,2,1835
48011,1985,2,1857
48011,1986,5,1986
48011,1987,2,1958
48013,1979,30,23417
48013,1980,27,24003
48013,1981,27,24457
48013,1982,28,25355
48013,1983,32,26306
48013,1984,23,26929
48013,1985,30,27432
48013,1986,28,28022
48013,1987,28,28434
48015,1979,27,15668
48015,1980,29,16313
48015,1981,16,16888
48015,1982,25,17879
48015,1983,29,18550
48015,1984,25,18945
48015,1985,20,19095
48015,1986,27,19077
48015,1987,17,18501
48017,1979,9,7807
48017,1980,6,7836
48017,1981,7,7973
48017,1982,2,7797
48017,1983,8,7774
48017,1984,5,7510
48017,1985,3,7361
48017,1986,2,7403
48017,1987,4,7081
48019,1979,13,6228
48019,1980,15,6610
48019,1981,18,6683
48019,1982,15,7053
48019,1983,11,7569
48019,1984,12,7993
48019,1985,17,8523
48019,1986,16,8742
48019,1987,20,9141
48021,1979,35,22555
48021,1980,44,23145
48021,1981,36,24837
48021,1982,28,26801
48021,1983,42,27958
48021,1984,52,30211
48021,1985,37,32642
48021,1986,31,35177
48021,1987,55,36065
48023,1979,4,4335
48023,1980,7,4464
48023,1981,11,4546
48023,1982,6,4711
48023,1983,9,4701
48023,1984,4,4606
48023,1985,5,4334
48023,1986,7,4334
48023,1987,10,4181
48025,1979,25,24598
48025,1980,26,25013
48025,1981,25,25484
48025,1982,19,26055
48025,1983,20,26740
48025,1984,15,26435
48025,1985,25,25403
48025,1986,36,24821
48025,1987,21,25326
48027,1979,119,158801
48027,1980,100,154234
48027,1981,130,159621
48027,1982,133,163068
48027,1983,144,166057
48027,1984,150,169727
48027,1985,153,174926
48027,1986,157,176432
48027,1987,169,180272
48029,1979,1018,946373
48029,1980,964,957883
48029,1981,1041,984002
48029,1982,1025,1012684
48029,1983,1084,1036921
48029,1984,1041,1058669
48029,1985,1091,1084547
48029,1986,1139,1114334
48029,1987,1164,1136068
48031,1979,10,4255
48031,1980,5,4285
48031,1981,11,4289
48031,1982,5,4412
48031,1983,5,4524
48031,1984,5,4581
48031,1985,10,4956
48031,1986,8,5103
48031,1987,11,5227
48033,1979,1,864
48033,1980,1,822
48033,1981,3,804
48033,1982,1,926
48033,1985,1,803
48035,1979,24,12096
48035,1980,24,12031
48035,1981,30,12002
48035,1982,23,12316
48035,1983,37,12615
48035,1984,20,12755
48035,1985,31,12844
48035,1986,24,12995
48035,1987,19,13188
48037,1979,104,71050
48037,1980,106,71470
48037,1981,101,72041
48037,1982,98,72846
48037,1983,94,74286
48037,1984,147,74783
48037,1985,127,76076
48037,1986,103,75975
48037,1987,85,76086
48039,1979,131,158060
48039,1980,146,166382
48039,1981,160,171748
48039,1982,160,175881
48039,1983,162,180035
48039,1984,199,182020
48039,1985,153,183443
48039,1986,187,183281
48039,1987,181,180921
48041,1979,61,88228
48041,1980,59,91345
48041,1981,61,99925
48041,1982,70,109789
48041,1983,67,113701
48041,1984,90,116032
48041,1985,79,118793
48041,1986,64,119884
48041,1987,81,118793
48043,1979,16,7182
48043,1980,5,7244
48043,1981,4,7348
48043,1982,11,7508
48043,1983,4,8002
48043,1984,10,8269
48043,1985,8,8001
48043,1986,6,7775
48043,1987,5,7985
48045,1979,8,2384
48045,1980,2,2430
48045,1981,4,2374
48045,1982,2,2306
48045,1983,2,2179
48045,1984,4,2123
48045,1985,4,2045
48045,1986,5,1899
48045,1987,1,1809
48047,1979,8,7954
48047,1980,8,8089
48047,1981,10,8187
48047,1982,11,8270
48047,1983,15,8355
48047,1984,9,8400
48047,1985,4,8239
48047,1986,12,8189
48047,1987,9,8156
48049,1979,50,30269
48049,1980,42,30759
48049,1981,53,31375
48049,1982,49,32345
48049,1983,55,32997
48049,1984,56,33093
48049,1985,43,32238
48049,1986,54,32009
48049,1987,44,31667
48051,1979,19,10807
48051,1980,14,11352
48051,1981,20,12286
48051,1982,20,13553
48051,1983,27,13518
48051,1984,16,13596
48051,1985,18,13495
48051,1986,15,13658
48051,1987,24,13272
48053,1979,23,15857
48053,1980,39,16457
48053,1981,39,16835
48053,1982,33,17607
48053,1983,27,18569
48053,1984,39,19603
48053,1985,29,20490
48053,1986,36,21518
48053,1987,19,21943
48055,1979,34,21451
48055,1980,30,22120
48055,1981,32,22724
48055,1982,31,23019
48055,1983,31,23664
48055,1984,33,24061
48055,1985,22,24883
48055,1986,27,25714
48055,1987,32,25568
48057,1979,18,18954
48057,1980,16,19138
48057,1981,21,19855
48057,1982,28,20598
48057,1983,18,20949
48057,1984,25,20495
48057,1985,26,20334
48057,1986,26,20011
48057,1987,21,19579
48059,1979,14,9888
48059,1980,14,10098
48059,1981,17,10047
48059,1982,17,10884
48059,1983,17,11577
48059,1984,15,11831
48059,1985,15,11733
48059,1986,14,11652
48059,1987,15,11620
48061,1979,154,199615
48061,1980,167,203831
48061,1981,146,213545
48061,1982,146,223394
48061,1983,161,230782
48061,1984,184,233856
48061,1985,158,237139
48061,1986,173,241854
48061,1987,194,244467
48063,1979,14,8448
48063,1980,10,8653
48063,1981,9,8789
48063,1982,22,9138
48063,1983,21,9392
48063,1984,17,9145
48063,1985,10,9185
48063,1986,16,9208
48063,1987,26,9162
48065,1979,9,6348
48065,1980,7,6342
48065,1981,11,6585
48065,1982,3,6963
48065,1983,7,7064
48065,1984,4,6877
48065,1985,8,6755
48065,1986,5,6677
48065,1987,7,6567
48067,1979,45,27153
48067,1980,48,27610
48067,1981,37,28161
48067,1982,42,28718
48067,1983,41,28519
48067,1984,49,28330
48067,1985,52,28317
48067,1986,31,28182
48067,1987,49,27905
48069,1979,1,10206
48069,1980,9,10269
48069,1981,10,10223
48069,1982,5,10147
48069,1983,6,9964
48069,1984,8,9658
48069,1985,8,9586
48069,1986,8,9323
48069,1987,8,9169
48071,1979,17,17316
48071,1980,20,18087
48071,1981,26,18337
48071,1982,15,19154
48071,1983,21,19660
48071,1984,21,19640
48071,1985,22,20200
48071,1986,27,19822
48071,1987,17,19384
48073,1979,53,34276
48073,1980,54,35497
48073,1981,55,35894
48073,1982,58,36092
48073,1983,44,36514
48073,1984,68,36983
48073,1985,51,37068
48073,1986,55,37514
48073,1987,70,37696
48075,1979,22,6064
48075,1980,7,6293
48075,1981,11,6235
48075,1982,9,6244
48075,1983,11,6215
48075,1984,14,6072
48075,1985,15,5845
48075,1986,8,5710
48075,1987,10,5697
48077,1979,7,8386
48077,1980,12,8870
48077,1981,6,8900
48077,1982,16,9270
48077,1983,10,9462
48077,1984,13,9524
48077,1985,13,9500
48077,1986,10,9383
48077,1987,10,9197
48079,1979,5,4718
48079,1980,3,4636
48079,1981,5,4590
48079,1982,5,4660
48079,1983,7,4415
48079,1984,1,4380
48079,1985,5,4412
48079,1986,3,4127
48079,1987,3,4063
48081,1979,9,2904
48081,1980,10,2879
48081,1981,5,3038
48081,1982,12,3178
48081,1983,2,3346
48081,1984,6,3347
48081,1985,4,3253
48081,1986,6,3176
48081,1987,6,3150
48083,1979,22,9393
48083,1980,15,9266
48083,1981,24,9332
48083,1982,20,9358
48083,1983,22,9488
48083,1984,21,9611
48083,1985,9,9335
48083,1986,16,9104
48083,1987,9,8857
48085,1979,88,132060
48085,1980,101,140592
48085,1981,94,149921
48085,1982,114,160596
48085,1983,115,170941
48085,1984,143,184644
48085,1985,141,199666
48085,1986,152,213372
48085,1987,165,225265
48087,1979,4,4232
48087,1980,9,4203
48087,1981,6,4191
48087,1982,7,4130
48087,1983,8,3964
48087,1984,4,3915
48087,1985,9,3672
48087,1986,8,3483
48087,1987,5,3382
48089,1979,23,16913
48089,1980,26,17520
48089,1981,22,17944
48089,1982,21,18443
48089,1983,24,18685
48089,1984,27,18846
48089,1985,32,18749
48089,1986,20,18481
48089,1987,29,17876
48091,1979,46,33361
48091,1980,44,34518
48091,1981,46,35622
48091,1982,69,36874
48091,1983,62,38596
48091,1984,60,40450
48091,1985,52,42421
48091,1986,63,44304
48091,1987,72,46046
48093,1979,24,11177
48093,1980,16,11399
48093,1981,15,11559
48093,1982,17,11788
48093,1983,19,12095
48093,1984,16,12048
48093,1985,23,11963
48093,1986,17,11923
48093,1987,22,11776
48095,1979,3,2598
48095,1981,6,2731
48095,1982,4,2808
48095,1983,7,2835
48095,1984,3,2865
48095,1985,5,2776
48095,1986,2,2767
48095,1987,6,2665
48097,1979,31,25181
48097,1980,35,26190
48097,1981,32,26858
48097,1982,38,27305
48097,1983,37,27342
48097,1984,41,27411
48097,1985,40,27633
48097,1986,38,27786
48097,1987,46,28587
48099,1979,19,56007
48099,1980,26,55247
48099,1981,24,56040
48099,1982,33,57951
48099,1983,35,57695
48099,1984,29,56108
48099,1985,32,58523
48099,1986,35,57094
48099,1987,37,59246
48101,1979,2,2660
48101,1980,2,2659
48101,1981,2,2572
48101,1982,4,2582
48101,1983,3,2552
48101,1984,5,2506
48101,1985,2,2428
48101,1986,5,2271
48101,1987,4,2189
48103,1979,5,4372
48103,1980,2,4485
48103,1981,4,4695
48103,1982,4,4985
48103,1983,3,5365
48103,1984,6,5299
48103,1985,10,5086
48103,1986,2,5107
48103,1987,8,4693
48105,1979,7,4462
48105,1980,4,4457
48105,1981,3,4796
48105,1982,7,4971
48105,1983,6,4975
48105,1984,3,4732
48105,1985,2,4528
48105,1986,3,4432
48105,1987,3,4255
48107,1979,11,8222
48107,1980,6,8351
48107,1981,8,8301
48107,1982,13,8049
48107,1983,6,7978
48107,1984,11,7783
48107,1985,4,7485
48107,1986,6,7192
48107,1987,12,6950
48109,1980,4,3272
48109,1981,4,3348
48109,1982,3,3507
48109,1983,3,3608
48109,1984,4,3648
48109,1985,4,3512
48109,1986,1,3454
48109,1987,2,3476
48111,1979,8,6275
48111,1980,7,6230
48111,1981,9,6317
48111,1982,7,6250
48111,1983,10,6061
48111,1984,11,6038
48111,1985,4,5899
48111,1986,3,5718
48111,1987,4,5360
48113,1979,1626,1481047
48113,1980,1620,1515629
48113,1981,1644,1554898
48113,1982,1689,1593501
48113,1983,1828,1632064
48113,1984,1780,1666432
48113,1985,1740,1712335
48113,1986,1824,1755092
48113,1987,1841,1764271
48115,1979,18,15485
48115,1980,20,15389
48115,1981,14,15562
48115,1982,10,15828
48115,1983,14,15728
48115,1984,16,14977
48115,1985,15,15025
48115,1986,18,15025
48115,1987,12,14038
48117,1979,17,20499
48117,1980,14,20526
48117,1981,23,20400
48117,1982,12,19852
48117,1983,22,19866
