FIPS,Year,DiabDeaths,Population
36091,1990,15,173900
36091,1991,13,176569
36091,1993,15,180860
36091,1995,13,184285
36091,1996,16,184633
36091,1997,13,185078
36093,1979,12,142889
36093,1980,19,141164
36093,1981,20,140470
36093,1982,17,140214
36093,1983,18,140600
36093,1984,11,140085
36093,1985,13,139803
36093,1986,12,139663
36093,1987,18,138413
36093,1988,18,138731
36093,1991,13,139317
36093,1992,13,139371
36093,1994,13,138882
36093,1995,17,138297
36093,1996,14,136972
36093,1997,15,135992
36093,1998,12,135024
36095,1979,5,28187
36095,1981,5,28015
36095,1982,2,28080
36095,1983,1,28729
36095,1984,4,28441
36095,1985,3,28322
36095,1986,1,28372
36095,1987,2,28886
36095,1988,6,29565
36097,1979,2,17165
36097,1980,2,16797
36097,1981,3,16877
36097,1982,1,16916
36097,1983,3,16890
36097,1984,2,17048
36097,1985,2,16915
36097,1986,1,16884
36097,1987,2,17110
36097,1988,3,17116
36099,1979,6,32981
36099,1980,6,31950
36099,1981,5,31950
36099,1982,3,31388
36099,1983,3,31286
36099,1984,2,31364
36099,1985,4,31422
36099,1986,1,31368
36099,1987,2,31155
36099,1988,1,31199
36101,1979,9,94879
36101,1980,13,94012
36101,1981,12,93699
36101,1982,14,92709
36101,1983,8,92104
36101,1984,11,92563
36101,1985,15,91252
36101,1986,11,90977
36101,1987,10,91193
36101,1988,9,91454
36101,1990,10,92985
36101,1993,10,93998
36101,1994,13,93990
36101,1995,18,93188
36101,1996,12,92368
36101,1997,18,92055
36101,1998,12,91718
36103,1979,106,1240750
36103,1980,118,1237196
36103,1981,101,1237810
36103,1982,105,1238740
36103,1983,105,1246916
36103,1984,104,1250843
36103,1985,112,1253556
36103,1986,130,1254860
36103,1987,110,1255716
36103,1988,130,1264743
36103,1989,99,1266875
36103,1990,112,1264462
36103,1991,104,1266986
36103,1992,99,1274695
36103,1993,98,1283824
36103,1994,101,1290126
36103,1995,94,1295870
36103,1996,108,1301242
36103,1997,121,1308351
36103,1998,120,1319948
36105,1979,3,62871
36105,1980,6,61611
36105,1981,5,60787
36105,1982,6,60149
36105,1983,3,61318
36105,1984,4,61112
36105,1985,6,61441
36105,1986,5,62257
36105,1987,6,63040
36105,1988,15,64267
36105,1990,15,65158
36105,1993,10,67697
36105,1994,10,67714
36105,1995,10,67823
36105,1996,12,68194
36105,1997,14,68144
36105,1998,12,68383
36107,1979,3,48076
36107,1980,5,48009
36107,1981,7,48420
36107,1982,5,48151
36107,1983,3,48034
36107,1984,4,48084
36107,1985,3,48789
36107,1986,4,48686
36107,1987,8,48770
36107,1988,4,49574
36109,1979,5,84351
36109,1980,3,84207
36109,1981,5,85243
36109,1982,4,85481
36109,1983,5,85781
36109,1984,10,86005
36109,1985,5,86579
36109,1986,5,86424
36109,1987,8,86856
36109,1988,9,88324
36109,1991,10,91427
36109,1993,17,92127
36109,1995,10,92616
36111,1979,13,151496
36111,1980,14,150018
36111,1981,14,149446
36111,1982,19,149461
36111,1983,13,150028
36111,1984,13,151112
36111,1985,9,151227
36111,1986,17,151133
36111,1987,14,152991
36111,1988,23,154000
36111,1989,17,155291
36111,1990,19,156052
36111,1991,23,159280
36111,1992,16,161062
36111,1993,25,162563
36111,1994,20,162072
36111,1995,18,162099
36111,1996,30,162758
36111,1997,17,163512
36111,1998,23,164274
36113,1979,10,52209
36113,1980,2,51907
36113,1981,4,52262
36113,1982,6,51927
36113,1983,8,52017
36113,1984,6,51958
36113,1985,7,52239
36113,1986,3,52324
36113,1987,3,53181
36113,1988,9,53816
36115,1979,4,52550
36115,1980,6,51931
36115,1981,3,51741
36115,1982,5,51837
36115,1983,6,51996
36115,1984,6,52436
36115,1985,9,52946
36115,1986,5,53577
36115,1987,6,54377
36115,1988,5,55120
36115,1991,10,56605
36115,1992,11,56928
36115,1993,12,57292
36115,1994,10,57332
36115,1995,10,57543
36115,1996,11,57521
36117,1979,8,83381
36117,1980,4,81161
36117,1981,6,81814
36117,1982,2,82182
36117,1983,9,82016
36117,1984,6,82423
36117,1985,3,82362
36117,1986,6,82797
36117,1987,5,82820
36117,1988,5,83526
36117,1992,10,86249
36117,1995,12,87930
36117,1996,12,88185
36117,1997,12,88338
36117,1998,14,88622
36119,1979,65,825705
36119,1980,96,821166
36119,1981,64,819578
36119,1982,64,817819
36119,1983,79,820876
36119,1984,61,825141
36119,1985,63,822010
36119,1986,55,819924
36119,1987,68,820145
36119,1988,68,821932
36119,1989,58,821677
36119,1990,46,819766
36119,1991,61,822171
36119,1992,54,827715
36119,1993,63,832040
36119,1994,71,835547
36119,1995,65,839228
36119,1996,74,842635
36119,1997,59,845646
36119,1998,67,851426
36121,1979,3,38800
36121,1980,3,37989
36121,1982,3,38471
36121,1983,3,38505
36121,1984,6,38647
36121,1985,4,38674
36121,1986,5,39178
36121,1987,5,39692
36121,1988,5,39839
36123,1979,1,19837
36123,1980,1,20085
36123,1981,4,19981
36123,1982,2,20002
36123,1983,1,20161
36123,1984,1,20200
36123,1985,2,20065
36123,1986,2,20142
36123,1987,1,20348
37001,1979,10,95264
37001,1980,8,95491
37001,1981,12,95896
37001,1982,10,96626
37001,1983,9,96912
37001,1984,15,96896
37001,1985,16,97509
37001,1986,12,98245
37001,1987,12,99592
37001,1988,22,100639
37001,1989,24,101430
37001,1990,18,101918
37001,1991,22,104144
37001,1992,14,105891
37001,1993,23,107495
37001,1994,26,109306
37001,1995,24,111068
37001,1996,17,113373
37001,1997,19,115806
37001,1998,19,117795
37003,1979,1,23917
37003,1982,1,24631
37003,1983,1,24871
37003,1984,2,25109
37003,1986,2,25463
37003,1987,2,25673
37003,1988,2,25892
37005,1983,1,9045
37005,1984,1,9012
37005,1987,1,8792
37007,1979,4,23888
37007,1980,4,24331
37007,1981,2,24103
37007,1982,1,23958
37007,1983,1,23777
37007,1984,5,23596
37007,1985,2,23406
37007,1986,1,23122
37007,1988,5,22674
37009,1979,5,20602
37009,1980,3,21051
37009,1982,3,21101
37009,1983,2,21137
37009,1984,3,21191
37009,1986,3,20810
37009,1987,2,20796
37009,1988,2,20725
37011,1980,1,13859
37011,1982,1,13961
37011,1988,3,14019
37013,1979,7,38513
37013,1980,7,38571
37013,1981,11,39167
37013,1982,6,39591
37013,1983,5,39835
37013,1984,3,40120
37013,1985,6,39949
37013,1986,5,39562
37013,1987,4,39503
37013,1988,13,39696
37013,1989,10,39640
37013,1990,14,39697
37013,1994,11,40766
37013,1995,13,41015
37013,1997,14,41115
37015,1979,3,20079
37015,1980,9,20136
37015,1981,3,20074
37015,1982,6,20105
37015,1983,1,20122
37015,1984,3,20003
37015,1985,3,19926
37015,1986,4,19691
37015,1987,4,19570
37015,1988,9,19381
37017,1979,5,29005
37017,1980,2,29402
37017,1981,3,29215
37017,1982,1,28927
37017,1983,5,28547
37017,1984,5,28445
37017,1985,5,28188
37017,1986,4,27954
37017,1987,4,27702
37017,1988,4,27558
37017,1998,10,30043
37019,1979,3,33962
37019,1980,3,34605
37019,1981,1,35843
37019,1982,4,37329
37019,1983,3,38985
37019,1984,3,41231
37019,1985,4,43099
37019,1986,3,44924
37019,1987,2,46451
37019,1988,3,47482
37019,1993,14,53617
37019,1996,12,59716
37019,1997,12,62323
37021,1979,16,151405
37021,1980,8,152143
37021,1981,13,152732
37021,1982,10,154202
37021,1983,8,154008
37021,1984,10,155266
37021,1985,13,156737
37021,1986,13,157742
37021,1987,17,158753
37021,1988,18,159896
37021,1989,15,161605
37021,1990,17,162978
37021,1991,15,166004
37021,1992,27,168949
37021,1993,21,172627
37021,1994,26,175702
37021,1995,27,178985
37021,1996,21,181907
37021,1997,21,183988
37021,1998,19,186765
37023,1979,6,68989
37023,1980,8,69996
37023,1981,2,70193
37023,1982,9,70749
37023,1983,9,70143
37023,1984,9,70620
37023,1985,4,71142
37023,1986,7,71156
37023,1987,8,71246
37023,1988,12,71688
37023,1990,10,71892
37023,1991,15,72957
37023,1993,13,75514
37023,1994,10,77202
37023,1996,13,79715
37023,1998,15,82312
37025,1979,2,80952
37025,1980,10,82460
37025,1981,5,83974
37025,1982,7,85371
37025,1983,6,85952
37025,1984,6,87105
37025,1985,2,87879
37025,1986,6,88581
37025,1987,8,89661
37025,1988,11,91013
37025,1989,11,92299
37025,1990,18,93714
37025,1991,12,96331
37025,1993,11,100113
37025,1995,12,105188
37025,1996,11,108491
37025,1997,20,111903
37025,1998,14,116221
37027,1979,10,64321
37027,1980,13,65537
37027,1981,16,65608
37027,1982,13,65612
37027,1983,11,65002
37027,1984,3,65958
37027,1985,4,67096
37027,1986,4,66782
37027,1987,7,67064
37027,1988,11,67714
37027,1989,11,67510
37027,1991,15,67783
37027,1992,16,68175
37027,1997,13,71302
37027,1998,11,71809
37029,1979,1,5510
37029,1980,1,5568
37029,1984,1,5428
37029,1985,1,5323
37029,1986,4,5316
37031,1979,5,39465
37031,1980,3,39531
37031,1981,5,40752
37031,1982,8,42078
37031,1983,6,43650
37031,1984,4,45081
37031,1985,7,46231
37031,1986,7,47429
37031,1987,5,48274
37031,1988,5,48726
37033,1979,1,19643
37033,1980,3,19904
37033,1981,4,20046
37033,1982,2,20511
37033,1983,3,20466
37033,1984,2,20555
37033,1986,1,20390
37033,1987,4,20183
37033,1988,6,19949
37035,1979,11,99963
37035,1980,10,101769
37035,1981,7,102799
37035,1982,7,103838
37035,1983,10,104799
37035,1984,7,106050
37035,1985,11,107613
37035,1986,9,108425
37035,1987,11,109860
37035,1988,14,111293
37035,1989,14,112188
37035,1990,13,113141
37035,1991,12,115101
37035,1992,13,116449
37035,1993,11,118184
37035,1994,18,120171
37035,1995,18,122434
37035,1996,14,124986
37035,1997,17,127138
37035,1998,21,129623
37037,1979,1,31990
37037,1980,3,32032
37037,1981,4,32496
37037,1982,1,32886
37037,1983,2,33033
37037,1984,5,33633
37037,1985,2,34052
37037,1987,1,35042
37037,1988,4,35591
37039,1979,1,17543
37039,1981,3,17972
37039,1982,1,18085
37039,1984,1,18270
37039,1987,1,18617
37039,1988,1,18785
37041,1981,3,11863
37041,1984,1,12101
37041,1985,2,12215
37041,1986,1,12344
37041,1988,1,12547
37043,1983,1,6453
37043,1984,1,6547
37043,1987,1,6641
37043,1988,1,6652
37045,1979,6,79167
37045,1980,8,80155
37045,1981,13,79860
37045,1982,11,79549
37045,1983,15,78897
37045,1984,11,79403
37045,1985,12,80155
37045,1986,14,79551
37045,1987,12,79443
37045,1988,11,79698
37045,1990,15,80162
37045,1991,11,81469
37045,1992,16,82516
37045,1995,20,85496
37045,1996,11,86702
37045,1997,16,87491
37045,1998,17,88609
37047,1979,7,49221
37047,1980,7,49287
37047,1981,7,49299
37047,1982,7,48927
37047,1983,7,48742
37047,1984,4,48656
37047,1985,5,48476
37047,1986,11,48210
37047,1987,2,48334
37047,1988,7,47746
37047,1991,12,47315
37047,1993,12,48384
37049,1979,5,69284
37049,1980,5,69407
37049,1981,4,70473
37049,1982,1,71865
37049,1983,5,72786
37049,1984,5,74786
37049,1985,2,77049
37049,1986,3,77311
37049,1987,6,76931
37049,1988,5,78010
37049,1991,10,79810
37049,1994,15,80589
37049,1995,11,81889
37049,1996,14,83316
37049,1997,12,84747
37049,1998,11,85433
37051,1979,9,241352
37051,1980,16,244270
37051,1981,7,246844
37051,1982,22,248162
37051,1983,14,251652
37051,1984,21,255228
37051,1985,12,257878
37051,1986,18,257782
37051,1987,12,260962
37051,1988,24,260151
37051,1989,27,267381
37051,1990,31,269075
37051,1991,31,272752
37051,1992,23,275488
37051,1993,38,283090
37051,1994,37,284477
37051,1995,32,287212
37051,1996,39,288177
37051,1997,49,291610
37051,1998,50,291483
37053,1979,2,10836
37053,1980,1,10654
37053,1981,1,10742
37053,1982,1,11076
37053,1983,2,11803
37053,1985,3,12002
37053,1986,3,12385
37053,1987,2,12529
37053,1988,5,12728
37055,1981,3,13569
37055,1982,2,14058
37055,1983,1,14572
37055,1984,2,15400
37055,1986,1,17692
37055,1987,2,18837
37055,1988,3,20149
37057,1979,4,107637
37057,1980,12,109379
37057,1981,11,110721
37057,1982,10,111686
37057,1983,10,112408
37057,1984,15,113985
37057,1985,10,115223
37057,1986,7,116038
37057,1987,15,118454
37057,1988,11,118951
37057,1989,12,120034
37057,1990,15,120888
37057,1991,18,122597
37057,1992,12,123935
37057,1993,14,126265
37057,1994,14,127558
37057,1995,23,129559
37057,1996,22,131950
37057,1997,18,133974
37057,1998,12,136100
37059,1979,2,23379
37059,1980,1,23664
37059,1981,1,24032
37059,1982,1,24202
37059,1983,2,24470
37059,1984,2,24549
37059,1985,2,25067
37059,1986,6,25458
37059,1987,1,25755
37059,1988,2,26031
37059,1996,12,29150
37061,1979,14,39070
37061,1980,3,39355
37061,1981,9,38925
37061,1982,6,38930
37061,1983,10,38681
37061,1984,4,38880
37061,1985,8,38616
37061,1986,4,38319
37061,1987,3,38170
37061,1988,9,37901
37061,1991,11,38387
37061,1992,10,39291
37061,1995,11,42298
37063,1979,17,145656
37063,1980,17,147019
37063,1981,20,148692
37063,1982,15,150050
37063,1983,15,151665
37063,1984,14,154196
37063,1985,10,157244
37063,1986,11,161462
37063,1987,15,165184
37063,1988,22,167610
37063,1989,22,171315
37063,1990,17,173784
37063,1991,19,178982
37063,1992,18,182763
37063,1993,23,186737
37063,1994,22,189660
37063,1995,28,192964
37063,1996,36,196786
37063,1997,31,201579
37063,1998,34,205579
37065,1979,3,54215
37065,1980,7,53884
37065,1981,12,54092
37065,1982,8,54469
37065,1983,9,54581
37065,1984,5,54546
37065,1985,1,55241
37065,1986,6,55595
37065,1987,6,55848
37065,1988,12,56079
37065,1989,10,54793
37065,1991,12,53641
37065,1993,15,53492
37065,1994,15,53608
37065,1995,20,53994
37065,1998,10,53398
37067,1979,30,232739
37067,1980,31,234261
37067,1981,12,236890
37067,1982,22,238755
37067,1983,14,240379
37067,1984,27,242311
37067,1985,26,245462
37067,1986,28,246493
37067,1987,39,249715
37067,1988,31,251012
37067,1989,34,251936
37067,1990,34,252511
37067,1991,34,256208
37067,1992,49,259160
37067,1993,30,263556
37067,1994,39,268811
37067,1995,50,273145
37067,1996,42,277414
37067,1997,41,281143
37067,1998,37,284071
37069,1979,2,28265
37069,1980,4,28533
37069,1981,6,28825
37069,1982,2,29201
37069,1983,7,29550
37069,1984,3,30091
37069,1985,1,30980
37069,1986,2,32256
37069,1987,6,33161
37069,1988,3,33473
37069,1993,13,37129
37071,1979,23,154559
37071,1980,24,157193
37071,1981,12,158881
37071,1982,16,160319
37071,1983,15,160443
37071,1984,11,162308
37071,1985,13,164696
37071,1986,20,164193
37071,1987,8,164826
37071,1988,22,166163
37071,1989,19,166756
37071,1990,14,166806
37071,1991,11,168739
37071,1992,24,169636
37071,1993,22,170745
37071,1994,25,171771
37071,1995,21,173115
37071,1996,30,174548
37071,1997,34,175987
37071,1998,38,176902
37073,1979,1,8219
37073,1980,1,8444
37073,1982,1,8469
37073,1985,1,8635
37073,1986,2,8720
37073,1987,2,8739
37073,1988,1,8794
37075,1979,1,6748
37075,1981,1,6810
37075,1983,2,6788
37075,1987,1,6813
37077,1979,5,32505
37077,1980,5,32679
37077,1981,3,32995
37077,1982,3,33286
37077,1983,3,33698
37077,1984,2,34067
37077,1985,2,34375
37077,1986,5,35187
37077,1987,12,35632
37077,1988,8,36212
37077,1998,14,44083
37079,1980,2,15646
37079,1983,1,15562
37079,1984,3,15414
37079,1985,4,15344
37079,1986,3,15180
37079,1987,1,14980
37079,1988,2,14774
37081,1979,32,303440
37081,1980,26,305370
37081,1981,18,307574
37081,1982,19,309760
37081,1983,25,311230
37081,1984,29,313287
37081,1985,24,315431
37081,1986,31,318098
37081,1987,40,321733
37081,1988,29,325417
37081,1989,36,328724
37081,1990,42,330686
37081,1991,36,338860
37081,1992,36,344591
37081,1993,34,351620
37081,1994,39,358840
37081,1995,46,367288
37081,1996,51,373447
37081,1997,36,379476
37081,1998,39,387417
37083,1979,16,53228
37083,1980,7,52959
37083,1981,9,52713
37083,1982,5,52617
37083,1983,7,52495
37083,1984,6,52511
37083,1985,7,52327
37083,1986,4,52057
37083,1987,13,52291
37083,1988,4,52322
37083,1989,13,52330
37083,1991,12,52766
37083,1992,14,53143
37083,1993,13,54004
37083,1995,11,54572
37083,1996,16,54315
37083,1997,17,54168
37083,1998,12,54046
37085,1979,3,57383
37085,1980,9,57595
37085,1981,7,58357
37085,1982,7,58939
37085,1983,9,59336
37085,1984,8,59879
37085,1985,7,61064
37085,1986,6,61891
37085,1987,5,63025
37085,1988,2,64061
37085,1989,11,64669
37085,1990,14,64600
37085,1991,10,65810
37085,1994,16,72031
37085,1995,10,74659
37085,1996,20,77954
37085,1997,10,80306
37085,1998,13,82568
37087,1979,6,43773
37087,1980,1,44051
37087,1981,2,44150
37087,1982,3,44161
37087,1984,4,44222
37087,1985,4,44302
37087,1986,3,44563
37087,1987,2,43983
37087,1988,4,43937
37089,1979,4,53300
37089,1980,5,54698
37089,1981,3,56020
37089,1982,2,57155
37089,1983,2,57847
37089,1984,4,59097
37089,1985,5,59971
37089,1986,2,60392
37089,1987,5,60888
37089,1988,4,61708
37089,1993,14,68532
37089,1994,10,70419
37089,1996,10,73434
37089,1998,10,77102
37091,1979,3,22369
37091,1980,6,22345
37091,1981,3,22225
37091,1982,3,22185
37091,1983,4,22286
37091,1984,4,22159
37091,1985,2,22139
37091,1986,2,22143
37091,1987,3,21732
37091,1988,3,21508
37091,1993,13,21228
37093,1979,1,19047
37093,1980,4,19774
37093,1981,3,20143
37093,1982,5,20440
37093,1983,6,20477
37093,1984,2,20745
37093,1985,2,20887
37093,1986,1,21350
37093,1987,3,21844
37093,1988,3,21778
37095,1979,2,5662
37095,1982,1,5530
37095,1983,2,5501
37095,1987,2,5221
37097,1979,5,78523
37097,1980,11,79161
37097,1981,9,80208
37097,1982,9,80746
37097,1983,11,80868
37097,1984,10,82208
37097,1985,14,82869
37097,1986,7,83612
37097,1987,7,84847
37097,1988,5,86170
37097,1989,10,87078
37097,1990,10,87995
37097,1991,10,90760
37097,1992,10,92171
37097,1994,13,96105
37097,1995,10,98808
37097,1997,10,104867
37097,1998,14,109311
37099,1979,1,23982
37099,1980,2,24743
37099,1981,1,25106
37099,1982,2,25193
37099,1983,1,25318
37099,1984,5,25402
37099,1986,3,24887
37099,1987,3,25063
37099,1988,4,25136
37101,1979,12,67575
37101,1980,10,67999
37101,1981,6,68645
37101,1982,7,69206
37101,1983,4,69549
37101,1984,10,70976
37101,1985,8,72542
37101,1986,9,73612
37101,1987,1,74387
37101,1988,10,75313
37101,1989,11,76317
37101,1991,13,80409
37101,1992,11,83081
37101,1994,15,88849
37101,1995,13,93340
37101,1996,12,97578
37101,1997,12,101995
37103,1979,2,9236
37103,1980,1,9320
37103,1985,1,8974
37103,1987,2,8862
37103,1988,2,8880
37105,1979,5,34612
37105,1980,5,35424
37105,1981,2,35644
37105,1982,3,36015
37105,1983,6,36349
37105,1984,1,37072
37105,1985,2,38097
37105,1986,4,38391
37105,1987,5,38212
37105,1988,7,38638
37105,1989,10,39016
37105,1994,10,42330
37105,1996,10,44215
37105,1997,10,45012
37105,1998,13,45984
37107,1979,7,57328
37107,1980,8,57756
37107,1981,9,57604
37107,1982,4,57118
37107,1983,1,57087
37107,1984,5,56834
37107,1985,1,56257
37107,1986,9,55560
37107,1987,12,55355
37107,1988,6,54772
37107,1990,10,54321
37107,1991,11,54696
37107,1992,11,55012
37107,1993,15,55500
37107,1995,10,56259
37107,1996,11,56378
37107,1998,15,56214
37109,1980,4,40909
37109,1981,3,41367
37109,1982,2,41763
37109,1983,7,41975
37109,1984,6,42800
37109,1985,6,43741
37109,1986,1,44198
37109,1987,4,45173
37109,1988,2,46512
37111,1979,1,32835
37111,1980,3,33571
37111,1981,3,34084
37111,1982,3,34202
37111,1983,3,33975
37111,1984,4,34079
37111,1985,3,33987
37111,1986,2,33711
37111,1987,2,33682
37111,1988,4,33577
37113,1979,1,18976
37113,1980,1,18892
37113,1982,4,20126
37113,1983,1,20406
37113,1984,1,20793
37113,1985,3,20916
37113,1986,2,20739
37113,1987,1,20719
37113,1988,4,20797
37115,1980,1,15864
37115,1981,1,16085
37115,1982,1,15897
37115,1983,3,15767
37115,1984,1,15931
37115,1985,2,15898
37115,1986,1,15953
37115,1988,1,15722
37117,1979,4,24992
37117,1980,2,24970
37117,1981,2,25151
37117,1982,5,24993
37117,1983,8,24949
37117,1984,4,24920
37117,1985,2,24642
37117,1986,8,24438
37117,1987,3,24405
37117,1988,6,24178
37117,1989,12,23908
37119,1979,29,384308
37119,1980,26,392430
37119,1981,31,401310
37119,1982,31,409316
37119,1983,40,414339
37119,1984,43,424037
37119,1985,28,434091
37119,1986,37,444239
37119,1987,50,457893
37119,1988,59,469878
37119,1989,54,482463
37119,1990,63,493279
37119,1991,69,511345
37119,1992,52,521313
37119,1993,57,536465
37119,1994,48,553546
37119,1995,57,572467
37119,1996,66,592999
37119,1997,72,613992
37119,1998,63,634500
37121,1979,2,13626
37121,1981,1,13544
37121,1982,1,13468
37121,1983,2,13307
37121,1984,2,13379
37121,1985,1,13440
37121,1986,1,13334
37121,1987,2,13261
37121,1988,4,13389
37123,1979,4,20688
37123,1980,1,21434
37123,1981,1,21456
37123,1982,2,21426
37123,1983,3,21740
37123,1984,1,22023
37123,1985,2,22010
37123,1986,3,21885
37123,1987,1,22125
37123,1988,1,21946
37125,1979,5,47027
37125,1980,7,48077
37125,1981,5,48275
37125,1982,6,48634
