FIPS,Year,SubUseDisDeaths,Population
11001,1989,209,595513
11001,1990,134,576807
11001,1991,113,570664
11001,1992,122,566843
11001,1993,133,564672
11001,1994,93,558277
11001,1995,80,549249
11001,1996,107,540975
11001,1997,99,536031
11001,1998,168,533663
12001,1987,12,168801
12001,1988,22,170812
12001,1989,21,173312
12001,1990,23,174921
12001,1991,25,181151
12001,1992,32,185862
12001,1993,19,189590
12001,1994,26,190655
12001,1995,18,195153
12001,1996,18,197798
12001,1997,31,200923
12001,1998,23,203155
12003,1987,3,16690
12003,1988,1,17099
12005,1987,14,116725
12005,1988,10,118986
12005,1989,10,120592
12005,1990,19,121693
12005,1992,13,127645
12005,1993,19,130998
12005,1994,17,133128
12005,1995,19,135380
12005,1996,21,137814
12005,1997,30,139383
12005,1998,27,139551
12007,1988,4,21347
12009,1987,56,340480
12009,1988,49,351270
12009,1989,40,362688
12009,1990,66,375998
12009,1991,51,390032
12009,1992,68,398569
12009,1993,60,407235
12009,1994,68,413073
12009,1995,73,418020
12009,1996,68,420295
12009,1997,74,423633
12009,1998,82,427647
12011,1987,181,1070433
12011,1988,159,1093208
12011,1989,182,1112895
12011,1990,217,1130875
12011,1991,211,1166885
12011,1992,198,1194235
12011,1993,224,1238432
12011,1994,178,1276358
12011,1995,151,1310031
12011,1996,219,1341694
12011,1997,223,1381283
12011,1998,230,1418690
12013,1988,1,9625
12015,1987,10,80276
12015,1988,8,84944
12015,1989,15,90822
12015,1990,10,96771
12015,1991,14,102304
12015,1992,11,104413
12015,1993,10,106730
12015,1995,13,111536
12015,1996,10,112493
12015,1997,15,113888
12015,1998,16,115747
12017,1987,18,74047
12017,1988,9,76480
12017,1989,13,79538
12017,1990,12,82837
12017,1992,11,88016
12017,1995,13,93396
12017,1997,16,96209
12017,1998,14,97928
12019,1987,4,92686
12019,1988,7,96202
12019,1993,10,111706
12019,1994,10,114787
12019,1995,12,118150
12019,1998,10,130076
12021,1987,31,118223
12021,1988,22,124875
12021,1989,33,133266
12021,1990,26,139861
12021,1991,22,149957
12021,1992,24,156729
12021,1993,19,164573
12021,1994,27,172908
12021,1995,20,179994
12021,1996,25,187907
12021,1997,21,197852
12021,1998,37,208772
12023,1987,8,38313
12023,1988,4,38726
12023,1994,11,45993
12027,1987,3,20832
12027,1988,6,21252
12029,1987,1,9082
12029,1988,1,9289
12031,1987,61,624731
12031,1988,77,636265
12031,1989,90,634289
12031,1990,72,646289
12031,1991,73,664274
12031,1992,74,677243
12031,1993,79,680754
12031,1994,92,685236
12031,1995,78,691662
12031,1996,86,710995
12031,1997,83,722964
12031,1998,100,730507
12033,1987,27,251616
12033,1988,28,247781
12033,1989,33,251577
12033,1990,21,251308
12033,1991,30,255174
12033,1992,41,259465
12033,1993,30,260399
12033,1994,43,261937
12033,1995,38,263478
12033,1996,49,267200
12033,1997,52,273480
12033,1998,43,278624
12035,1987,2,19138
12035,1988,1,21501
12035,1998,11,41490
12037,1987,1,8133
12037,1988,1,8250
12039,1987,1,40053
12039,1988,2,39724
12039,1997,10,42518
12041,1987,1,7770
12043,1987,2,6533
12043,1988,1,6660
12045,1988,1,10826
12047,1987,1,9178
12047,1988,2,9779
12049,1987,1,18533
12049,1988,1,18243
12051,1987,4,23276
12051,1988,4,24131
12053,1987,9,75984
12053,1988,5,81427
12053,1990,12,91376
12053,1992,11,98075
12053,1993,12,100858
12053,1994,12,103353
12053,1996,13,106137
12053,1997,10,108129
12053,1998,19,110008
12055,1987,6,54686
12055,1988,5,56480
12055,1994,12,67390
12057,1987,93,762537
12057,1988,98,779714
12057,1989,75,789574
12057,1990,82,795315
12057,1991,92,808429
12057,1992,127,821449
12057,1993,121,834054
12057,1994,125,844538
12057,1995,138,858502
12057,1996,112,872834
12057,1997,123,892758
12057,1998,134,912707
12059,1987,1,14209
12059,1988,3,14394
12061,1987,12,73624
12061,1988,10,75839
12061,1989,10,78855
12061,1991,10,83483
12061,1993,12,85803
12061,1994,15,87371
12061,1995,16,88849
12061,1996,15,89753
12061,1997,14,91627
12061,1998,21,93713
12063,1987,2,38562
12063,1988,3,38274
12065,1987,1,10122
12065,1988,1,10208
12069,1987,10,122758
12069,1988,17,125951
12069,1989,16,130745
12069,1990,17,135226
12069,1991,16,139713
12069,1992,11,142879
12069,1993,20,146897
12069,1994,20,151602
12069,1995,22,157107
12069,1996,23,162508
12069,1997,17,168607
12069,1998,24,174757
12071,1987,36,269287
12071,1988,40,279380
12071,1989,34,292725
12071,1990,41,303988
12071,1991,26,316993
12071,1992,45,323428
12071,1993,43,330671
12071,1994,44,340433
12071,1995,41,349321
12071,1996,46,355983
12071,1997,64,363861
12071,1998,63,372861
12073,1987,14,170249
12073,1988,19,175404
12073,1989,18,182272
12073,1990,12,186543
12073,1991,18,195456
12073,1992,11,198396
12073,1993,19,204715
12073,1994,16,211172
12073,1995,14,214927
12073,1996,16,217020
12073,1997,27,220979
12073,1998,16,224398
12075,1987,4,22654
12075,1988,4,22917
12077,1987,1,4918
12079,1987,1,14795
12079,1988,4,14825
12081,1987,24,168368
12081,1988,21,173576
12081,1989,28,180009
12081,1990,24,185655
12081,1991,22,191447
12081,1992,26,194660
12081,1993,11,199060
12081,1994,24,203101
12081,1995,27,207570
12081,1996,41,211618
12081,1997,34,215741
12081,1998,38,221639
12083,1987,21,162191
12083,1988,18,167240
12083,1989,20,173669
12083,1990,13,180008
12083,1991,19,187233
12083,1992,23,191526
12083,1993,33,195732
12083,1994,21,202860
12083,1995,30,208882
12083,1996,26,213165
12083,1997,28,218433
12083,1998,24,223839
12085,1987,10,81135
12085,1988,12,83969
12085,1991,15,93446
12085,1992,13,94451
12085,1993,16,96472
12085,1994,20,98398
12085,1995,15,99819
12085,1996,19,102073
12085,1997,20,104085
12085,1998,21,106708
12086,1987,201,1718486
12086,1988,275,1753583
12086,1989,225,1792078
12086,1990,200,1817547
12086,1991,209,1858788
12086,1992,218,1889259
12086,1993,186,1890039
12086,1994,203,1923114
12086,1995,208,1962518
12086,1996,201,2004544
12086,1997,239,2029776
12086,1998,256,2050508
12087,1987,22,70612
12087,1988,19,71953
12087,1989,16,73015
12087,1990,15,73815
12087,1991,19,74641
12087,1992,15,75257
12087,1993,26,77727
12087,1994,21,76968
12087,1995,22,76719
12087,1996,22,76555
12087,1997,26,76069
12087,1998,29,75950
12089,1987,5,39188
12089,1988,2,40152
12091,1987,9,133756
12091,1988,7,136209
12091,1989,11,138217
12091,1990,11,139595
12091,1991,19,143421
12091,1992,11,147972
12091,1993,12,151903
12091,1995,16,157023
12091,1996,17,158814
12091,1997,17,160193
12091,1998,16,160838
12093,1987,6,26056
12093,1988,6,26818
12095,1987,49,581058
12095,1988,62,597874
12095,1989,63,625288
12095,1990,81,650711
12095,1991,71,677056
12095,1992,73,694944
12095,1993,54,714038
12095,1994,80,731769
12095,1995,97,745840
12095,1996,91,765511
12095,1997,126,792372
12095,1998,100,818177
12097,1987,6,82341
12097,1988,9,88031
12097,1989,10,93822
12097,1990,14,101994
12097,1992,11,115780
12097,1993,11,121049
12097,1994,14,125591
12097,1996,15,138251
12097,1997,15,145133
12097,1998,27,151867
12099,1987,101,705939
12099,1988,94,731527
12099,1989,100,754185
12099,1990,92,771552
12099,1991,103,799588
12099,1992,85,821817
12099,1993,111,847244
12099,1994,78,873301
12099,1995,104,894103
12099,1996,114,914528
12099,1997,140,938754
12099,1998,140,961507
12101,1987,30,228080
12101,1988,25,235080
12101,1989,27,239725
12101,1990,45,243799
12101,1991,32,247456
12101,1992,33,249261
12101,1993,33,254266
12101,1994,36,260545
12101,1995,42,266735
12101,1996,39,272590
12101,1997,50,278770
12101,1998,53,284965
12103,1987,107,723175
12103,1988,84,727683
12103,1989,125,737012
12103,1990,102,746212
12103,1991,105,759242
12103,1992,131,763852
12103,1993,117,768402
12103,1994,119,774590
12103,1995,127,781737
12103,1996,153,785400
12103,1997,165,793376
12103,1998,174,801935
12105,1987,35,354667
12105,1988,36,362676
12105,1989,29,370383
12105,1990,46,376363
12105,1991,30,383994
12105,1992,19,390800
12105,1993,34,395500
12105,1994,46,403582
12105,1995,45,411191
12105,1996,40,417152
12105,1997,54,425126
12105,1998,72,432230
12107,1987,7,58367
12107,1988,9,58551
12107,1991,12,62137
12107,1992,11,62614
12107,1995,13,64537
12107,1996,13,65026
12107,1998,11,65437
12109,1987,7,68293
12109,1988,12,71929
12109,1990,10,78841
12109,1992,11,84319
12109,1993,10,88296
12109,1994,18,91684
12109,1995,15,95115
12109,1996,17,99411
12109,1997,16,103886
12109,1998,14,107935
12111,1987,12,119107
12111,1988,12,124809
12111,1989,12,131923
12111,1990,19,139591
12111,1991,14,146277
12111,1992,23,150378
12111,1993,15,154083
12111,1994,13,158011
12111,1995,26,160614
12111,1996,15,163752
12111,1997,15,166894
12111,1998,24,168909
12113,1987,5,70546
12113,1988,2,73285
12113,1990,12,78883
12113,1991,13,82273
12113,1993,13,90297
12113,1996,13,101765
12113,1998,10,109169
12115,1987,36,224259
12115,1988,28,229051
12115,1989,32,233378
12115,1990,38,238469
12115,1991,38,244620
12115,1992,35,246343
12115,1993,37,249067
12115,1994,58,253601
12115,1995,36,257065
12115,1996,38,259550
12115,1997,52,263441
12115,1998,46,267245
12117,1987,12,243264
12117,1988,26,253597
12117,1989,22,264344
12117,1990,32,276185
12117,1991,26,289305
12117,1992,43,297055
12117,1993,28,304052
12117,1994,20,311436
12117,1995,37,317067
12117,1996,38,322554
12117,1997,22,330198
12117,1998,54,336545
12119,1987,4,27672
12119,1988,1,27939
12121,1987,1,23710
12121,1988,2,23878
12123,1988,4,16125
12125,1988,1,9718
12127,1987,43,303718
12127,1988,37,314906
12127,1989,46,325322
12127,1990,45,336209
12127,1991,48,347406
12127,1992,53,353984
12127,1993,59,360287
12127,1994,63,366690
12127,1995,64,371230
12127,1996,51,374728
12127,1997,86,381388
12127,1998,75,386259
12131,1987,8,25208
12131,1988,4,25540
12133,1987,2,14945
13001,1987,4,14981
13001,1988,1,15038
13003,1987,1,6049
13005,1987,1,9429
13005,1988,3,9248
13007,1988,1,3467
13009,1987,4,37306
13009,1988,5,37724
13013,1987,2,25421
13013,1988,8,26155
13015,1987,11,48796
13015,1988,2,50607
13015,1992,12,56862
13015,1995,12,60860
13015,1996,18,63276
13015,1997,12,66116
13015,1998,12,68754
13017,1988,1,15675
13021,1987,9,143803
13021,1988,23,143912
13021,1989,16,143245
13021,1990,15,142250
13021,1991,27,143321
13021,1992,19,143551
13021,1993,25,144905
13021,1994,19,145365
13021,1995,29,145220
13021,1996,24,145607
13021,1997,27,146409
13021,1998,23,145685
13023,1987,2,9856
13023,1988,3,9797
13025,1987,1,10040
13025,1988,2,10222
13027,1987,2,14422
13027,1988,1,14447
13029,1987,1,12941
13029,1988,1,13842
13031,1987,3,38768
13031,1988,3,39556
13033,1987,3,19912
13033,1988,2,19971
13035,1987,1,14551
13035,1988,4,14612
13037,1987,1,4827
13039,1987,4,21578
13039,1988,2,23478
13043,1988,1,7047
13045,1987,6,64667
13045,1988,4,66442
13045,1993,16,71689
13045,1994,12,73296
13045,1995,10,74708
13045,1996,13,76259
13045,1997,13,77840
13047,1987,1,39009
13051,1987,17,205597
13051,1988,18,206308
13051,1989,14,205996
13051,1990,23,206525
13051,1991,19,208994
13051,1992,15,212125
13051,1993,14,214434
13051,1994,18,216298
13051,1995,14,216926
13051,1996,11,216838
13051,1997,23,217237
13051,1998,23,217214
13055,1987,3,20779
13055,1988,1,20910
13057,1987,2,75790
13057,1988,3,80712
13057,1997,12,120842
13057,1998,12,127222
13059,1987,5,80315
13059,1988,1,81767
13059,1998,10,95076
13061,1987,2,3133
13061,1988,1,3168
13063,1987,14,167831
13063,1988,20,171438
13063,1989,16,175919
13063,1990,16,178582
13063,1991,13,182830
13063,1992,16,186956
13063,1993,19,191458
13063,1994,29,196800
13063,1995,13,201908
13063,1996,21,207011
13063,1997,21,211857
13063,1998,19,217699
13065,1988,1,6003
13067,1987,31,403565
13067,1988,40,419796
13067,1989,23,430103
13067,1990,24,438132
13067,1991,22,453078
13067,1992,35,466097
13067,1993,30,484510
13067,1994,34,498143
13067,1995,35,513927
13067,1996,39,525647
13067,1997,45,539714
13067,1998,51,554469
13069,1987,2,27886
13071,1987,3,34918
13071,1988,2,34857
13073,1987,1,57453
13073,1988,2,59691
13077,1987,8,45731
13077,1988,7,47778
13077,1998,10,79981
13079,1987,1,7982
13081,1987,2,18965
13081,1988,3,18933
13083,1987,2,12102
13087,1988,3,24313
13089,1987,45,517633
13089,1988,55,522546
13089,1989,47,526462
13089,1990,55,528407
13089,1991,56,543519
13089,1992,49,554811
13089,1993,69,566577
13089,1994,56,580737
13089,1995,49,593452
13089,1996,58,604405
13089,1997,63,613148
13089,1998,70,621816
13091,1987,1,16213
13093,1987,1,9461
13093,1988,1,9360
13095,1987,16,96201
13095,1988,11,95088
13095,1989,18,93824
13095,1990,14,92531
13095,1991,11,92824
13095,1993,17,93914
13095,1994,10,93906
13095,1995,17,93241
13095,1996,10,92981
13095,1997,16,92417
13095,1998,14,91963
13097,1987,4,65049
13097,1988,6,67066
13099,1987,1,11451
13099,1988,2,11216
13101,1987,1,2164
13103,1988,1,23150
13105,1987,1,17680
13105,1988,1,17758
13107,1987,4,19669
13109,1988,1,8056
13111,1987,2,14721
13111,1988,4,14758
13113,1987,2,50656
13113,1988,6,54638
13115,1987,6,75947
13115,1988,10,76554
13115,1989,14,76595
13115,1992,14,77885
13115,1997,15,82241
13115,1998,15,83057
13117,1987,3,36952
13117,1988,3,38802
13119,1987,1,15402
13119,1988,3,15507
13121,1987,150,620420
13121,1988,163,623769
13121,1989,192,624137
13121,1990,182,621871
13121,1991,181,634789
13121,1992,158,648560
13121,1993,159,667126
13121,1994,190,686778
13121,1995,182,702039
13121,1996,183,723098
13121,1997,144,738776
13121,1998,144,759297
13125,1988,1,2136
13127,1987,3,57002
13127,1988,5,57854
13127,1994,12,60706
13127,1996,12,61383
13129,1987,2,32186
13129,1988,7,32815
13131,1987,1,19289
13131,1988,1,19158
13133,1987,4,10857
13133,1988,5,10981
13135,1987,26,296911
13135,1988,14,318493
13135,1989,14,336483
13135,1990,20,346805
13135,1991,20,367247
13135,1992,12,386476
13135,1993,15,409351
13135,1994,13,432728
13135,1995,26,457632
13135,1996,26,478580
13135,1997,32,504535
13135,1998,35,528724
13137,1987,2,25449
13137,1988,2,25766
13139,1987,6,85571
13139,1988,12,87966
13139,1989,14,90107
13139,1991,16,95306
13139,1994,10,105376
13139,1995,12,109658
13139,1996,21,114221
13139,1997,14,119208
13141,1987,1,8683
13143,1987,2,20104
13143,1988,1,20366
13145,1987,1,16255
13145,1988,1,16702
13147,1987,2,18125
13147,1988,2,18227
13149,1987,1,7433
13151,1987,3,46992
13151,1988,4,50171
13151,1997,15,94464
13153,1987,4,83566
13153,1988,8,84689
13153,1990,10,86923
13153,1994,11,95812
13157,1988,2,27699
13159,1987,1,7519
13161,1987,1,11336
13161,1988,2,11532
13163,1987,3,16870
13163,1988,5,16602
13165,1988,1,7926
13171,1988,2,12317
13175,1987,2,37342
13175,1988,6,37388
13179,1988,3,49603
13181,1987,1,6834
13185,1987,6,71659
13185,1988,5,71545
13185,1995,11,83146
13189,1988,4,19086
13193,1987,3,12666
13193,1988,1,12596
13195,1987,1,18889
13197,1987,1,5315
13199,1987,2,20589
13199,1988,2,20755
13201,1988,2,6123
13205,1987,1,19881
13205,1988,3,19646
13207,1987,3,15495
13207,1988,3,15666
13211,1987,3,11913
13211,1988,2,12059
13213,1988,2,23908
13215,1987,31,172845
13215,1988,35,171219
13215,1989,24,171227
13215,1990,24,172076
13215,1991,17,172477
13215,1992,34,179079
13215,1993,34,178989
13215,1994,33,179815
13215,1995,20,177382
13215,1996,17,176096
13215,1997,24,176594
13215,1998,30,176390
13217,1987,3,38133
13217,1988,3,38990
13219,1988,1,15643
13221,1987,2,9035
13221,1988,2,9005
13223,1987,5,34683
13223,1988,4,36962
13225,1987,7,19224
13225,1988,3,20487
13227,1987,1,12874
13227,1988,1,13276
13229,1988,2,12384
13233,1987,3,31906
13233,1988,1,32124
13235,1988,2,7619
13237,1987,2,12400
13237,1988,3,12749
13241,1987,2,10378
13241,1988,1,10595
13243,1987,1,7789
13243,1988,2,7705
13245,1987,30,182946
13245,1988,17,181319
13245,1989,33,181482
13245,1990,25,182639
13245,1991,24,188601
13245,1992,25,196227
13245,1993,21,191100
13245,1994,18,191984
13245,1995,11,191344
13245,1996,20,190002
13245,1997,22,190146
13245,1998,16,190500
13247,1987,4,46742
13247,1988,4,48648
13247,1997,14,64614
13249,1987,1,3453
13251,1987,2,13680
13251,1988,4,13450
13253,1988,1,8341
13255,1987,8,50281
13255,1988,7,51002
13255,1994,10,54043
13257,1987,3,21667
13257,1988,5,21840
13259,1987,1,5314
13259,1988,1,5262
13261,1987,2,28364
13261,1988,3,28156
13263,1987,3,6053
13265,1987,1,1859
13265,1988,1,1825
13267,1987,1,16939
13269,1988,2,7190
13271,1988,1,10330
13273,1987,2,10617
13273,1988,1,10407
13275,1987,6,36980
13275,1988,4,36958
13277,1987,10,32829
13277,1988,12,33074
13277,1998,10,35956
13279,1987,1,22830
13279,1988,2,22967
13281,1987,1,5973
13285,1987,4,51054
13285,1988,3,51553
13287,1988,2,8455
13289,1988,1,9168
13291,1988,1,10531
13293,1987,4,24707
13293,1988,5,24612
13295,1987,4,54843
13295,1988,4,55416
13295,1994,10,55693
13297,1987,4,34522
13297,1988,6,35337
13299,1987,4,34591
13299,1988,3,34139
13299,1992,10,33503
13301,1988,1,5758
13303,1987,4,17824
13303,1988,3,17865
13305,1987,1,20895
13305,1988,4,20872
13311,1987,1,11271
13311,1988,1,11586
13313,1987,9,68081
13313,1988,6,69072
13313,1993,13,71847
13313,1994,14,73499
13313,1995,12,74941
13313,1996,17,76059
13317,1987,1,10243
13319,1988,2,9797
13321,1987,3,18506
13321,1988,2,18768
15001,1987,11,106829
15001,1988,10,108394
15001,1989,13,111284
15001,1990,18,114828
15001,1991,10,121345
15001,1992,14,125316
15001,1993,15,128428
15001,1994,19,130754
15001,1995,16,133157
15001,1996,23,134278
15001,1997,18,136700
15001,1998,30,137855
15003,1987,49,790682
15003,1988,33,795206
15003,1989,42,801271
15003,1990,37,804453
15003,1991,39,815804
15003,1992,50,827548
15003,1993,56,832020
15003,1994,81,838625
15003,1995,87,838804
15003,1996,69,838949
15003,1997,71,839074
15003,1998,64,837167
15007,1987,3,44940
15007,1988,3,46143
15007,1997,10,54153
15009,1987,6,86966
15009,1988,6,89986
15009,1991,10,100941
15009,1993,15,106850
15009,1994,11,109275
15009,1995,12,112325
15009,1996,27,114842
15009,1997,14,116631
15009,1998,16,118084
16001,1987,13,184950
16001,1988,18,187187
16001,1989,12,192233
16001,1990,17,196846
16001,1991,19,207190
16001,1992,20,215222
16001,1993,21,225923
16001,1994,28,236168
16001,1995,14,245596
16001,1996,23,254408
16001,1997,32,261809
16001,1998,27,272097
16005,1987,6,63516
16005,1988,3,62907
16005,1991,11,64363
16005,1994,11,69271
16005,1995,15,70270
16005,1996,12,70668
16005,1997,10,71120
16005,1998,12,71278
16009,1987,1,7878
16009,1988,2,7580
16011,1987,3,36669
16011,1988,5,36254
16013,1987,2,12421
16017,1987,1,24365
16017,1988,3,24082
16019,1987,2,68140
16019,1988,2,68356
16021,1988,1,7580
16027,1987,3,82508
16027,1988,6,82477
16027,1993,12,94971
16027,1994,11,99176
16027,1996,14,107092
16027,1997,10,111234
16029,1988,1,6712
16031,1987,1,18908
16031,1988,2,18691
16037,1988,1,3983
