FIPS,Year,InfectDeaths,Population
37101,1997,22,101995
37101,1998,26,107378
37103,1988,1,8880
37105,1988,3,38638
37105,1991,13,39997
37105,1992,12,40699
37105,1994,12,42330
37105,1995,10,43376
37105,1996,16,44215
37105,1997,11,45012
37105,1998,23,45984
37107,1988,13,54772
37107,1989,11,54417
37107,1990,19,54321
37107,1991,18,54696
37107,1992,27,55012
37107,1993,26,55500
37107,1994,20,55779
37107,1995,24,56259
37107,1996,22,56378
37107,1997,22,56232
37107,1998,24,56214
37109,1988,3,46512
37109,1994,14,54254
37109,1996,11,56107
37109,1998,11,58626
37111,1988,8,33577
37111,1993,14,34726
37113,1988,4,20797
37113,1995,10,23680
37115,1988,2,15722
37117,1988,8,24178
37117,1994,12,24561
37117,1996,16,24390
37117,1998,13,24106
37119,1988,107,469878
37119,1989,144,482463
37119,1990,124,493279
37119,1991,165,511345
37119,1992,198,521313
37119,1993,224,536465
37119,1994,262,553546
37119,1995,273,572467
37119,1996,258,592999
37119,1997,177,613992
37119,1998,167,634500
37121,1988,2,13389
37123,1988,7,21946
37125,1988,11,53433
37125,1989,12,54066
37125,1990,13,54727
37125,1991,13,55622
37125,1992,12,56935
37125,1993,17,58349
37125,1994,17,60332
37125,1995,15,61646
37125,1996,19,62678
37125,1997,15,63996
37125,1998,17,65107
37127,1988,14,69816
37127,1989,18,71563
37127,1990,22,73141
37127,1991,13,74569
37127,1992,19,75722
37127,1993,22,77014
37127,1994,25,78444
37127,1995,30,79340
37127,1996,29,80158
37127,1997,20,81285
37127,1998,33,81706
37129,1988,17,111818
37129,1989,21,112864
37129,1990,42,114751
37129,1991,26,119487
37129,1992,36,122719
37129,1993,38,126837
37129,1994,54,131418
37129,1995,47,136615
37129,1996,36,141047
37129,1997,26,144832
37129,1998,33,148345
37131,1988,9,19898
37131,1989,12,19696
37131,1994,12,19732
37131,1995,13,19961
37133,1988,15,141373
37133,1989,13,147588
37133,1990,20,147779
37133,1991,21,148626
37133,1992,17,144324
37133,1993,27,145347
37133,1994,22,144103
37133,1995,19,144510
37133,1996,24,145854
37133,1997,23,144879
37133,1998,20,147482
37135,1988,9,87409
37135,1989,10,89423
37135,1990,12,90502
37135,1991,18,92705
37135,1992,16,95208
37135,1993,19,98797
37135,1994,18,102089
37135,1995,20,104409
37135,1996,21,106115
37135,1997,14,108403
37135,1998,18,110298
37137,1988,2,10480
37139,1988,3,29005
37139,1991,18,29760
37139,1994,11,31064
37139,1995,11,31149
37139,1997,13,32529
37139,1998,13,32777
37141,1988,8,25711
37141,1995,20,33377
37143,1988,4,9658
37145,1988,7,28474
37145,1989,11,28375
37145,1990,12,28424
37145,1996,12,31507
37145,1997,14,32085
37145,1998,10,32645
37147,1988,24,100606
37147,1989,28,102658
37147,1990,31,103788
37147,1991,35,107669
37147,1992,27,109857
37147,1993,44,112069
37147,1994,42,114898
37147,1995,44,117547
37147,1996,36,119759
37147,1997,44,122489
37147,1998,35,125089
37149,1988,3,12648
37151,1988,20,98668
37151,1989,16,100209
37151,1990,21,101456
37151,1991,15,104032
37151,1992,20,105872
37151,1993,17,107407
37151,1994,20,109201
37151,1995,28,111356
37151,1996,17,114232
37151,1997,18,116860
37151,1998,17,119205
37153,1988,6,42360
37153,1991,15,42583
37153,1992,10,42532
37153,1993,15,42989
37153,1994,17,42875
37153,1995,14,43146
37153,1996,15,43581
37153,1997,14,43661
37153,1998,14,43864
37155,1988,27,101213
37155,1989,24,101048
37155,1990,23,100966
37155,1991,31,102513
37155,1992,37,104447
37155,1993,39,106407
37155,1994,35,108231
37155,1995,42,109987
37155,1996,35,111946
37155,1997,42,113802
37155,1998,37,115735
37157,1988,23,81092
37157,1989,22,80916
37157,1990,14,81052
37157,1991,16,81659
37157,1992,15,81845
37157,1993,21,82212
37157,1994,18,82735
37157,1995,30,83539
37157,1996,28,84440
37157,1997,29,84970
37157,1998,27,85393
37159,1988,24,101461
37159,1989,32,102698
37159,1990,21,103530
37159,1991,23,105249
37159,1992,25,106662
37159,1993,27,108239
37159,1994,39,110643
37159,1995,45,112619
37159,1996,32,115143
37159,1997,38,117264
37159,1998,38,118986
37161,1988,11,52738
37161,1989,20,52887
37161,1991,13,53998
37161,1992,11,54346
37161,1993,18,54886
37161,1994,12,55363
37161,1995,21,55851
37161,1996,13,56052
37161,1997,14,56557
37161,1998,13,57228
37163,1988,9,45272
37163,1989,10,44936
37163,1990,16,44578
37163,1991,15,45788
37163,1992,18,47107
37163,1993,23,48368
37163,1994,23,49620
37163,1995,15,50624
37163,1996,22,51637
37163,1997,15,53249
37163,1998,16,54633
37165,1988,8,32347
37165,1991,15,32630
37165,1992,12,32778
37165,1993,13,33110
37165,1995,10,33469
37165,1996,10,33865
37165,1997,15,33866
37165,1998,12,34025
37167,1988,7,48185
37167,1992,10,49840
37167,1995,10,51313
37167,1996,14,51905
37167,1998,11,53230
37169,1988,6,34700
37169,1992,12,36794
37169,1994,13,38186
37169,1997,11,40635
37169,1998,14,41270
37171,1988,7,57639
37171,1989,16,57738
37171,1990,14,57933
37171,1992,15,59598
37171,1993,15,60571
37171,1994,19,61386
37171,1996,12,62921
37171,1997,18,63920
37171,1998,10,65012
37173,1988,3,10152
37175,1988,3,23850
37177,1988,3,3625
37179,1988,11,78456
37179,1989,14,80021
37179,1990,13,81025
37179,1991,17,83883
37179,1992,16,86189
37179,1993,11,89258
37179,1994,21,92692
37179,1995,22,96772
37179,1996,24,100449
37179,1997,20,104481
37179,1998,24,108833
37181,1988,9,36760
37181,1989,15,36686
37181,1990,11,36927
37181,1991,14,37311
37181,1992,16,37619
37181,1993,20,37916
37181,1994,17,38245
37181,1995,19,38393
37181,1996,22,38865
37181,1997,20,39311
37181,1998,16,39752
37183,1988,84,385551
37183,1989,68,399677
37183,1990,93,410717
37183,1991,112,432332
37183,1992,112,448554
37183,1993,110,467714
37183,1994,141,488416
37183,1995,153,509848
37183,1996,129,531434
37183,1997,92,552241
37183,1998,85,573450
37185,1988,9,15934
37185,1991,11,16152
37187,1988,3,13552
37189,1988,3,34618
37191,1988,36,98576
37191,1989,31,100148
37191,1990,18,100687
37191,1991,29,102312
37191,1992,32,103220
37191,1993,33,103866
37191,1994,38,104853
37191,1995,40,106776
37191,1996,28,108019
37191,1997,33,108277
37191,1998,27,108270
37193,1988,9,56790
37193,1989,14,56470
37193,1990,13,56245
37193,1991,15,56619
37193,1992,12,56972
37193,1993,15,57252
37193,1996,10,59209
37193,1997,10,59664
37193,1998,16,60216
37195,1988,16,62466
37195,1989,25,62959
37195,1990,20,62903
37195,1991,21,63498
37195,1992,26,64068
37195,1993,23,64409
37195,1994,36,65188
37195,1995,37,65699
37195,1996,29,66393
37195,1997,30,67063
37195,1998,26,68016
37197,1988,5,28442
37199,1988,1,14485
38003,1988,1,11562
38009,1988,1,7618
38011,1988,1,3521
38013,1988,1,2979
38015,1988,8,56705
38017,1988,12,96395
38017,1991,11,100084
38017,1992,10,102243
38017,1993,12,104179
38017,1994,18,106270
38017,1996,12,109947
38017,1998,11,114262
38019,1988,1,5750
38021,1988,1,5914
38023,1988,2,2664
38025,1988,1,3968
38029,1988,2,4555
38035,1988,9,68612
38035,1995,11,69803
38045,1988,1,5083
38057,1988,4,9901
38059,1988,1,23001
38061,1988,2,6755
38069,1988,1,4711
38071,1988,3,11771
38075,1988,1,3034
38077,1988,1,17144
38079,1988,1,12374
38081,1988,1,4355
38085,1988,1,3668
38089,1988,2,22338
38093,1988,1,21422
38097,1988,2,8069
38099,1988,5,13114
38101,1988,2,57550
38105,1988,2,21179
39001,1988,11,23483
39003,1988,12,104467
39003,1989,17,104115
39003,1990,21,103643
39003,1991,14,103580
39003,1992,17,103564
39003,1993,23,103485
39003,1994,13,103205
39003,1995,11,102830
39003,1996,12,102403
39003,1997,17,101894
39003,1998,14,101255
39005,1988,7,44223
39005,1991,10,45219
39005,1996,10,47700
39007,1988,23,94054
39007,1989,11,93667
39007,1990,20,93670
39007,1991,13,93953
39007,1993,20,94551
39007,1994,24,94901
39007,1995,14,95154
39007,1996,12,95296
39007,1997,23,95742
39007,1998,17,95686
39009,1988,7,56607
39011,1988,11,41893
39013,1988,14,67740
39013,1989,12,66651
39013,1990,18,65484
39013,1991,13,64994
39013,1992,13,64821
39013,1993,22,64708
39013,1994,15,64304
39013,1995,11,63854
39013,1996,14,65397
39013,1997,11,65070
39015,1988,6,32079
39015,1998,12,38697
39017,1988,41,271616
39017,1989,45,274822
39017,1990,50,279485
39017,1991,38,287022
39017,1992,40,292167
39017,1993,65,297504
39017,1994,52,300819
39017,1995,50,304389
39017,1996,49,307797
39017,1997,43,310699
39017,1998,40,313216
39019,1988,4,24916
39021,1988,5,33269
39023,1988,34,139679
39023,1989,18,139362
39023,1990,37,138963
39023,1991,22,138871
39023,1992,33,138478
39023,1993,25,138151
39023,1994,41,137965
39023,1995,37,137589
39023,1996,28,137231
39023,1997,29,136225
39023,1998,29,135499
39025,1988,17,140872
39025,1989,21,142936
39025,1990,13,145277
39025,1991,28,148832
39025,1992,25,151555
39025,1993,23,154505
39025,1994,26,156937
39025,1995,20,159428
39025,1996,17,161618
39025,1997,24,164485
39025,1998,20,166877
39027,1988,10,32676
39027,1996,10,36139
39029,1988,14,101555
39029,1989,12,101669
39029,1990,14,101898
39029,1992,20,103517
39029,1993,16,104008
39029,1994,17,104230
39029,1995,21,104334
39029,1996,24,104289
39029,1997,17,104262
39029,1998,14,104421
39031,1988,5,33383
39031,1995,10,33888
39033,1988,6,45308
39033,1996,10,44277
39033,1998,12,44008
39035,1988,330,1336856
39035,1989,311,1330912
39035,1990,319,1323380
39035,1991,336,1325845
39035,1992,363,1328044
39035,1993,365,1329962
39035,1994,402,1326760
39035,1995,453,1321504
39035,1996,361,1315595
39035,1997,284,1306524
39035,1998,240,1299566
39037,1988,1,50537
39037,1994,10,49997
39037,1996,10,50045
39039,1988,9,37291
39041,1988,9,60597
39041,1993,14,72630
39041,1994,15,76204
39041,1996,10,84662
39043,1988,15,73024
39043,1989,15,72792
39043,1990,19,72757
39043,1991,15,73022
39043,1992,15,73312
39043,1993,16,73754
39043,1994,14,73949
39043,1995,11,74718
39043,1996,19,74937
39043,1998,12,74205
39045,1988,9,96089
39045,1989,12,97187
39045,1990,10,98630
39045,1991,13,100557
39045,1992,12,102856
39045,1993,18,104882
39045,1994,18,106735
39045,1995,18,108964
39045,1996,15,110270
39045,1997,14,111683
39045,1998,21,113435
39047,1988,3,25636
39049,1988,177,907770
39049,1989,196,917309
39049,1990,198,924514
39049,1991,196,942593
39049,1992,258,956408
39049,1993,245,968159
39049,1994,287,976363
39049,1995,272,983436
39049,1996,279,989966
39049,1997,187,998461
39049,1998,194,1005476
39051,1988,2,36353
39053,1988,3,28742
39053,1996,10,29603
39055,1988,11,76101
39055,1996,11,82246
39057,1988,20,128802
39057,1989,13,130616
39057,1990,20,131861
39057,1991,20,134374
39057,1992,29,135748
39057,1993,27,136718
39057,1994,22,137740
39057,1995,23,139362
39057,1996,24,138936
39057,1997,11,137800
39057,1998,25,139178
39059,1988,7,37064
39059,1989,10,36915
39059,1992,12,36799
39059,1994,10,37208
39059,1996,10,37765
39061,1988,162,823308
39061,1989,199,819222
39061,1990,181,815714
39061,1991,181,818683
39061,1992,192,819653
39061,1993,211,820234
39061,1994,238,816209
39061,1995,242,811923
39061,1996,195,807917
39061,1997,163,804478
39061,1998,175,801153
39063,1988,5,62211
39063,1989,10,62168
39063,1993,13,63823
39063,1994,11,64410
39063,1995,12,64989
39063,1998,10,65889
39065,1988,4,29238
39067,1988,3,14914
39069,1988,3,27018
39071,1988,10,32851
39071,1994,12,35641
39071,1995,10,36209
39073,1988,3,23429
39075,1988,6,30619
39077,1988,6,53057
39077,1990,11,53457
39077,1991,12,54068
39079,1988,3,28167
39079,1990,13,28428
39079,1991,13,28876
39079,1998,14,30530
39081,1988,22,76314
39081,1989,11,75719
39081,1990,20,74761
39081,1991,11,74408
39081,1992,22,73841
39081,1993,17,73475
39081,1994,19,72998
39081,1995,19,72529
39081,1996,14,71448
39081,1997,21,70385
39081,1998,23,68920
39083,1988,13,43948
39083,1990,10,44494
39085,1988,28,204749
39085,1989,30,205500
39085,1990,21,205891
39085,1991,29,207961
39085,1992,28,209653
39085,1993,36,210626
39085,1994,29,211126
39085,1995,38,212361
39085,1996,31,213417
39085,1997,30,213416
39085,1998,31,213299
39087,1988,12,58935
39087,1989,18,58477
39087,1990,13,58549
39087,1991,15,58678
39087,1992,19,59032
39087,1993,11,59366
39087,1994,14,59386
39087,1995,16,59269
39087,1996,17,59183
39087,1997,13,59218
39087,1998,16,59017
39089,1988,12,119979
39089,1989,15,120562
39089,1990,17,121978
39089,1991,19,124232
39089,1992,22,125364
39089,1993,18,126982
39089,1994,23,128495
39089,1995,19,130012
39089,1996,31,127255
39089,1997,21,128625
39089,1998,18,134047
39091,1988,6,39363
39091,1990,14,39840
39091,1994,12,41613
39093,1988,37,256904
39093,1989,45,258548
39093,1990,44,259071
39093,1991,45,261287
39093,1992,41,263073
39093,1993,46,264529
39093,1994,32,265980
39093,1995,41,266989
39093,1996,37,267500
39093,1997,40,268148
39093,1998,43,267486
39095,1988,81,441900
39095,1989,62,439820
39095,1990,83,437585
39095,1991,96,436665
39095,1992,81,436209
39095,1993,104,434772
39095,1994,79,433421
39095,1995,134,431409
39095,1996,88,429805
39095,1997,71,429386
39095,1998,97,428193
39097,1988,4,34821
39097,1993,10,37643
39099,1988,59,249335
39099,1989,40,248776
39099,1990,54,247537
39099,1991,47,247257
39099,1992,42,247679
39099,1993,50,247389
39099,1994,64,246010
39099,1995,47,244315
39099,1996,52,242491
39099,1997,43,240284
39099,1998,56,238687
39101,1988,10,60889
39101,1990,12,60951
39101,1991,10,60838
39101,1992,17,61017
39101,1993,12,61411
39101,1994,15,63856
39101,1995,13,64032
39101,1996,11,63786
39101,1997,12,63596
39101,1998,11,63216
39103,1988,9,114813
39103,1989,15,116153
39103,1990,15,117638
39103,1991,18,120479
39103,1992,11,123188
39103,1993,16,125606
39103,1994,16,128283
39103,1995,26,130939
39103,1996,15,133832
39103,1997,15,136365
39103,1998,15,138754
39105,1988,1,21411
39107,1988,5,36912
39109,1988,11,87904
39109,1989,12,88150
39109,1990,12,88388
39109,1992,10,89743
39109,1994,11,90906
39109,1995,14,91223
39109,1996,14,91438
39109,1997,12,91991
39109,1998,18,92334
39111,1988,2,14470
39113,1988,113,549822
39113,1989,100,546717
39113,1990,117,545597
39113,1991,110,547137
39113,1992,128,548315
39113,1993,131,547824
39113,1994,119,543203
39113,1995,132,540917
39113,1996,148,538417
39113,1997,141,534730
39113,1998,114,532027
39115,1988,3,13281
39117,1988,2,26022
39119,1988,17,77552
39119,1989,13,77327
39119,1990,22,77205
39119,1991,13,77148
39119,1992,18,77344
39119,1993,15,77774
39119,1994,12,78201
39119,1995,15,78562
39119,1996,13,78573
39119,1997,11,78569
39119,1998,14,78726
39121,1988,2,10396
39123,1988,2,37690
39123,1994,10,37592
39125,1988,3,19634
39127,1988,5,29557
39129,1988,10,45309
39129,1989,11,46473
39129,1992,12,48199
39129,1994,10,49466
39129,1995,13,50108
39129,1996,13,50124
39131,1988,4,22417
39131,1996,13,25030
39133,1988,20,136276
39133,1989,12,137197
39133,1990,22,137567
39133,1991,16,138628
39133,1992,12,139954
39133,1993,15,139918
39133,1994,22,140540
39133,1995,24,141698
39133,1996,27,142817
39133,1997,14,143312
39133,1998,11,143479
39135,1988,4,38082
39137,1988,4,31819
39139,1988,14,120809
39139,1989,18,120153
39139,1990,21,119631
39139,1991,13,120355
39139,1992,20,120525
39139,1993,22,120687
39139,1994,28,121018
39139,1995,20,120854
39139,1996,20,121383
39139,1997,22,121076
39139,1998,24,120512
39141,1988,15,64641
39141,1989,15,65740
39141,1990,12,65896
39141,1992,13,67369
39141,1993,22,68230
39141,1994,11,68612
39141,1995,16,68956
39141,1996,13,69180
39143,1988,7,58766
39143,1991,10,58871
39143,1992,10,58797
39143,1994,15,58727
39145,1988,15,75685
39145,1989,20,75165
39145,1990,15,75114
39145,1991,15,74889
39145,1992,21,75444
39145,1993,13,75045
39145,1994,29,75210
39145,1995,18,75271
39145,1996,18,75129
39145,1997,14,75211
39145,1998,17,74773
39147,1988,6,56670
39147,1989,10,56495
39147,1991,12,56129
39147,1993,13,56148
39147,1995,13,56011
39149,1988,5,41863
39151,1988,58,347029
39151,1989,57,347227
39151,1990,67,346272
39151,1991,73,348168
39151,1992,70,349425
39151,1993,78,351093
39151,1994,74,351778
39151,1995,83,352062
39151,1996,71,352074
39151,1997,58,351357
39151,1998,64,350513
39153,1988,77,484641
39153,1989,83,485857
39153,1990,82,487161
39153,1991,101,491484
39153,1992,106,494167
39153,1993,96,497276
39153,1994,104,499759
39153,1995,98,501487
39153,1996,111,504189
39153,1997,97,504750
39153,1998,91,505311
39155,1988,39,217181
39155,1989,42,216363
39155,1990,38,215427
39155,1991,47,215877
39155,1992,41,216003
39155,1993,43,215840
39155,1994,33,215496
39155,1995,38,214369
39155,1996,50,213734
39155,1997,40,212308
39155,1998,30,210997
39157,1988,17,78722
39157,1989,14,78884
39157,1990,10,78689
39157,1991,13,79465
39157,1992,12,80151
39157,1993,10,80642
39157,1994,17,81487
39157,1995,20,82430
39157,1996,10,82872
39157,1997,10,83291
39157,1998,15,83774
39159,1988,3,30079
39161,1988,3,28642
39163,1988,2,10588
39165,1988,15,105908
39165,1989,10,108191
39165,1990,11,109716
39165,1991,15,112519
39165,1992,22,114607
39165,1993,19,118444
39165,1994,14,121860
39165,1995,25,125448
39165,1996,19,128977
39165,1997,13,133706
39165,1998,13,139513
39167,1988,14,58892
39167,1989,14,58897
39167,1990,14,58649
39167,1992,14,59129
39167,1993,10,59604
39167,1994,15,59927
39167,1996,12,60121
39167,1997,17,59875
39167,1998,15,59555
39169,1988,9,96607
39169,1990,13,96472
39169,1991,11,97413
39169,1992,14,98362
39169,1993,20,99587
39169,1994,19,100501
39169,1995,23,101705
39169,1996,18,102850
39169,1997,15,103583
