FIPS,Year,LwrRspDeaths,Population
51650,1993,36,136719
51650,1994,19,137916
51650,1995,14,138177
51650,1996,23,138037
51650,1997,22,139778
51650,1998,29,138211
51660,1979,3,18626
51660,1980,1,18789
51660,1981,3,24320
51660,1982,4,24856
51660,1983,6,25075
51660,1984,3,25151
51660,1985,5,25657
51660,1986,1,26263
51660,1987,2,26766
51660,1988,4,27749
51660,1994,10,33074
51670,1979,6,22767
51670,1980,3,22538
51670,1981,3,22708
51670,1982,9,22883
51670,1983,6,22769
51670,1984,4,22964
51670,1985,3,22854
51670,1986,9,22821
51670,1988,9,22245
51670,1993,11,21929
51678,1979,1,7015
51678,1980,3,6910
51678,1981,2,6695
51678,1984,1,6495
51678,1985,2,6411
51678,1986,2,6323
51678,1987,2,6339
51680,1979,12,63547
51680,1980,8,62919
51680,1981,12,63332
51680,1982,10,63343
51680,1983,21,62629
51680,1984,13,62481
51680,1985,10,62305
51680,1986,11,62222
51680,1987,11,61378
51680,1988,12,61226
51680,1989,16,61148
51680,1990,16,60993
51680,1991,20,60651
51680,1992,16,61518
51680,1993,19,61489
51680,1994,12,61396
51680,1995,11,60541
51680,1996,12,60307
51680,1998,14,59940
51683,1983,2,16811
51683,1984,3,17062
51683,1985,3,18354
51683,1986,3,20280
51683,1987,6,22060
51683,1988,1,24188
51685,1982,1,6382
51685,1984,1,6929
51685,1985,1,6670
51690,1979,2,17952
51690,1980,2,17107
51690,1981,3,16944
51690,1982,5,16700
51690,1983,7,16344
51690,1984,3,16168
51690,1985,6,15931
51690,1986,3,15419
51690,1987,7,15126
51690,1988,4,14990
51700,1979,21,144206
51700,1980,19,141235
51700,1981,22,145918
51700,1982,18,147740
51700,1983,20,148439
51700,1984,16,149903
51700,1985,23,152292
51700,1986,14,154133
51700,1987,16,154624
51700,1988,28,157897
51700,1989,24,162589
51700,1990,29,164293
51700,1991,19,167298
51700,1992,32,172412
51700,1993,31,171667
51700,1994,30,173528
51700,1995,26,173550
51700,1996,35,171963
51700,1997,29,171047
51700,1998,40,171265
51710,1979,31,261379
51710,1980,35,258818
51710,1981,39,265313
51710,1982,43,257172
51710,1983,22,265353
51710,1984,38,267723
51710,1985,33,257942
51710,1986,24,260234
51710,1987,40,266449
51710,1988,40,258971
51710,1989,44,253547
51710,1990,43,251211
51710,1991,48,245027
51710,1992,40,247786
51710,1993,32,244864
51710,1994,48,237783
51710,1995,35,233334
51710,1996,38,232533
51710,1997,40,227279
51710,1998,26,222859
51720,1981,2,4438
51720,1982,2,4462
51720,1984,1,4248
51720,1986,1,4188
51720,1987,2,4150
51730,1979,7,40893
51730,1980,4,39420
51730,1981,7,39133
51730,1982,7,38665
51730,1983,4,38615
51730,1984,3,38195
51730,1985,8,37953
51730,1986,5,37585
51730,1987,7,37342
51730,1988,6,36950
51730,1989,11,36658
51730,1993,11,35154
51730,1994,13,34819
51735,1983,2,9308
51735,1984,2,9481
51735,1985,1,9775
51735,1986,2,10051
51735,1987,3,10476
51740,1979,15,101197
51740,1980,13,100704
51740,1981,9,101060
51740,1982,26,101915
51740,1983,26,101938
51740,1984,20,102326
51740,1985,17,101893
51740,1986,21,99903
51740,1987,23,100447
51740,1988,16,103106
51740,1989,27,99994
51740,1990,21,98825
51740,1991,20,98340
51740,1992,18,99016
51740,1993,17,99159
51740,1994,20,98609
51740,1995,18,96991
51740,1996,20,96043
51740,1997,10,94645
51740,1998,13,94368
51750,1979,2,12770
51750,1981,3,13195
51750,1982,4,13413
51750,1983,2,13539
51750,1984,2,13896
51750,1985,1,14118
51750,1986,3,14579
51750,1987,2,14748
51750,1988,3,15189
51760,1979,29,210179
51760,1980,43,207759
51760,1981,44,208156
51760,1982,42,206117
51760,1983,51,205304
51760,1984,39,202444
51760,1985,44,200063
51760,1986,53,197692
51760,1987,68,195142
51760,1988,53,193010
51760,1989,59,190722
51760,1990,48,189398
51760,1991,61,188854
51760,1992,47,189051
51760,1993,62,189349
51760,1994,44,188529
51760,1995,54,184132
51760,1996,26,182908
51760,1997,38,185350
51760,1998,35,186329
51770,1979,19,95500
51770,1980,30,93678
51770,1981,16,94201
51770,1982,30,93852
51770,1983,17,93421
51770,1984,31,92982
51770,1985,26,92051
51770,1986,25,91874
51770,1987,24,90967
51770,1988,22,89904
51770,1989,23,89205
51770,1990,25,89323
51770,1991,25,90445
51770,1992,23,90101
51770,1993,33,90522
51770,1994,25,90361
51770,1995,33,89881
51770,1996,25,89474
51770,1997,28,89216
51770,1998,29,87978
51775,1979,4,23160
51775,1980,4,22725
51775,1981,5,22741
51775,1982,11,22820
51775,1983,5,22510
51775,1984,5,22529
51775,1985,6,22555
51775,1986,6,22058
51775,1987,5,22236
51775,1988,3,22404
51775,1990,10,22177
51775,1995,11,22515
51775,1998,11,22917
51780,1980,1,6617
51780,1981,3,6523
51780,1982,1,6680
51780,1983,1,6578
51780,1984,5,6496
51780,1985,1,6477
51780,1986,2,6384
51780,1987,2,6293
51790,1979,1,20844
51790,1980,6,20599
51790,1981,7,22968
51790,1982,2,23131
51790,1983,9,23049
51790,1984,4,22480
51790,1985,1,22395
51790,1986,4,22283
51790,1987,4,22233
51790,1988,5,22193
51800,1979,9,47326
51800,1980,10,45762
51800,1981,15,45514
51800,1982,3,45515
51800,1983,5,45823
51800,1984,6,45924
51800,1985,11,46556
51800,1986,8,47323
51800,1987,9,48185
51800,1988,10,48762
51800,1993,10,50401
51800,1994,15,50958
51800,1997,10,56251
51810,1979,22,250699
51810,1980,16,258325
51810,1981,25,270471
51810,1982,21,277450
51810,1983,27,290722
51810,1984,23,304787
51810,1985,34,315969
51810,1986,32,335655
51810,1987,37,352374
51810,1988,31,367220
51810,1989,35,377369
51810,1990,44,385207
51810,1991,47,392484
51810,1992,40,403649
51810,1993,38,409821
51810,1994,35,410616
51810,1995,58,410319
51810,1996,44,408668
51810,1997,37,408802
51810,1998,44,406599
51820,1979,3,15343
51820,1980,1,14742
51820,1981,6,17437
51820,1982,3,17506
51820,1983,1,17362
51820,1984,3,17345
51820,1985,2,17273
51820,1986,4,17267
51820,1987,2,17336
51820,1988,2,17316
51830,1979,1,10269
51830,1980,1,9552
51830,1983,1,9897
51830,1984,1,9994
51830,1985,4,10098
51830,1986,1,10338
51830,1988,2,10743
51840,1979,5,19587
51840,1980,3,18989
51840,1981,8,18604
51840,1982,4,18684
51840,1983,5,18605
51840,1984,6,18544
51840,1985,4,18436
51840,1986,5,18640
51840,1987,3,19063
51840,1988,6,19437
51840,1993,11,21330
53001,1981,3,12751
53001,1982,1,12766
53001,1983,5,12911
53001,1985,2,13078
53001,1986,1,12917
53001,1987,4,13031
53001,1988,1,12897
53003,1979,3,15513
53003,1980,5,15819
53003,1981,5,15932
53003,1982,1,15940
53003,1983,2,15913
53003,1984,6,16129
53003,1985,1,16195
53003,1986,2,16071
53003,1987,1,15856
53003,1988,4,15810
53005,1979,17,101913
53005,1980,14,107256
53005,1981,20,110823
53005,1982,19,113362
53005,1983,19,109708
53005,1984,21,107484
53005,1985,23,106888
53005,1986,28,106575
53005,1987,25,107045
53005,1988,19,105942
53005,1989,18,105072
53005,1990,19,108172
53005,1991,16,111953
53005,1992,23,115778
53005,1993,24,120128
53005,1994,20,125360
53005,1995,20,129069
53005,1996,16,129874
53005,1997,11,131079
53005,1998,30,132118
53007,1979,16,41776
53007,1980,9,42368
53007,1981,8,43410
53007,1982,9,43627
53007,1983,8,44537
53007,1984,12,45491
53007,1985,17,46123
53007,1986,11,46227
53007,1987,14,46265
53007,1988,8,47445
53007,1989,10,48179
53007,1990,19,48762
53007,1991,15,49945
53007,1992,17,51378
53007,1993,12,52720
53007,1994,22,54452
53007,1995,16,56477
53007,1996,10,57992
53009,1979,6,47566
53009,1980,8,49114
53009,1981,13,49017
53009,1982,8,48255
53009,1983,14,48051
53009,1984,12,48374
53009,1985,23,48550
53009,1986,13,48918
53009,1987,15,49831
53009,1988,11,50219
53009,1989,22,50830
53009,1990,20,51936
53009,1991,11,53042
53009,1992,17,54324
53009,1993,12,55272
53009,1994,14,55806
53009,1995,20,56247
53009,1996,11,56824
53009,1997,21,57082
53009,1998,13,57480
53011,1979,26,180395
53011,1980,28,185921
53011,1981,33,190001
53011,1982,28,192232
53011,1983,21,191921
53011,1984,41,193713
53011,1985,39,197440
53011,1986,57,200876
53011,1987,37,205458
53011,1988,53,212243
53011,1989,49,218993
53011,1990,57,227950
53011,1991,50,241080
53011,1992,56,249248
53011,1993,53,260110
53011,1994,64,270857
53011,1995,43,281571
53011,1996,58,293852
53011,1997,52,306176
53011,1998,53,315850
53013,1979,2,3632
53013,1981,1,3758
53013,1982,2,3728
53013,1983,2,3767
53013,1984,2,3784
53013,1986,1,3839
53013,1988,1,3751
53015,1979,7,75036
53015,1980,12,76381
53015,1981,16,76227
53015,1982,15,75446
53015,1983,10,75201
53015,1984,17,75148
53015,1985,15,74545
53015,1986,17,73533
53015,1987,14,74157
53015,1988,21,75164
53015,1989,13,76435
53015,1990,25,77414
53015,1991,27,79240
53015,1992,17,80147
53015,1993,17,81205
53015,1994,15,82329
53015,1995,26,83713
53015,1996,15,84686
53015,1997,22,85486
53015,1998,22,86345
53017,1979,5,21090
53017,1980,1,21380
53017,1981,1,21931
53017,1982,2,22205
53017,1983,5,22479
53017,1984,6,22814
53017,1985,4,23216
53017,1986,5,23292
53017,1987,3,23434
53017,1988,4,23884
53019,1980,1,5640
53019,1982,1,5716
53019,1984,2,5736
53021,1979,3,33260
53021,1980,8,34265
53021,1981,9,35217
53021,1982,8,35944
53021,1983,7,35659
53021,1984,5,35625
53021,1985,17,34868
53021,1986,6,35172
53021,1987,3,35325
53021,1988,7,35453
53021,1990,16,36266
53021,1992,12,39558
53021,1993,16,41426
53021,1995,10,44151
53023,1982,1,2238
53023,1984,1,2275
53023,1985,1,2219
53023,1987,1,2112
53023,1988,3,2080
53025,1979,8,46295
53025,1980,6,47002
53025,1981,6,47296
53025,1982,7,47922
53025,1983,9,49299
53025,1984,8,49840
53025,1985,13,50446
53025,1986,12,51122
53025,1987,9,51120
53025,1988,13,51229
53025,1989,11,51486
53025,1990,18,52203
53025,1991,13,54608
53025,1992,20,56547
53025,1993,15,58514
53025,1995,20,63145
53025,1996,12,64971
53025,1998,19,68727
53027,1979,11,62945
53027,1980,18,63338
53027,1981,14,63532
53027,1982,8,62395
53027,1983,16,61358
53027,1984,21,60741
53027,1985,19,59435
53027,1986,12,58554
53027,1987,29,58440
53027,1988,20,58911
53027,1989,23,59127
53027,1990,21,59893
53027,1991,25,60294
53027,1992,19,60911
53027,1993,30,61415
53027,1994,25,61989
53027,1995,15,62557
53027,1996,28,62992
53027,1997,19,63125
53027,1998,16,62613
53029,1979,4,40409
53029,1980,10,42645
53029,1981,8,43735
53029,1982,2,43867
53029,1983,8,44776
53029,1984,11,45513
53029,1985,13,46802
53029,1986,9,47975
53029,1987,9,50150
53029,1988,6,52145
53029,1989,13,54840
53029,1990,11,57443
53029,1993,14,61212
53029,1997,14,64763
53031,1979,4,14412
53031,1980,1,15191
53031,1981,6,15783
53031,1982,7,15886
53031,1983,6,15831
53031,1984,2,16023
53031,1985,3,16366
53031,1986,4,16875
53031,1987,1,17166
53031,1988,6,17417
53033,1979,184,1185705
53033,1980,183,1219380
53033,1981,205,1248245
53033,1982,227,1257825
53033,1983,196,1260910
53033,1984,228,1271443
53033,1985,219,1294616
53033,1986,231,1317025
53033,1987,216,1343838
53033,1988,223,1376068
53033,1989,234,1410193
53033,1990,235,1438532
53033,1991,240,1469391
53033,1992,232,1497813
53033,1993,246,1519700
53033,1994,227,1533144
53033,1995,206,1550513
53033,1996,213,1570563
53033,1997,221,1597555
53033,1998,183,1623189
53035,1979,19,135441
53035,1980,18,141864
53035,1981,33,149153
53035,1982,23,149123
53035,1983,30,154322
53035,1984,18,155176
53035,1985,25,156852
53035,1986,37,157399
53035,1987,29,162455
53035,1988,43,171060
53035,1989,31,174477
53035,1990,31,181525
53035,1991,30,190911
53035,1992,45,200528
53035,1993,27,201550
53035,1994,32,204598
53035,1995,45,213162
53035,1996,35,215935
53035,1997,42,218315
53035,1998,55,217210
53037,1979,6,23630
53037,1980,5,23781
53037,1981,7,23997
53037,1982,4,23827
53037,1983,5,24093
53037,1984,4,23881
53037,1985,6,23929
53037,1986,11,23720
53037,1987,5,24121
53037,1988,1,24122
53039,1979,5,14511
53039,1980,1,15089
53039,1981,2,15701
53039,1982,4,15657
53039,1983,2,15728
53039,1984,4,15651
53039,1985,3,15702
53039,1986,5,15287
53039,1987,6,15039
53039,1988,5,15058
53041,1979,5,50929
53041,1980,16,53035
53041,1981,11,53578
53041,1982,11,53918
53041,1983,11,53727
53041,1984,12,53500
53041,1985,12,53223
53041,1986,5,53332
53041,1987,11,53614
53041,1988,14,53863
53041,1989,13,54625
53041,1990,13,55244
53041,1991,15,56469
53041,1992,13,57035
53041,1993,18,58706
53041,1994,12,59846
53041,1995,15,61014
53041,1997,18,62363
53041,1998,14,62813
53043,1979,1,8677
53043,1980,2,8919
53043,1981,4,8928
53043,1982,3,8824
53043,1983,2,8774
53043,1984,2,8730
53043,1985,4,8591
53043,1986,2,8300
53043,1987,2,8266
53045,1979,4,28667
53045,1980,6,29902
53045,1981,6,30738
53045,1982,10,31354
53045,1983,1,31770
53045,1984,9,32701
53045,1985,5,32825
53045,1986,8,33165
53045,1987,14,33703
53045,1988,2,34361
53045,1989,16,34944
53045,1992,15,39722
53045,1994,13,42421
53045,1995,11,43551
53045,1997,16,45161
53045,1998,14,45275
53047,1979,4,28514
53047,1980,6,29240
53047,1981,5,30088
53047,1982,2,30418
53047,1983,8,30734
53047,1984,7,30891
53047,1985,10,30825
53047,1986,6,30642
53047,1987,6,30482
53047,1988,10,30923
53047,1989,12,31163
53047,1990,10,31379
53047,1997,11,36719
53047,1998,13,36826
53049,1979,2,16047
53049,1980,5,16245
53049,1981,6,16672
53049,1982,6,16693
53049,1983,9,16652
53049,1984,4,16563
53049,1985,3,16372
53049,1986,7,16346
53049,1987,4,16584
53049,1988,6,16645
53051,1979,3,8168
53051,1980,3,8230
53051,1981,2,8451
53051,1982,1,8292
53051,1983,4,8227
53051,1984,2,8475
53051,1985,3,8404
53051,1986,6,8219
53051,1987,3,7960
53051,1988,4,8143
53053,1979,81,456868
53053,1980,96,469041
53053,1981,93,482593
53053,1982,86,491539
53053,1983,103,492493
53053,1984,107,499805
53053,1985,113,507669
53053,1986,109,513188
53053,1987,117,522816
53053,1988,141,537923
53053,1989,111,546720
53053,1990,126,561576
53053,1991,128,578802
53053,1992,135,592249
53053,1993,138,602957
53053,1994,130,609952
53053,1995,111,619178
53053,1996,120,625805
53053,1997,137,633705
53053,1998,124,646481
53055,1979,1,7229
53055,1980,1,7423
53055,1981,3,7668
53055,1982,1,7796
53055,1985,1,8013
53055,1986,1,8173
53055,1987,2,8530
53055,1988,1,8662
53057,1979,13,58273
53057,1980,10,60937
53057,1981,15,62388
53057,1982,11,63223
53057,1983,12,64253
53057,1984,13,64850
53057,1985,13,65087
53057,1986,22,66034
53057,1987,19,66765
53057,1988,8,68848
53057,1989,20,71198
53057,1990,15,74504
53057,1991,16,78436
53057,1992,14,80923
53057,1993,18,83699
53057,1994,17,85751
53057,1995,16,87740
53057,1996,15,89108
53057,1997,20,90650
53057,1998,19,92791
53059,1979,1,7293
53059,1980,1,7706
53059,1981,1,7544
53059,1984,1,7398
53059,1985,2,7352
53059,1986,1,7404
53059,1987,1,7462
53061,1979,41,312860
53061,1980,53,327087
53061,1981,48,339942
53061,1982,64,344566
53061,1983,86,347454
53061,1984,56,355143
53061,1985,56,363651
53061,1986,62,374734
53061,1987,56,389715
53061,1988,75,409395
53061,1989,62,429571
53061,1990,58,448200
53061,1991,63,465558
53061,1992,72,480153
53061,1993,90,493432
53061,1994,79,502283
53061,1995,71,511134
53061,1996,68,521966
53061,1997,79,543363
53061,1998,73,561686
53063,1979,61,319610
53063,1980,72,326055
53063,1981,86,330361
53063,1982,79,330497
53063,1983,104,331080
53063,1984,99,335098
53063,1985,79,336892
53063,1986,95,335319
53063,1987,78,334442
53063,1988,66,333973
53063,1989,90,335711
53063,1990,83,340338
53063,1991,75,351089
53063,1992,76,360424
53063,1993,88,370107
53063,1994,76,374911
53063,1995,75,380477
53063,1996,87,383543
53063,1997,95,384709
53063,1998,85,387407
53065,1979,5,25785
53065,1980,8,27853
53065,1981,1,28544
53065,1982,12,28698
53065,1983,7,28768
53065,1984,10,29011
53065,1985,7,29038
53065,1986,8,28852
53065,1987,7,28732
53065,1988,8,28597
53065,1991,11,29991
53065,1994,11,34272
53065,1998,10,36865
53067,1979,12,114655
53067,1980,18,119741
53067,1981,16,124307
53067,1982,18,126785
53067,1983,14,128272
53067,1984,23,129763
53067,1985,26,132541
53067,1986,29,135480
53067,1987,24,139004
53067,1988,46,143298
53067,1989,30,147876
53067,1990,33,153505
53067,1991,22,161117
53067,1992,26,167696
53067,1993,35,174009
53067,1994,40,177587
53067,1995,33,182131
53067,1996,30,185879
53067,1997,34,188699
53067,1998,34,190874
53069,1981,1,3561
53069,1984,1,3327
53069,1987,1,3073
53071,1979,8,43669
53071,1980,8,44665
53071,1981,11,44969
53071,1982,12,45767
53071,1983,7,45958
53071,1984,9,45516
53071,1985,8,45115
53071,1986,10,44726
53071,1987,12,44194
53071,1988,17,43899
53071,1989,14,44638
53071,1991,13,46502
53071,1992,19,47279
53071,1993,14,48568
53071,1994,11,49325
53071,1995,13,49750
53071,1997,13,50130
53071,1998,10,50203
53073,1979,8,99625
53073,1980,9,101881
53073,1981,16,104049
53073,1982,21,104639
53073,1983,14,105194
53073,1984,13,105681
53073,1985,19,106660
53073,1986,14,107250
53073,1987,19,109136
53073,1988,20,112555
53073,1989,18,116521
53073,1990,25,120708
53073,1991,29,126605
53073,1992,26,131418
53073,1993,32,136096
53073,1994,22,139692
53073,1995,19,143050
53073,1996,18,146589
53073,1997,17,149241
53073,1998,27,151921
53075,1979,4,37916
53075,1980,5,38787
53075,1982,5,38604
53075,1983,2,37754
53075,1984,3,38156
53075,1985,4,37954
53075,1986,2,37339
53075,1987,3,37048
53075,1988,4,36980
53077,1979,26,161611
53077,1980,45,164887
53077,1981,36,167215
53077,1982,26,168410
53077,1983,39,170312
53077,1984,41,170980
53077,1985,41,171758
53077,1986,25,171231
53077,1987,37,171744
53077,1988,35,175176
53077,1989,31,177013
53077,1990,35,178257
53077,1991,34,183204
53077,1992,44,187991
53077,1993,35,193261
53077,1994,25,197665
53077,1995,33,201049
53077,1996,24,203282
53077,1997,37,205253
53077,1998,25,207709
54001,1979,4,15269
54001,1980,4,15706
54001,1981,4,15761
54001,1982,5,15709
54001,1983,4,15697
54001,1984,2,15791
54001,1985,1,15634
54001,1986,3,15376
54001,1987,6,15093
54001,1988,5,14820
54003,1979,9,43523
54003,1980,7,44868
54003,1981,14,45859
54003,1982,14,46516
54003,1983,13,47533
54003,1984,10,48187
54003,1985,16,48981
54003,1986,5,49991
54003,1987,9,51180
54003,1988,8,53140
54003,1989,11,54791
54003,1990,16,56641
54003,1991,19,58827
54003,1992,12,60185
54003,1993,18,61467
54003,1994,17,62819
54003,1995,17,63961
54003,1997,12,66879
54003,1998,12,68977
54005,1979,12,29816
54005,1980,6,29345
54005,1981,12,29239
54005,1982,8,29218
54005,1983,10,29051
54005,1984,14,28534
54005,1985,7,27920
54005,1986,13,27506
54005,1987,19,26409
54005,1988,8,25834
54005,1990,12,24739
54005,1995,11,24567
54007,1979,2,12925
54007,1980,2,13037
54007,1981,2,13279
54007,1982,4,13282
54007,1983,4,13364
54007,1984,4,13135
54007,1985,4,13176
54007,1986,6,12974
54007,1987,5,12690
54007,1988,4,12463
54009,1979,8,29245
54009,1980,3,29801
54009,1981,6,29502
54009,1982,1,29035
54009,1983,8,28194
54009,1984,3,27635
54009,1985,6,27178
54009,1986,14,26792
54009,1987,13,26228
54009,1988,8,25756
54009,1989,13,25442
54009,1992,12,24711
54009,1997,10,23979
54011,1979,30,101857
54011,1980,22,100976
54011,1981,18,101146
54011,1982,25,99687
54011,1983,27,100087
54011,1984,28,98917
54011,1985,21,97845
54011,1986,28,95451
54011,1987,32,93913
54011,1988,35,92105
54011,1989,29,91077
54011,1990,27,90034
54011,1991,32,90229
54011,1992,24,90381
54011,1993,35,90997
54011,1994,24,91639
54011,1995,37,91536
54011,1996,27,91340
54011,1997,29,90755
54011,1998,22,89990
54013,1979,1,7653
54013,1981,2,7934
54013,1982,2,7923
54013,1983,1,7888
54013,1984,3,7974
54013,1985,2,7856
54013,1986,6,7934
54013,1987,2,7684
54013,1988,1,7505
54015,1979,5,10274
54015,1980,4,10781
54015,1981,5,10828
54015,1982,1,10746
54015,1983,2,10623
54015,1984,4,10636
54015,1985,1,10420
54015,1986,3,10346
54015,1987,2,10065
54015,1988,1,9890
54017,1979,4,6969
54017,1980,2,6971
54017,1982,2,7096
54017,1983,1,7085
54017,1984,2,7020
54017,1985,4,6996
54017,1986,1,6897
54017,1987,3,6805
54017,1988,1,6706
54019,1979,16,55494
54019,1980,9,55026
54019,1981,19,54399
54019,1982,22,54089
54019,1983,21,53891
54019,1984,18,52855
54019,1985,9,51494
54019,1986,18,49977
54019,1987,13,48287
54019,1988,9,46580
54019,1989,16,45138
54019,1990,15,44508
54019,1991,20,44325
54019,1992,17,44437
54019,1993,20,44792
54019,1994,19,44725
54019,1995,20,45217
54019,1996,21,45388
54019,1997,23,44923
54019,1998,22,44329
54021,1979,2,7698
54021,1980,2,7852
54021,1981,1,8073
54021,1982,1,8225
54021,1983,3,8199
54021,1984,1,8036
54021,1985,3,7846
54021,1987,1,7638
54021,1988,2,7592
54023,1979,1,9568
54023,1980,2,9727
54023,1981,1,9795
54023,1983,1,9766
54023,1984,4,9851
54023,1985,2,9742
54023,1986,2,9733
54023,1987,2,9704
54023,1988,2,9677
54025,1979,14,35029
54025,1980,13,35595
54025,1981,12,35454
54025,1982,10,34997
54025,1983,9,35151
54025,1984,15,34712
54025,1985,3,34272
54025,1986,10,33707
54025,1987,9,33058
54025,1988,9,32673
54025,1990,13,32033
54025,1993,12,32509
54025,1995,11,32453
54025,1997,11,32043
54027,1979,4,14047
54027,1980,2,14202
54027,1981,3,14375
54027,1982,4,14510
54027,1983,1,14620
54027,1984,3,14568
54027,1985,1,14589
54027,1987,7,14745
54027,1988,3,14999
54029,1979,10,38492
54029,1980,9,38847
54029,1981,9,38820
54029,1982,5,38622
54029,1983,7,37991
54029,1984,7,37449
54029,1985,5,36330
54029,1986,8,35423
54029,1987,9,34930
54029,1988,12,34149
54029,1990,11,33120
54029,1991,12,32878
54029,1996,11,31658
54031,1979,2,9349
54031,1980,2,9513
54031,1981,6,9458
54031,1982,1,9596
54031,1983,4,9756
