FIPS,Year,UnintInjDeaths,Population
31053,1980,11,33365
31053,1981,15,33327
31053,1982,7,33145
31053,1983,10,32882
31053,1984,11,32654
31053,1985,8,32257
31053,1986,11,31920
31053,1987,20,31838
31053,1988,7,31730
31053,1991,15,31545
31053,1994,11,31747
31053,1995,10,31886
31053,1996,12,32286
31053,1998,18,32728
31055,1979,142,384158
31055,1980,126,380543
31055,1981,123,381524
31055,1982,112,382358
31055,1983,100,383995
31055,1984,107,386844
31055,1985,88,388866
31055,1986,109,389136
31055,1987,104,388863
31055,1988,130,391309
31055,1989,94,393778
31055,1990,90,396489
31055,1991,67,402983
31055,1992,80,407717
31055,1993,75,410993
31055,1994,66,413916
31055,1995,82,418799
31055,1996,84,424774
31055,1997,90,429334
31055,1998,89,432896
31057,1981,1,2612
31057,1982,2,2596
31057,1984,1,2601
31057,1985,1,2540
31059,1979,5,7226
31059,1980,7,7149
31059,1981,10,7043
31059,1982,5,7040
31059,1983,5,6957
31059,1984,3,6870
31059,1985,5,6696
31059,1986,4,6514
31059,1987,5,6462
31059,1988,4,6494
31061,1979,4,3996
31061,1980,3,3887
31061,1981,1,3814
31061,1984,1,3851
31061,1985,3,3733
31061,1986,2,3587
31061,1987,1,3539
31061,1988,1,3510
31063,1980,4,3358
31063,1981,4,3348
31063,1982,4,3325
31063,1986,1,3010
31063,1987,1,2924
31063,1988,1,2877
31065,1979,3,5713
31065,1980,2,5684
31065,1982,1,5587
31065,1983,1,5605
31065,1984,5,5570
31065,1986,6,5221
31065,1987,4,5019
31065,1988,3,4928
31067,1979,10,23895
31067,1980,15,22516
31067,1981,13,22414
31067,1982,6,22151
31067,1983,12,21966
31067,1984,12,21837
31067,1985,9,21403
31067,1986,5,20998
31067,1987,10,20776
31067,1988,9,20722
31067,1990,15,20524
31067,1991,10,20486
31069,1979,2,2450
31069,1980,2,2523
31069,1981,4,2471
31069,1982,1,2454
31069,1983,1,2403
31069,1984,2,2360
31069,1986,1,2355
31069,1987,1,2297
31071,1979,1,2142
31071,1980,2,2122
31071,1981,2,2079
31071,1983,1,2093
31071,1984,2,2112
31071,1985,1,2010
31071,1986,1,1947
31073,1979,1,2011
31073,1980,2,1981
31073,1982,2,1974
31073,1983,1,1960
31073,1986,1,1877
31073,1988,1,1764
31075,1979,1,907
31075,1980,2,833
31075,1981,2,814
31075,1984,1,813
31077,1979,1,3309
31077,1980,2,3156
31077,1981,2,3111
31077,1982,2,3058
31077,1983,1,3032
31077,1984,1,2970
31077,1985,6,2934
31077,1986,1,2854
31077,1987,1,2812
31077,1988,1,2775
31079,1979,12,45020
31079,1980,23,45112
31079,1981,21,45923
31079,1982,20,46500
31079,1983,16,46439
31079,1984,19,46633
31079,1985,9,46466
31079,1986,12,45645
31079,1987,12,45400
31079,1988,14,45364
31079,1989,11,45419
31079,1990,12,45772
31079,1991,18,46408
31079,1992,15,46765
31079,1993,14,47586
31079,1994,15,48082
31079,1995,15,48696
31079,1996,15,48984
31079,1997,16,49237
31079,1998,18,49777
31081,1979,3,8559
31081,1980,2,8694
31081,1981,3,8744
31081,1982,3,8696
31081,1983,4,8558
31081,1984,3,8528
31081,1985,4,8428
31081,1986,5,8255
31081,1987,2,8175
31081,1988,8,8165
31083,1979,1,3897
31083,1980,2,3875
31083,1982,4,3827
31083,1983,3,3836
31083,1987,2,3505
31083,1988,2,3462
31085,1979,2,1244
31085,1982,2,1233
31085,1985,1,1201
31085,1988,1,1136
31087,1979,2,3786
31087,1980,2,3728
31087,1981,4,3753
31087,1982,4,3733
31087,1983,1,3706
31087,1984,3,3646
31087,1985,2,3592
31087,1987,1,3501
31087,1988,1,3457
31089,1979,7,12426
31089,1980,8,12628
31089,1981,5,12714
31089,1982,3,12692
31089,1983,10,12638
31089,1984,4,12642
31089,1985,2,12494
31089,1986,6,12019
31089,1987,7,11870
31089,1988,5,11720
31089,1991,11,11420
31091,1981,1,878
31091,1983,1,872
31091,1987,1,711
31091,1988,1,713
31093,1979,7,6258
31093,1980,3,6270
31093,1981,1,6194
31093,1982,1,6123
31093,1983,3,6048
31093,1984,3,6063
31093,1985,1,5885
31093,1986,1,5760
31093,1987,2,5677
31093,1988,4,5632
31095,1979,6,8831
31095,1980,7,8914
31095,1981,2,8755
31095,1982,4,8639
31095,1983,6,8662
31095,1984,3,8536
31095,1985,2,8336
31095,1986,4,8113
31095,1987,4,7943
31095,1988,4,7848
31097,1979,4,4918
31097,1980,5,4747
31097,1981,2,4638
31097,1983,3,4514
31097,1986,6,4269
31097,1987,1,4219
31099,1979,2,6298
31099,1980,1,6490
31099,1981,4,6456
31099,1982,5,6544
31099,1983,4,6456
31099,1985,2,6191
31099,1986,1,6053
31099,1987,1,6014
31099,1988,3,6095
31101,1979,4,8798
31101,1980,2,8852
31101,1981,5,8797
31101,1982,5,8787
31101,1983,4,8636
31101,1984,9,8697
31101,1985,5,8458
31101,1986,1,8304
31101,1987,3,8173
31101,1988,1,8094
31103,1979,1,1230
31103,1980,2,1227
31103,1982,1,1140
31105,1979,2,4442
31105,1980,4,4616
31105,1981,2,4704
31105,1982,3,4799
31105,1983,2,4724
31105,1984,5,4570
31105,1985,6,4463
31105,1986,1,4297
31105,1987,2,4079
31105,1988,1,3971
31107,1979,5,10290
31107,1980,6,10411
31107,1981,6,10256
31107,1982,4,10102
31107,1983,8,9945
31107,1984,9,9785
31107,1985,3,9490
31107,1986,5,9179
31107,1987,7,8904
31107,1988,3,8758
31109,1979,48,180452
31109,1980,36,184649
31109,1981,43,187467
31109,1982,38,188811
31109,1983,44,189746
31109,1984,46,191611
31109,1985,33,192863
31109,1986,40,193983
31109,1987,35,195179
31109,1988,39,197552
31109,1989,52,200777
31109,1990,35,203053
31109,1991,33,207127
31109,1992,36,211075
31109,1993,35,215726
31109,1994,50,218429
31109,1995,22,222519
31109,1996,43,225671
31109,1997,29,228783
31109,1998,44,232119
31111,1979,9,34704
31111,1980,30,34768
31111,1981,15,34015
31111,1982,7,32983
31111,1983,9,32798
31111,1984,10,32457
31111,1985,10,31955
31111,1986,12,31471
31111,1987,6,31010
31111,1988,9,30629
31111,1989,11,30367
31111,1991,12,30596
31111,1992,10,30933
31111,1997,15,31531
31113,1979,1,948
31113,1981,1,896
31115,1980,1,808
31115,1983,1,772
31117,1980,2,567
31117,1981,1,544
31117,1987,2,502
31119,1979,22,28659
31119,1980,7,29328
31119,1981,11,29311
31119,1982,14,29273
31119,1983,8,29332
31119,1984,7,29672
31119,1985,14,29835
31119,1986,14,29845
31119,1987,5,29556
31119,1988,9,29774
31119,1989,13,30321
31119,1993,18,31371
31119,1994,13,31890
31119,1997,14,33183
31121,1979,8,8266
31121,1980,7,8301
31121,1981,1,8376
31121,1982,4,8242
31121,1983,2,8165
31121,1984,5,8065
31121,1985,7,7887
31121,1986,2,7731
31121,1987,2,7549
31121,1988,3,7526
31123,1979,3,5497
31123,1980,3,5646
31123,1981,5,5630
31123,1982,2,5547
31123,1983,5,5506
31123,1984,4,5362
31123,1985,3,5215
31123,1986,3,5091
31123,1987,2,5021
31123,1988,2,4967
31125,1979,1,4329
31125,1980,1,4323
31125,1981,3,4279
31125,1982,1,4213
31125,1983,1,4197
31125,1984,5,4149
31125,1985,2,4083
31125,1986,2,3976
31125,1987,1,3920
31125,1988,1,3891
31127,1979,3,7760
31127,1980,2,7698
31127,1981,3,7653
31127,1982,2,7577
31127,1983,3,7746
31127,1985,3,7676
31127,1986,8,7523
31127,1987,4,7491
31127,1988,4,7397
31129,1979,2,6227
31129,1980,2,6095
31129,1981,2,5987
31129,1983,2,5963
31129,1984,2,5929
31129,1986,1,5632
31129,1987,5,5518
31129,1988,2,5350
31131,1979,8,13860
31131,1980,10,13789
31131,1981,3,13716
31131,1982,2,13555
31131,1983,4,13428
31131,1984,5,13497
31131,1985,7,13319
31131,1986,9,13107
31131,1987,3,12979
31131,1988,6,12913
31133,1979,2,3514
31133,1981,2,3401
31133,1982,1,3284
31133,1983,1,3255
31133,1985,1,3181
31133,1986,1,3066
31133,1987,2,2976
31133,1988,1,2941
31135,1979,2,3370
31135,1980,1,3342
31135,1981,1,3336
31135,1982,2,3319
31135,1985,2,3311
31135,1986,1,3195
31135,1987,3,3090
31137,1979,3,9013
31137,1980,4,8916
31137,1982,1,9214
31137,1983,1,9165
31137,1984,9,9123
31137,1985,6,9190
31137,1986,2,9001
31137,1987,3,8890
31137,1988,6,8825
31139,1979,4,7706
31139,1980,3,7852
31139,1981,1,7784
31139,1982,2,7771
31139,1983,3,7667
31139,1984,2,7595
31139,1985,1,7483
31139,1986,5,7415
31139,1987,3,7257
31139,1988,3,7238
31141,1979,15,27659
31141,1980,18,27430
31141,1981,11,27643
31141,1982,7,27579
31141,1983,4,27674
31141,1984,7,27761
31141,1985,8,27733
31141,1986,11,27178
31141,1987,7,27201
31141,1988,9,27910
31141,1990,11,27955
31141,1991,12,28200
31141,1996,17,29257
31143,1980,2,5716
31143,1982,6,5501
31143,1983,3,5435
31143,1984,1,5338
31143,1985,3,5237
31143,1987,7,5044
31143,1988,4,5089
31145,1979,3,11666
31145,1980,7,11761
31145,1981,7,11848
31145,1982,4,11882
31145,1983,4,11835
31145,1984,9,11767
31145,1985,10,11655
31145,1986,3,11544
31145,1987,5,11292
31145,1988,6,11166
31147,1979,2,10056
31147,1980,4,10083
31147,1981,2,9967
31147,1982,2,9955
31147,1983,5,9851
31147,1984,3,9640
31147,1985,3,9311
31147,1986,7,8993
31147,1987,3,8837
31147,1988,1,8817
31149,1979,2,2202
31149,1980,1,2202
31149,1981,2,2239
31149,1982,2,2249
31149,1983,1,2220
31149,1984,1,2169
31151,1979,7,11560
31151,1980,4,11822
31151,1981,8,11870
31151,1982,3,11961
31151,1983,1,11879
31151,1984,5,11683
31151,1985,1,11640
31151,1986,3,11495
31151,1987,5,11410
31151,1988,5,11410
31153,1979,17,85169
31153,1980,25,85103
31153,1981,25,87240
31153,1982,16,89415
31153,1983,18,90327
31153,1984,17,92309
31153,1985,15,93249
31153,1986,20,93963
31153,1987,16,94750
31153,1988,12,96861
31153,1989,21,99121
31153,1990,16,100757
31153,1992,10,104765
31153,1993,10,104042
31153,1994,18,106746
31153,1995,19,109342
31153,1996,14,112714
31153,1997,17,115091
31153,1998,12,116542
31155,1979,7,16675
31155,1980,12,17373
31155,1981,10,17307
31155,1982,5,17183
31155,1983,8,17173
31155,1984,3,17031
31155,1985,5,17011
31155,1986,13,16895
31155,1987,8,16755
31155,1988,10,16782
31155,1995,10,17855
31155,1998,10,18192
31157,1979,15,36288
31157,1980,28,36438
31157,1981,13,36658
31157,1982,16,36323
31157,1983,17,35959
31157,1984,19,35523
31157,1985,12,35151
31157,1986,16,34994
31157,1987,13,34408
31157,1988,8,33979
31157,1989,11,33651
31157,1990,14,33446
31157,1993,10,34108
31157,1995,14,34208
31157,1996,13,34084
31157,1998,14,33674
31159,1979,7,14775
31159,1980,6,14809
31159,1981,5,14641
31159,1982,6,14339
31159,1983,6,14438
31159,1984,6,14386
31159,1986,3,13982
31159,1987,5,14062
31159,1988,8,14128
31161,1979,3,6935
31161,1980,8,6923
31161,1981,4,6932
31161,1982,2,7006
31161,1983,2,7014
31161,1984,4,6979
31161,1985,5,6758
31161,1986,2,6596
31161,1987,11,6567
31161,1988,2,6500
31163,1980,2,3867
31163,1981,3,3793
31163,1982,1,3737
31163,1983,2,3711
31163,1986,2,3515
31165,1979,1,2022
31165,1981,2,1752
31165,1982,3,1782
31165,1984,1,1694
31165,1985,1,1617
31165,1986,1,1564
31165,1987,4,1516
31165,1988,1,1518
31167,1979,2,6115
31167,1980,2,6212
31167,1981,6,6200
31167,1983,1,6127
31167,1985,2,5981
31167,1986,1,5883
31167,1987,4,5809
31167,1988,2,5822
31169,1979,2,6638
31169,1980,2,6826
31169,1981,4,6809
31169,1982,2,6781
31169,1983,3,6631
31169,1984,4,6557
31169,1985,6,6376
31169,1986,1,6179
31169,1987,3,5999
31169,1988,3,5946
31171,1980,1,928
31171,1982,1,913
31173,1979,13,6783
31173,1980,7,6765
31173,1981,5,6844
31173,1982,4,6758
31173,1983,3,6682
31173,1984,4,6655
31173,1985,3,6576
31173,1986,4,6520
31173,1987,11,6456
31173,1988,7,6545
31175,1979,1,4854
31175,1981,2,5115
31175,1982,2,5141
31175,1983,1,5173
31175,1984,2,5199
31175,1985,3,5112
31175,1986,3,5021
31175,1987,1,4807
31175,1988,3,4710
31177,1979,6,14565
31177,1980,7,14653
31177,1981,2,14765
31177,1982,1,14828
31177,1983,4,14898
31177,1984,3,14865
31177,1985,3,14913
31177,1986,4,14968
31177,1987,2,15056
31177,1988,5,15238
31179,1979,3,9055
31179,1980,5,9274
31179,1981,1,9178
31179,1983,2,9150
31179,1985,6,8979
31179,1986,2,8841
31179,1988,1,8893
31181,1979,2,4251
31181,1980,3,4305
31181,1981,2,4241
31181,1982,1,4245
31181,1984,1,4136
31181,1985,3,4011
31181,1986,4,3908
31181,1988,1,3775
31183,1979,1,994
31183,1980,1,1011
31183,1981,2,1047
31183,1982,1,1043
31183,1985,1,957
31183,1986,1,922
31185,1979,3,13710
31185,1980,7,13856
31185,1981,2,13913
31185,1982,4,13910
31185,1983,2,13953
31185,1984,7,13874
31185,1985,2,13802
31185,1986,2,13478
31185,1987,4,13290
31185,1988,3,13421
32001,1979,8,13029
32001,1980,10,13289
32001,1981,4,13279
32001,1982,3,13556
32001,1983,5,13677
32001,1984,11,13759
32001,1985,12,14387
32001,1986,8,14988
32001,1987,10,15669
32001,1988,12,16180
32001,1990,13,17062
32003,1979,238,433071
32003,1980,255,454256
32003,1981,246,482266
32003,1982,294,502005
32003,1983,189,516912
32003,1984,201,530551
32003,1985,212,545797
32003,1986,191,564367
32003,1987,196,593943
32003,1988,199,628106
32003,1989,233,670344
32003,1990,254,718074
32003,1991,245,788612
32003,1992,218,827291
32003,1993,209,868793
32003,1994,263,935767
32003,1995,275,995398
32003,1996,325,1055629
32003,1997,332,1129294
32003,1998,350,1199947
32005,1979,13,18023
32005,1980,11,19011
32005,1981,10,19283
32005,1982,15,19854
32005,1983,4,19904
32005,1984,14,20589
32005,1985,7,21663
32005,1986,9,22188
32005,1987,5,23209
32005,1988,10,24203
32005,1989,10,25665
32005,1990,15,26657
32005,1992,10,30434
32005,1993,11,31681
32005,1994,17,32847
32005,1995,14,34362
32005,1996,21,35407
32005,1997,11,36183
32007,1979,26,15582
32007,1980,19,16805
32007,1981,23,18198
32007,1982,13,19240
32007,1983,13,19925
32007,1984,8,20312
32007,1985,12,21289
32007,1986,5,22721
32007,1987,11,23890
32007,1988,25,26345
32007,1989,19,30195
32007,1990,14,32719
32007,1991,16,34866
32007,1992,12,36221
32007,1993,13,37835
32007,1994,15,39301
32007,1995,25,40467
32007,1996,16,42418
32007,1997,13,44370
32007,1998,23,44844
32009,1979,4,732
32009,1980,2,752
32009,1981,4,1047
32009,1982,1,1187
32009,1984,2,1364
32009,1985,3,1396
32009,1988,3,1259
32011,1979,1,984
32011,1980,1,1170
32011,1981,1,1269
32011,1982,1,1324
32011,1984,3,1259
32011,1985,2,1186
32011,1986,1,1166
32011,1987,3,1236
32011,1988,2,1376
32013,1979,9,8467
32013,1980,11,9241
32013,1981,6,10336
32013,1982,5,10977
32013,1983,5,10720
32013,1984,2,10740
32013,1985,8,10186
32013,1986,4,10101
32013,1987,5,10505
32013,1988,3,11367
32013,1997,15,16208
32015,1979,6,3588
32015,1980,1,4024
32015,1981,2,4618
32015,1982,2,4797
32015,1983,4,4586
32015,1984,3,4551
32015,1985,3,4519
32015,1986,3,4495
32015,1987,7,4624
32015,1988,5,5254
32017,1979,4,3473
32017,1980,3,3613
32017,1981,1,3701
32017,1982,2,3600
32017,1983,5,3455
32017,1984,2,3345
32017,1985,4,3334
32017,1986,4,3250
32017,1987,2,3286
32017,1988,2,3272
32019,1979,10,11918
32019,1980,17,13166
32019,1981,9,13802
32019,1982,11,14352
32019,1983,12,14702
32019,1984,3,15189
32019,1985,17,15998
32019,1986,8,16392
32019,1987,8,16723
32019,1988,17,17477
32019,1990,13,19038
32019,1991,15,20391
32019,1993,16,22284
32019,1994,15,23556
32019,1995,16,25116
32019,1996,12,26672
32019,1997,19,28368
32019,1998,13,29895
32021,1979,3,5917
32021,1980,8,6018
32021,1981,10,5900
32021,1982,3,5914
32021,1983,3,5926
32021,1985,1,6107
32021,1986,2,6178
32021,1987,3,6069
32021,1988,5,6169
32023,1979,13,7981
32023,1980,19,8842
32023,1981,10,10972
32023,1982,11,12770
32023,1983,14,13068
32023,1984,13,13836
32023,1985,6,14262
32023,1986,9,14142
32023,1987,6,14220
32023,1988,15,14942
32023,1989,15,16159
32023,1990,14,17225
32023,1991,10,18201
32023,1992,11,18961
32023,1994,11,21188
32023,1995,17,22825
32023,1996,10,24547
32023,1997,17,26781
32023,1998,14,28641
32027,1979,2,2982
32027,1980,3,3277
32027,1981,2,3472
32027,1982,3,3542
32027,1984,3,3471
32027,1985,4,3462
32027,1986,3,3502
32027,1987,2,3849
32027,1988,3,4016
32029,1979,6,1301
32029,1980,2,1478
32029,1981,1,1613
32029,1982,2,1741
32029,1984,1,1875
32029,1988,1,2185
32031,1979,108,182517
32031,1980,115,188841
32031,1981,96,196802
32031,1982,88,203084
32031,1983,92,205196
32031,1984,64,210009
32031,1985,51,214967
32031,1986,79,220937
32031,1987,67,227497
32031,1988,77,234238
32031,1989,92,239904
32031,1990,91,245860
32031,1991,74,254153
32031,1992,70,260497
32031,1993,75,267504
32031,1994,90,276669
32031,1995,78,285018
32031,1996,88,294046
32031,1997,97,302528
32031,1998,104,310276
32033,1979,6,7696
32033,1980,13,7848
32033,1981,10,8433
32033,1982,2,8354
32033,1983,6,8232
32033,1984,4,7978
32033,1985,2,7700
32033,1986,5,7471
32033,1987,2,7527
32033,1988,7,7802
32033,1991,11,9075
32510,1979,23,30953
32510,1980,23,31198
32510,1981,9,32452
32510,1982,16,33175
32510,1983,6,33366
32510,1984,9,33891
32510,1985,15,34830
32510,1986,12,35431
32510,1987,12,35610
32510,1988,10,36527
32510,1990,16,38304
32510,1991,16,39503
32510,1993,16,41868
32510,1995,12,44810
32510,1996,10,46136
32510,1997,19,47154
32510,1998,11,47407
33001,1979,18,40657
33001,1980,5,40739
33001,1981,10,40662
33001,1982,15,41265
33001,1983,11,41588
33001,1984,15,42259
33001,1985,17,42616
33001,1986,17,43665
33001,1987,15,44712
33001,1988,17,45916
33001,1989,10,46493
33001,1990,13,46506
33001,1991,13,46350
33001,1993,11,47109
33001,1995,10,48539
33001,1997,11,49691
33003,1979,16,25842
33003,1980,11,26316
33003,1981,8,26617
33003,1982,13,26640
33003,1983,12,26827
33003,1984,7,27414
33003,1985,13,27587
33003,1986,13,28431
33003,1987,15,29659
33003,1988,6,31848
33003,1989,14,32913
33003,1991,14,33704
33003,1992,10,34250
33003,1998,17,38458
33005,1979,15,59237
33005,1980,18,59207
33005,1981,25,59553
33005,1982,20,59910
33005,1983,13,59811
33005,1984,18,60589
33005,1985,27,61195
33005,1986,14,62738
33005,1987,21,64408
33005,1988,9,65582
33005,1989,22,66122
33005,1990,16,66113
33005,1991,23,66531
33005,1992,12,66648
33005,1993,10,66988
33005,1995,10,67109
33005,1996,10,67681
33005,1997,16,68222
33005,1998,23,68485
33007,1979,17,33056
33007,1980,12,33149
33007,1981,10,32420
33007,1982,13,32231
33007,1983,14,31776
33007,1984,14,31846
33007,1985,15,31833
33007,1986,15,32112
33007,1987,12,32334
33007,1988,9,32290
33007,1989,17,32304
33007,1991,10,32245
33007,1995,17,30950
33007,1996,11,30650
33009,1979,19,61835
33009,1980,16,62669
33009,1981,25,62846
33009,1982,29,63480
33009,1983,12,63567
33009,1984,19,64390
33009,1985,23,64249
33009,1986,13,65415
33009,1987,14,66817
33009,1988,18,70054
33009,1989,26,71157
33009,1990,17,70883
33009,1991,18,71414
33009,1993,16,72592
33009,1994,22,73497
33009,1995,12,74048
33009,1996,18,74592
33009,1997,11,74893
33011,1979,77,264050
33011,1980,68,265445
33011,1981,59,272030
33011,1982,66,275203
33011,1983,75,278173
33011,1984,75,285131
33011,1985,67,294465
33011,1986,54,302860
33011,1987,79,310790
33011,1988,64,315812
33011,1989,83,322457
33011,1990,59,321533
33011,1991,54,322000
33011,1992,46,325455
33011,1993,39,328793
33011,1994,54,332476
33011,1995,53,336427
33011,1996,51,340877
33011,1997,58,346009
33011,1998,51,351839
33013,1979,24,91450
33013,1980,35,93123
33013,1981,35,93866
33013,1982,30,94500
33013,1983,31,95206
33013,1984,26,96654
33013,1985,38,98729
33013,1986,23,101523
33013,1987,33,104636
33013,1988,25,109327
33013,1989,24,112617
33013,1990,23,113135
33013,1991,14,114125
33013,1992,14,113889
33013,1993,26,114605
33013,1994,18,116522
33013,1995,19,118546
33013,1996,22,120472
33013,1997,28,122018
33013,1998,32,123840
33015,1979,67,180996
33015,1980,67,183794
33015,1981,50,187969
33015,1982,62,190295
33015,1983,68,193986
33015,1984,53,199028
33015,1985,45,204993
33015,1986,68,213240
33015,1987,53,221543
33015,1988,47,227685
33015,1989,46,233199
33015,1990,54,236420
33015,1991,37,233059
33015,1992,33,235054
33015,1993,45,238541
33015,1994,40,242183
33015,1995,46,246113
33015,1996,46,250226
33015,1997,44,253815
33015,1998,56,257499
33017,1979,24,81497
33017,1980,15,82153
33017,1981,29,84253
33017,1982,27,85772
33017,1983,23,86975
33017,1984,20,88535
33017,1985,20,89727
33017,1986,30,92083
33017,1987,11,94751
33017,1988,23,97922
33017,1989,21,99429
33017,1990,29,99606
33017,1991,22,98973
33017,1993,18,100270
33017,1994,25,100424
33017,1995,27,101010
33017,1996,14,102924
33017,1997,16,103838
33017,1998,23,105052
33019,1979,14,33498
33019,1980,6,34083
33019,1981,16,34170
33019,1982,9,34947
33019,1983,12,35070
33019,1984,18,34884
33019,1985,11,34795
33019,1986,8,35243
33019,1987,7,36117
33019,1988,10,36069
33019,1989,16,36343
33019,1990,10,36246
33019,1991,12,36113
33019,1992,10,35725
33019,1995,10,36446
33019,1997,10,36887
34001,1979,81,180433
34001,1980,83,181521
34001,1981,87,183494
34001,1982,69,184066
34001,1983,66,186718
34001,1984,59,190208
34001,1985,70,193520
34001,1986,67,196785
34001,1987,83,199976
34001,1988,77,204715
34001,1989,61,208633
34001,1990,66,211050
34001,1991,56,215010
34001,1992,57,217642
34001,1993,69,219939
34001,1994,61,222126
34001,1995,66,224374
34001,1996,67,227058
34001,1997,73,229501
34001,1998,68,232336
34003,1979,182,811828
34003,1980,186,805241
34003,1981,201,804967
34003,1982,186,801989
34003,1983,172,802157
34003,1984,137,801132
34003,1985,124,797019
34003,1986,117,793641
34003,1987,136,787860
34003,1988,148,782976
34003,1989,93,777327
34003,1990,138,774294
34003,1991,144,776680
34003,1992,108,782815
34003,1993,106,787062
34003,1994,135,791261
34003,1995,142,796304
34003,1996,137,801649
34003,1997,134,806945
34003,1998,113,812005
34005,1979,106,351025
34005,1980,104,351724
34005,1981,106,355886
34005,1982,103,358843
34005,1983,92,359460
34005,1984,99,361975
34005,1985,88,363137
34005,1986,115,364679
34005,1987,95,369680
34005,1988,123,376161
34005,1989,86,377810
34005,1990,78,379560
34005,1991,83,383032
34005,1992,88,383170
34005,1993,84,384408
34005,1994,97,387639
34005,1995,81,391591
34005,1996,84,393984
34005,1997,94,395038
34005,1998,70,395081
34007,1979,132,455816
34007,1980,125,454027
34007,1981,145,458343
34007,1982,133,460272
