FIPS,Year,SuicDeaths,Population
51775,1986,1,22058
51775,1987,4,22236
51775,1988,3,22404
51780,1979,1,6648
51780,1980,1,6617
51780,1982,1,6680
51780,1983,2,6578
51780,1984,2,6496
51780,1987,1,6293
51790,1980,5,20599
51790,1981,4,22968
51790,1982,4,23131
51790,1983,2,23049
51790,1984,4,22480
51790,1985,3,22395
51790,1986,4,22283
51790,1987,1,22233
51790,1988,6,22193
51800,1979,3,47326
51800,1980,5,45762
51800,1981,2,45514
51800,1982,3,45515
51800,1983,3,45823
51800,1984,5,45924
51800,1985,3,46556
51800,1986,6,47323
51800,1987,7,48185
51800,1988,3,48762
51800,1993,10,50401
51810,1979,34,250699
51810,1980,24,258325
51810,1981,36,270471
51810,1982,34,277450
51810,1983,35,290722
51810,1984,40,304787
51810,1985,26,315969
51810,1986,54,335655
51810,1987,41,352374
51810,1988,37,367220
51810,1989,39,377369
51810,1990,51,385207
51810,1991,47,392484
51810,1992,47,403649
51810,1993,44,409821
51810,1994,48,410616
51810,1995,35,410319
51810,1996,42,408668
51810,1997,29,408802
51810,1998,44,406599
51820,1979,3,15343
51820,1980,1,14742
51820,1981,2,17437
51820,1982,2,17506
51820,1983,5,17362
51820,1984,7,17345
51820,1985,1,17273
51820,1986,3,17267
51820,1987,1,17336
51820,1988,6,17316
51830,1979,2,10269
51830,1980,3,9552
51830,1981,3,9986
51830,1982,4,9900
51830,1983,1,9897
51830,1984,5,9994
51830,1985,2,10098
51830,1986,1,10338
51830,1988,3,10743
51840,1979,4,19587
51840,1980,3,18989
51840,1981,4,18604
51840,1982,2,18684
51840,1983,2,18605
51840,1984,5,18544
51840,1985,2,18436
51840,1986,2,18640
51840,1987,3,19063
53001,1981,1,12751
53001,1982,2,12766
53001,1983,1,12911
53001,1985,2,13078
53001,1986,2,12917
53001,1988,2,12897
53003,1979,1,15513
53003,1980,3,15819
53003,1981,1,15932
53003,1982,2,15940
53003,1983,5,15913
53003,1984,3,16129
53003,1985,3,16195
53003,1986,3,16071
53003,1987,1,15856
53003,1988,5,15810
53005,1979,20,101913
53005,1980,11,107256
53005,1981,10,110823
53005,1982,11,113362
53005,1983,21,109708
53005,1984,17,107484
53005,1985,12,106888
53005,1986,19,106575
53005,1987,7,107045
53005,1988,20,105942
53005,1990,12,108172
53005,1991,12,111953
53005,1992,13,115778
53005,1993,14,120128
53005,1994,14,125360
53005,1995,17,129069
53005,1996,14,129874
53005,1997,16,131079
53005,1998,17,132118
53007,1979,6,41776
53007,1980,5,42368
53007,1981,5,43410
53007,1982,8,43627
53007,1983,7,44537
53007,1984,2,45491
53007,1985,6,46123
53007,1986,3,46227
53007,1987,6,46265
53007,1988,11,47445
53007,1996,13,57992
53007,1997,10,59007
53007,1998,10,60163
53009,1979,7,47566
53009,1980,8,49114
53009,1981,9,49017
53009,1982,11,48255
53009,1983,7,48051
53009,1984,2,48374
53009,1985,5,48550
53009,1986,4,48918
53009,1987,19,49831
53009,1988,7,50219
53009,1993,14,55272
53009,1994,15,55806
53009,1995,16,56247
53009,1996,11,56824
53011,1979,20,180395
53011,1980,17,185921
53011,1981,24,190001
53011,1982,26,192232
53011,1983,32,191921
53011,1984,23,193713
53011,1985,21,197440
53011,1986,24,200876
53011,1987,32,205458
53011,1988,29,212243
53011,1989,31,218993
53011,1990,23,227950
53011,1991,28,241080
53011,1992,24,249248
53011,1993,27,260110
53011,1994,30,270857
53011,1995,36,281571
53011,1996,43,293852
53011,1997,35,306176
53011,1998,36,315850
53013,1980,1,3766
53013,1985,1,3811
53015,1979,9,75036
53015,1980,11,76381
53015,1981,11,76227
53015,1982,7,75446
53015,1983,6,75201
53015,1984,13,75148
53015,1985,11,74545
53015,1986,7,73533
53015,1987,13,74157
53015,1988,10,75164
53015,1990,14,77414
53015,1992,16,80147
53015,1994,11,82329
53015,1995,10,83713
53015,1996,13,84686
53015,1997,11,85486
53015,1998,14,86345
53017,1979,4,21090
53017,1980,1,21380
53017,1981,6,21931
53017,1982,1,22205
53017,1983,1,22479
53017,1984,4,22814
53017,1985,3,23216
53017,1986,6,23292
53017,1987,6,23434
53017,1988,5,23884
53019,1980,1,5640
53019,1981,4,5765
53019,1982,2,5716
53019,1983,1,5658
53019,1985,1,5697
53019,1988,5,5755
53021,1979,3,33260
53021,1980,6,34265
53021,1981,1,35217
53021,1982,2,35944
53021,1983,7,35659
53021,1984,4,35625
53021,1985,10,34868
53021,1986,6,35172
53021,1987,3,35325
53021,1988,4,35453
53025,1979,11,46295
53025,1980,3,47002
53025,1981,3,47296
53025,1982,10,47922
53025,1983,3,49299
53025,1984,1,49840
53025,1985,5,50446
53025,1986,8,51122
53025,1987,8,51120
53025,1988,7,51229
53027,1979,10,62945
53027,1980,6,63338
53027,1981,10,63532
53027,1982,6,62395
53027,1983,9,61358
53027,1984,10,60741
53027,1985,12,59435
53027,1986,12,58554
53027,1987,13,58440
53027,1988,11,58911
53027,1989,11,59127
53027,1990,19,59893
53027,1991,13,60294
53027,1992,10,60911
53027,1994,15,61989
53027,1996,11,62992
53027,1997,13,63125
53027,1998,11,62613
53029,1979,1,40409
53029,1980,7,42645
53029,1981,2,43735
53029,1982,2,43867
53029,1983,4,44776
53029,1984,6,45513
53029,1985,6,46802
53029,1986,5,47975
53029,1987,8,50150
53029,1988,6,52145
53029,1993,11,61212
53029,1995,14,62870
53029,1998,10,64739
53031,1979,4,14412
53031,1980,2,15191
53031,1981,1,15783
53031,1982,5,15886
53031,1983,3,15831
53031,1984,3,16023
53031,1985,3,16366
53031,1986,3,16875
53031,1987,3,17166
53031,1988,7,17417
53033,1979,181,1185705
53033,1980,155,1219380
53033,1981,205,1248245
53033,1982,155,1257825
53033,1983,159,1260910
53033,1984,169,1271443
53033,1985,181,1294616
53033,1986,210,1317025
53033,1987,182,1343838
53033,1988,186,1376068
53033,1989,159,1410193
53033,1990,186,1438532
53033,1991,183,1469391
53033,1992,187,1497813
53033,1993,183,1519700
53033,1994,182,1533144
53033,1995,192,1550513
53033,1996,191,1570563
53033,1997,154,1597555
53033,1998,169,1623189
53035,1979,14,135441
53035,1980,18,141864
53035,1981,18,149153
53035,1982,23,149123
53035,1983,23,154322
53035,1984,10,155176
53035,1985,18,156852
53035,1986,21,157399
53035,1987,25,162455
53035,1988,27,171060
53035,1989,20,174477
53035,1990,25,181525
53035,1991,33,190911
53035,1992,24,200528
53035,1993,31,201550
53035,1994,20,204598
53035,1995,25,213162
53035,1996,25,215935
53035,1997,29,218315
53035,1998,25,217210
53037,1979,2,23630
53037,1981,2,23997
53037,1983,5,24093
53037,1984,4,23881
53037,1985,5,23929
53037,1986,5,23720
53037,1987,7,24121
53037,1988,3,24122
53039,1979,2,14511
53039,1980,4,15089
53039,1981,1,15701
53039,1982,2,15657
53039,1983,3,15728
53039,1985,1,15702
53039,1987,2,15039
53041,1979,6,50929
53041,1980,7,53035
53041,1981,6,53578
53041,1982,6,53918
53041,1983,8,53727
53041,1984,5,53500
53041,1985,5,53223
53041,1986,3,53332
53041,1987,6,53614
53041,1988,5,53863
53041,1993,14,58706
53041,1996,10,61770
53041,1998,13,62813
53043,1980,1,8919
53043,1983,3,8774
53043,1984,1,8730
53043,1986,1,8300
53043,1987,2,8266
53043,1988,1,8116
53045,1979,3,28667
53045,1980,6,29902
53045,1981,4,30738
53045,1982,4,31354
53045,1983,6,31770
53045,1984,3,32701
53045,1985,8,32825
53045,1986,4,33165
53045,1987,5,33703
53045,1988,2,34361
53045,1991,10,38175
53045,1994,11,42421
53045,1995,14,43551
53045,1996,10,44314
53047,1979,5,28514
53047,1980,4,29240
53047,1981,4,30088
53047,1982,9,30418
53047,1983,5,30734
53047,1984,9,30891
53047,1985,5,30825
53047,1986,3,30642
53047,1987,7,30482
53047,1988,9,30923
53049,1979,3,16047
53049,1980,3,16245
53049,1981,4,16672
53049,1983,1,16652
53049,1984,3,16563
53049,1985,3,16372
53049,1986,1,16346
53049,1987,4,16584
53049,1988,4,16645
53051,1979,1,8168
53051,1980,1,8230
53051,1982,2,8292
53051,1983,2,8227
53051,1984,2,8475
53051,1985,1,8404
53051,1986,2,8219
53053,1979,72,456868
53053,1980,76,469041
53053,1981,88,482593
53053,1982,67,491539
53053,1983,69,492493
53053,1984,59,499805
53053,1985,69,507669
53053,1986,81,513188
53053,1987,97,522816
53053,1988,79,537923
53053,1989,89,546720
53053,1990,83,561576
53053,1991,79,578802
53053,1992,93,592249
53053,1993,70,602957
53053,1994,97,609952
53053,1995,106,619178
53053,1996,101,625805
53053,1997,95,633705
53053,1998,74,646481
53055,1979,1,7229
53055,1980,1,7423
53055,1981,3,7668
53055,1982,2,7796
53055,1983,1,7825
53055,1985,3,8013
53055,1987,3,8530
53055,1988,2,8662
53057,1979,6,58273
53057,1980,8,60937
53057,1981,12,62388
53057,1982,4,63223
53057,1983,10,64253
53057,1984,6,64850
53057,1985,12,65087
53057,1986,4,66034
53057,1987,13,66765
53057,1988,12,68848
53057,1989,13,71198
53057,1992,13,80923
53057,1993,11,83699
53057,1995,12,87740
53057,1996,18,89108
53057,1997,12,90650
53057,1998,12,92791
53059,1979,1,7293
53059,1980,1,7706
53059,1981,2,7544
53059,1984,2,7398
53059,1985,2,7352
53061,1979,36,312860
53061,1980,35,327087
53061,1981,43,339942
53061,1982,44,344566
53061,1983,50,347454
53061,1984,32,355143
53061,1985,45,363651
53061,1986,61,374734
53061,1987,51,389715
53061,1988,64,409395
53061,1989,64,429571
53061,1990,63,448200
53061,1991,58,465558
53061,1992,54,480153
53061,1993,56,493432
53061,1994,67,502283
53061,1995,60,511134
53061,1996,50,521966
53061,1997,65,543363
53061,1998,56,561686
53063,1979,42,319610
53063,1980,43,326055
53063,1981,55,330361
53063,1982,67,330497
53063,1983,49,331080
53063,1984,55,335098
53063,1985,45,336892
53063,1986,52,335319
53063,1987,47,334442
53063,1988,35,333973
53063,1989,57,335711
53063,1990,38,340338
53063,1991,46,351089
53063,1992,44,360424
53063,1993,31,370107
53063,1994,49,374911
53063,1995,54,380477
53063,1996,44,383543
53063,1997,53,384709
53063,1998,50,387407
53065,1979,2,25785
53065,1980,7,27853
53065,1981,4,28544
53065,1982,6,28698
53065,1983,4,28768
53065,1984,4,29011
53065,1985,5,29038
53065,1986,4,28852
53065,1987,7,28732
53065,1988,7,28597
53067,1979,9,114655
53067,1980,27,119741
53067,1981,16,124307
53067,1982,10,126785
53067,1983,12,128272
53067,1984,15,129763
53067,1985,15,132541
53067,1986,14,135480
53067,1987,20,139004
53067,1988,21,143298
53067,1989,17,147876
53067,1990,22,153505
53067,1991,19,161117
53067,1992,21,167696
53067,1993,20,174009
53067,1994,35,177587
53067,1995,21,182131
53067,1996,20,185879
53067,1997,28,188699
53067,1998,34,190874
53069,1979,1,3557
53069,1982,1,3499
53069,1983,1,3439
53069,1984,1,3327
53069,1985,1,3246
53069,1988,1,3096
53071,1979,2,43669
53071,1980,4,44665
53071,1981,9,44969
53071,1982,5,45767
53071,1983,6,45958
53071,1984,3,45516
53071,1985,3,45115
53071,1986,5,44726
53071,1987,5,44194
53071,1988,8,43899
53073,1979,8,99625
53073,1980,10,101881
53073,1981,8,104049
53073,1982,14,104639
53073,1983,10,105194
53073,1984,11,105681
53073,1985,12,106660
53073,1986,14,107250
53073,1987,11,109136
53073,1988,12,112555
53073,1989,14,116521
53073,1991,18,126605
53073,1992,17,131418
53073,1993,13,136096
53073,1994,10,139692
53073,1995,17,143050
53073,1996,23,146589
53073,1997,15,149241
53073,1998,13,151921
53075,1979,2,37916
53075,1980,4,38787
53075,1981,1,39206
53075,1982,5,38604
53075,1983,6,37754
53075,1984,3,38156
53075,1985,1,37954
53075,1986,4,37339
53075,1987,6,37048
53075,1988,3,36980
53077,1979,22,161611
53077,1980,17,164887
53077,1981,17,167215
53077,1982,18,168410
53077,1983,32,170312
53077,1984,31,170980
53077,1985,22,171758
53077,1986,22,171231
53077,1987,20,171744
53077,1988,21,175176
53077,1989,17,177013
53077,1990,19,178257
53077,1991,18,183204
53077,1992,23,187991
53077,1993,20,193261
53077,1994,29,197665
53077,1995,17,201049
53077,1996,23,203282
53077,1997,33,205253
53077,1998,19,207709
54001,1979,2,15269
54001,1980,1,15706
54001,1982,2,15709
54001,1983,2,15697
54001,1985,2,15634
54001,1986,2,15376
54001,1987,1,15093
54003,1979,4,43523
54003,1980,6,44868
54003,1981,6,45859
54003,1982,6,46516
54003,1983,10,47533
54003,1984,7,48187
54003,1985,7,48981
54003,1986,7,49991
54003,1987,9,51180
54003,1988,9,53140
54003,1989,11,54791
54003,1992,11,60185
54003,1993,16,61467
54003,1994,11,62819
54003,1996,12,65525
54003,1998,15,68977
54005,1979,9,29816
54005,1980,5,29345
54005,1981,9,29239
54005,1982,5,29218
54005,1983,7,29051
54005,1984,3,28534
54005,1985,5,27920
54005,1986,2,27506
54005,1987,2,26409
54005,1988,1,25834
54007,1979,1,12925
54007,1980,2,13037
54007,1981,2,13279
54007,1982,1,13282
54007,1983,2,13364
54007,1984,2,13135
54007,1985,4,13176
54007,1986,2,12974
54007,1987,1,12690
54007,1988,1,12463
54009,1979,3,29245
54009,1980,4,29801
54009,1981,3,29502
54009,1982,2,29035
54009,1983,4,28194
54009,1984,2,27635
54009,1985,3,27178
54009,1987,5,26228
54009,1988,4,25756
54011,1979,14,101857
54011,1980,7,100976
54011,1981,8,101146
54011,1982,9,99687
54011,1983,22,100087
54011,1984,14,98917
54011,1985,15,97845
54011,1986,13,95451
54011,1987,6,93913
54011,1988,10,92105
54011,1991,13,90229
54011,1992,14,90381
54011,1995,13,91536
54011,1997,18,90755
54011,1998,12,89990
54013,1980,4,7806
54013,1982,1,7923
54013,1987,1,7684
54013,1988,2,7505
54015,1979,1,10274
54015,1980,2,10781
54015,1981,5,10828
54015,1984,2,10636
54015,1985,2,10420
54015,1987,3,10065
54017,1979,1,6969
54017,1980,1,6971
54017,1981,3,7094
54017,1982,1,7096
54017,1984,1,7020
54017,1986,2,6897
54017,1987,2,6805
54019,1979,4,55494
54019,1980,5,55026
54019,1981,7,54399
54019,1982,7,54089
54019,1983,4,53891
54019,1984,6,52855
54019,1985,6,51494
54019,1986,10,49977
54019,1987,5,48287
54019,1988,9,46580
54019,1995,12,45217
54021,1979,1,7698
54021,1985,4,7846
54021,1986,1,7754
54021,1987,3,7638
54023,1979,2,9568
54023,1980,1,9727
54023,1982,2,9847
54023,1983,1,9766
54023,1984,2,9851
54023,1985,1,9742
54023,1987,1,9704
54023,1988,1,9677
54025,1979,7,35029
54025,1980,4,35595
54025,1981,3,35454
54025,1982,8,34997
54025,1983,9,35151
54025,1984,3,34712
54025,1985,6,34272
54025,1986,3,33707
54025,1987,2,33058
54025,1988,3,32673
54025,1995,10,32453
54027,1979,2,14047
54027,1981,1,14375
54027,1982,1,14510
54027,1983,2,14620
54027,1984,3,14568
54027,1985,3,14589
54027,1986,1,14498
54027,1987,4,14745
54027,1988,1,14999
54029,1979,3,38492
54029,1980,1,38847
54029,1981,3,38820
54029,1982,3,38622
54029,1983,3,37991
54029,1984,5,37449
54029,1985,1,36330
54029,1986,6,35423
54029,1987,4,34930
54029,1988,5,34149
54031,1979,1,9349
54031,1981,1,9458
54031,1982,1,9596
54031,1983,2,9756
54031,1985,5,9781
54031,1986,2,9785
54031,1987,1,9920
54031,1988,1,10026
54033,1979,4,73296
54033,1980,14,73433
54033,1981,11,73318
54033,1982,9,72832
54033,1983,9,72441
54033,1984,9,71262
54033,1985,10,70318
54033,1986,7,68815
54033,1987,5,68253
54033,1988,8,66402
54033,1993,14,64499
54033,1998,13,64017
54035,1979,6,23958
54035,1980,1,24800
54035,1981,3,25155
54035,1982,3,25082
54035,1983,1,24969
54035,1984,1,24922
54035,1985,3,25100
54035,1987,2,24489
54035,1988,4,24540
54037,1979,4,28052
54037,1980,4,29313
54037,1981,2,29868
54037,1982,4,30020
54037,1983,1,30132
54037,1984,6,30608
54037,1985,7,31115
54037,1986,3,31960
54037,1987,3,32576
54037,1988,1,33301
54039,1979,22,221372
54039,1980,27,221453
54039,1981,25,220736
54039,1982,29,219293
54039,1983,20,216917
54039,1984,25,214340
54039,1985,25,210790
54039,1986,35,207106
54039,1987,24,205429
54039,1988,16,200226
54039,1989,30,196955
54039,1990,28,194565
54039,1991,23,193690
54039,1992,22,194030
54039,1993,28,193881
54039,1994,29,193192
54039,1995,23,192736
54039,1996,26,191193
54039,1997,29,189742
54039,1998,22,188097
54041,1980,3,17539
54041,1981,6,17660
54041,1982,2,17601
54041,1983,1,17606
54041,1984,3,17653
54041,1985,1,17527
54041,1986,2,17243
54041,1987,4,16740
54041,1988,6,16354
54043,1979,1,22444
54043,1980,2,22749
54043,1981,2,22855
54043,1982,1,22792
54043,1983,2,22809
54043,1984,2,22282
54043,1985,2,21740
54043,1986,6,21791
54043,1987,2,21268
54043,1988,1,20789
54045,1979,8,49745
54045,1980,5,48994
54045,1981,5,48663
54045,1982,4,48696
54045,1983,9,48528
54045,1984,7,47465
54045,1985,5,46768
54045,1986,4,45826
54045,1987,7,44657
54045,1988,3,43017
54045,1996,10,38383
54047,1979,3,49537
54047,1980,6,48187
54047,1981,4,47185
54047,1982,7,46412
54047,1983,7,45716
54047,1984,2,44086
54047,1985,10,42743
54047,1986,12,41349
54047,1987,11,39136
54047,1988,10,36623
54049,1979,11,62343
54049,1980,6,62062
54049,1981,8,61366
54049,1982,5,61014
54049,1983,5,60956
54049,1984,5,59705
54049,1985,13,58509
54049,1986,12,57453
54049,1987,9,56247
54049,1988,10,54529
54049,1993,10,53646
54051,1979,5,39391
54051,1980,2,39744
54051,1981,1,39270
54051,1982,5,38873
54051,1983,1,38553
54051,1984,5,38049
54051,1985,4,37564
54051,1986,5,36618
54051,1987,7,36172
54051,1988,5,35799
54053,1979,3,25258
54053,1980,5,25824
54053,1981,1,25927
54053,1982,2,25700
54053,1983,2,25379
54053,1984,2,25207
54053,1985,1,24985
54053,1986,2,24682
54053,1987,4,24545
54053,1988,2,24200
54055,1979,12,71170
54055,1980,15,70344
54055,1981,7,70252
54055,1982,9,70383
54055,1983,15,69799
54055,1984,13,68292
54055,1985,12,66955
54055,1986,11,66224
54055,1987,9,64577
54055,1988,8,62761
54055,1989,12,61543
54055,1991,15,60172
54055,1992,15,60180
54055,1993,15,60256
54055,1995,12,59607
54055,1996,14,59309
54055,1997,11,58924
54055,1998,11,58439
54057,1979,6,25739
54057,1980,2,26061
54057,1981,4,26213
54057,1982,3,26367
54057,1983,1,26031
54057,1984,5,25675
54057,1985,2,25684
54057,1987,2,25325
54057,1988,2,25225
54059,1979,3,35900
54059,1980,4,36176
54059,1981,3,36357
54059,1982,5,36661
54059,1984,4,36635
54059,1985,3,36087
54059,1986,5,35493
54059,1987,3,34508
54059,1988,3,33748
54061,1979,7,71698
54061,1980,6,72198
54061,1981,11,73613
54061,1982,12,73579
54061,1983,5,74213
54061,1984,8,74451
54061,1985,5,73296
54061,1986,7,72807
54061,1987,3,72731
54061,1988,5,72721
54061,1994,12,75990
54061,1995,10,76684
54063,1980,2,12118
54063,1981,5,12125
54063,1983,2,11736
54063,1984,3,11874
54063,1985,1,11981
54063,1986,1,11906
54063,1987,1,11680
54063,1988,2,11619
54065,1980,2,10145
54065,1982,3,10389
54065,1983,1,10460
54065,1984,2,10473
54065,1985,1,10536
54065,1986,2,10433
54065,1987,4,10729
54065,1988,2,10960
54067,1979,1,26986
54067,1980,3,26992
54067,1981,4,27163
54067,1982,4,27397
54067,1983,2,26987
54067,1984,6,26883
54067,1985,2,26856
54067,1986,8,26625
54067,1987,2,26157
54067,1988,2,25948
54069,1979,6,58184
54069,1980,7,57586
54069,1981,7,57202
54069,1982,3,56158
54069,1983,13,54953
54069,1984,5,53512
54069,1985,6,52062
54069,1986,7,50590
54069,1987,6,49553
54069,1988,2,48663
54071,1979,3,7248
54071,1980,1,7422
54071,1982,1,7433
54071,1983,1,7417
54071,1984,2,7366
54071,1987,1,7453
54071,1988,3,7528
54073,1979,2,7845
54073,1980,1,7894
54073,1984,1,7543
54073,1986,2,7263
54073,1988,1,7176
54075,1979,2,9296
54075,1980,3,9313
54075,1981,1,9181
54075,1982,2,8968
54075,1983,3,9127
54075,1984,1,9194
54075,1985,2,9009
54075,1986,1,8737
54075,1988,1,8393
54077,1979,3,28419
54077,1980,3,28869
54077,1981,2,29041
54077,1982,3,29097
54077,1983,3,29032
54077,1984,3,28949
54077,1985,1,28672
54077,1986,1,28407
54077,1987,6,28099
54077,1988,1,27642
54079,1979,6,35413
54079,1980,6,36980
54079,1981,2,37236
54079,1982,1,37573
54079,1983,4,37800
54079,1984,4,38476
54079,1985,2,38871
54079,1986,5,39168
54079,1987,8,39658
54079,1988,1,39861
54081,1979,9,82963
54081,1980,11,82842
54081,1981,8,82683
54081,1982,5,82825
54081,1983,13,82507
54081,1984,13,81376
54081,1985,10,80776
54081,1986,15,79597
54081,1987,12,77183
54081,1988,9,74896
54081,1989,13,72446
54081,1991,21,72180
54081,1994,16,73063
54081,1995,12,73450
54081,1996,20,74085
54081,1997,10,74275
54081,1998,12,74420
54083,1979,2,27116
54083,1980,2,27290
54083,1981,1,27495
54083,1982,2,27730
54083,1983,4,27720
54083,1984,1,27787
54083,1985,4,27742
54083,1986,1,26842
54083,1987,2,26630
54083,1988,4,26023
54085,1979,1,10662
54085,1980,2,10596
54085,1981,4,10645
54085,1982,1,10541
54085,1984,1,10384
54085,1986,1,10079
54085,1987,1,9801
54087,1979,2,15073
54087,1980,2,15066
54087,1981,2,14983
54087,1982,4,15354
54087,1983,3,15256
54087,1984,2,15096
54087,1985,2,15052
54087,1986,3,14815
54087,1987,2,14763
54087,1988,3,14722
54089,1979,5,14786
54089,1980,4,15066
54089,1982,5,14920
54089,1984,2,14681
54089,1985,1,14460
54089,1987,7,14008
54089,1988,2,13820
54091,1979,2,15246
54091,1980,8,15598
54091,1981,2,15540
54091,1982,4,15637
54091,1983,2,15509
54091,1984,4,15434
54091,1986,3,14821
54091,1987,4,14543
54091,1988,2,14423
54093,1980,1,8138
54093,1981,1,8083
54093,1982,1,7938
54093,1984,1,7794
54095,1979,3,10687
54095,1981,1,10733
54095,1983,2,10522
54095,1986,1,9943
54095,1987,1,9765
54095,1988,1,9480
54097,1979,1,21889
54097,1980,5,22239
54097,1981,3,22617
54097,1982,2,22932
54097,1984,1,23033
54097,1985,2,23011
54097,1986,4,22628
54097,1988,2,21650
54099,1979,5,43513
54099,1980,2,44231
54099,1981,4,44215
54099,1982,2,44062
54099,1983,6,43954
54099,1984,4,43000
54099,1985,1,41998
54099,1986,2,41486
54099,1987,2,40652
54099,1988,5,40165
54101,1979,2,11608
54101,1980,2,11681
54101,1981,3,11575
54101,1982,1,11335
54101,1983,5,11342
54101,1985,1,11134
54101,1986,3,10784
54101,1987,4,10506
54101,1988,2,10332
54103,1979,2,20880
54103,1980,1,20786
54103,1981,5,20726
54103,1982,1,20437
54103,1983,2,20334
54103,1984,3,20051
54103,1985,1,19597
