FIPS,Year,CerebroDeaths,Population
31071,1986,1,1947
31073,1980,1,1981
31073,1984,1,1957
31073,1988,2,1764
31075,1980,1,833
31075,1981,1,814
31075,1985,1,812
31075,1986,1,786
31075,1988,1,767
31077,1979,3,3309
31077,1980,1,3156
31077,1981,5,3111
31077,1982,2,3058
31077,1983,2,3032
31077,1984,2,2970
31077,1985,2,2934
31077,1987,1,2812
31077,1988,1,2775
31079,1979,18,45020
31079,1980,11,45112
31079,1981,12,45923
31079,1982,11,46500
31079,1983,10,46439
31079,1984,9,46633
31079,1985,8,46466
31079,1986,13,45645
31079,1987,7,45400
31079,1988,8,45364
31079,1989,13,45419
31079,1997,10,49237
31079,1998,12,49777
31081,1979,4,8559
31081,1981,2,8744
31081,1982,3,8696
31081,1984,1,8528
31081,1985,2,8428
31081,1987,1,8175
31083,1979,4,3897
31083,1980,1,3875
31083,1981,1,3888
31083,1982,2,3827
31083,1984,1,3756
31083,1985,1,3673
31083,1986,2,3541
31083,1987,1,3505
31083,1988,1,3462
31085,1982,1,1233
31085,1983,1,1242
31087,1979,2,3786
31087,1982,2,3733
31087,1984,1,3646
31089,1979,4,12426
31089,1980,4,12628
31089,1982,1,12692
31089,1983,3,12638
31089,1984,3,12642
31089,1985,2,12494
31089,1986,2,12019
31089,1987,4,11870
31089,1988,1,11720
31091,1984,1,841
31093,1979,2,6258
31093,1981,3,6194
31093,1982,2,6123
31093,1983,1,6048
31093,1984,2,6063
31093,1985,2,5885
31093,1986,2,5760
31093,1987,4,5677
31093,1988,1,5632
31095,1979,3,8831
31095,1980,5,8914
31095,1981,2,8755
31095,1982,3,8639
31095,1984,2,8536
31095,1985,4,8336
31095,1988,1,7848
31097,1979,5,4918
31097,1980,1,4747
31097,1981,2,4638
31097,1982,1,4593
31097,1983,4,4514
31097,1984,7,4511
31097,1986,2,4269
31097,1988,2,4221
31099,1979,7,6298
31099,1980,1,6490
31099,1981,4,6456
31099,1982,1,6544
31099,1983,2,6456
31099,1984,2,6298
31099,1988,5,6095
31101,1979,2,8798
31101,1980,1,8852
31101,1981,3,8797
31101,1982,1,8787
31101,1983,2,8636
31101,1984,1,8697
31101,1985,2,8458
31101,1986,2,8304
31101,1988,2,8094
31103,1982,1,1140
31103,1988,1,971
31105,1979,2,4442
31105,1980,1,4616
31105,1982,1,4799
31105,1985,1,4463
31105,1986,3,4297
31105,1988,3,3971
31107,1979,5,10290
31107,1980,2,10411
31107,1981,1,10256
31107,1982,4,10102
31107,1983,3,9945
31107,1984,3,9785
31107,1985,2,9490
31107,1986,4,9179
31107,1987,4,8904
31107,1988,2,8758
31109,1979,34,180452
31109,1980,27,184649
31109,1981,25,187467
31109,1982,25,188811
31109,1983,32,189746
31109,1984,24,191611
31109,1985,21,192863
31109,1986,15,193983
31109,1987,21,195179
31109,1988,39,197552
31109,1989,29,200777
31109,1990,22,203053
31109,1991,27,207127
31109,1992,21,211075
31109,1993,18,215726
31109,1994,27,218429
31109,1995,27,222519
31109,1996,25,225671
31109,1997,21,228783
31109,1998,26,232119
31111,1979,6,34704
31111,1980,4,34768
31111,1981,7,34015
31111,1982,9,32983
31111,1983,5,32798
31111,1984,6,32457
31111,1985,7,31955
31111,1986,10,31471
31111,1987,5,31010
31111,1988,10,30629
31115,1984,1,772
31117,1988,1,509
31119,1979,7,28659
31119,1980,4,29328
31119,1981,4,29311
31119,1982,11,29273
31119,1983,6,29332
31119,1984,7,29672
31119,1985,5,29835
31119,1986,12,29845
31119,1987,6,29556
31119,1988,7,29774
31119,1992,12,30974
31121,1980,4,8301
31121,1982,4,8242
31121,1984,2,8065
31121,1985,1,7887
31121,1986,1,7731
31121,1988,1,7526
31123,1980,2,5646
31123,1981,1,5630
31123,1984,2,5362
31123,1985,1,5215
31123,1986,1,5091
31123,1987,1,5021
31123,1988,4,4967
31125,1979,3,4329
31125,1980,1,4323
31125,1982,2,4213
31125,1984,4,4149
31125,1985,1,4083
31125,1988,1,3891
31127,1979,3,7760
31127,1980,2,7698
31127,1981,2,7653
31127,1982,2,7577
31127,1983,3,7746
31127,1984,2,7778
31127,1985,3,7676
31127,1986,2,7523
31127,1987,1,7491
31127,1988,1,7397
31129,1980,5,6095
31129,1981,2,5987
31129,1982,2,5980
31129,1983,1,5963
31129,1984,1,5929
31129,1985,1,5802
31129,1986,5,5632
31129,1987,1,5518
31131,1979,3,13860
31131,1980,6,13789
31131,1981,4,13716
31131,1982,1,13555
31131,1983,3,13428
31131,1984,2,13497
31131,1985,3,13319
31131,1986,6,13107
31131,1987,5,12979
31131,1988,3,12913
31133,1979,2,3514
31133,1980,1,3463
31133,1982,1,3284
31133,1986,2,3066
31133,1987,1,2976
31135,1979,3,3370
31135,1981,2,3336
31135,1982,1,3319
31135,1985,2,3311
31135,1987,1,3090
31137,1979,1,9013
31137,1980,2,8916
31137,1981,2,9088
31137,1982,3,9214
31137,1983,1,9165
31137,1985,1,9190
31137,1986,1,9001
31137,1987,3,8890
31137,1988,3,8825
31139,1979,2,7706
31139,1980,7,7852
31139,1981,2,7784
31139,1982,2,7771
31139,1983,5,7667
31139,1984,2,7595
31139,1986,2,7415
31139,1987,2,7257
31139,1988,2,7238
31141,1979,7,27659
31141,1980,6,27430
31141,1981,2,27643
31141,1982,5,27579
31141,1983,8,27674
31141,1984,4,27761
31141,1985,3,27733
31141,1986,4,27178
31141,1987,6,27201
31141,1988,3,27910
31143,1979,1,5504
31143,1980,1,5716
31143,1981,1,5622
31143,1982,2,5501
31143,1986,3,5131
31143,1987,3,5044
31143,1988,1,5089
31145,1979,2,11666
31145,1980,3,11761
31145,1981,2,11848
31145,1982,2,11882
31145,1983,2,11835
31145,1984,1,11767
