FIPS,Year,SubUseDisDeaths,Population
29183,2007,38,329691
29183,2008,57,334743
29187,2002,14,52941
29187,2003,12,54091
29187,2004,19,56607
29187,2005,27,58040
29187,2006,22,58708
29187,2007,15,59453
29187,2008,13,60075
29189,1999,111,947059
29189,2000,87,946716
29189,2001,78,945265
29189,2002,103,942222
29189,2003,110,938663
29189,2004,116,934344
29189,2005,122,929980
29189,2006,149,927365
29189,2007,129,924396
29189,2008,150,923184
29201,2005,10,37115
29201,2007,13,36912
29213,2006,12,43089
29213,2008,12,46391
29225,2008,12,34076
29510,1999,95,325070
29510,2000,96,323394
29510,2001,101,319430
29510,2002,88,315348
29510,2003,116,312520
29510,2004,106,309445
29510,2005,97,304012
29510,2006,121,300267
29510,2007,99,298751
29510,2008,92,299395
30003,2006,10,12011
30003,2008,10,12051
30013,1999,12,75274
30013,2000,13,74934
30013,2001,18,74558
30013,2002,11,74308
30013,2003,17,74100
30013,2004,17,74620
30013,2005,19,74342
30013,2006,19,74209
30013,2007,22,74243
30013,2008,28,74646
30029,1999,11,69158
30029,2000,10,69917
30029,2001,17,71460
30029,2002,17,72798
30029,2003,17,74758
30029,2004,20,76290
30029,2005,20,78307
30029,2006,28,80583
30029,2007,22,82967
30029,2008,22,84920
30031,2006,11,80491
30031,2008,13,85272
30035,2006,11,12649
30035,2008,12,12541
30047,2003,10,25266
30047,2004,13,25735
30047,2005,11,26035
30047,2006,12,26322
30047,2007,10,26258
30049,2001,10,53072
30049,2003,16,53707
30049,2005,12,55018
30049,2006,13,55881
30049,2007,11,56872
30049,2008,20,57967
30063,1999,10,90064
30063,2001,15,92593
30063,2002,20,94052
30063,2003,25,95041
30063,2004,19,95954
30063,2005,27,97225
30063,2006,22,99147
30063,2007,31,100796
30063,2008,33,102363
30081,2007,10,36984
30081,2008,13,37138
30085,2007,11,9615
30085,2008,12,9593
30093,2000,10,31738
30093,2002,10,30839
30093,2004,12,30619
30093,2006,14,30720
30093,2007,17,30813
30093,2008,12,31134
30111,2000,11,120889
30111,2001,24,122064
30111,2002,33,123298
30111,2003,30,124733
30111,2004,34,126205
30111,2005,40,128089
30111,2006,35,129786
30111,2007,38,131661
30111,2008,33,134322
31055,1999,47,436924
31055,2000,36,439418
31055,2001,52,443557
31055,2002,57,447204
31055,2003,42,451791
31055,2004,55,457014
31055,2005,60,462864
31055,2006,58,468027
31055,2007,60,472753
31055,2008,75,478572
31109,1999,19,234842
31109,2000,17,237541
31109,2001,30,241549
31109,2002,36,245076
31109,2003,23,249141
31109,2004,20,251299
31109,2005,29,254780
31109,2006,34,257970
31109,2007,29,261395
31109,2008,36,264704
31153,2006,10,139718
31153,2007,11,143613
31153,2008,12,147920
31157,2006,13,32947
32001,2006,12,23385
32003,1999,328,1266481
32003,2000,335,1319060
32003,2001,353,1399190
32003,2002,349,1458090
32003,2003,369,1515575
32003,2004,391,1591411
32003,2005,443,1655437
32003,2006,458,1727274
32003,2007,524,1789291
32003,2008,498,1831490
32005,2001,10,39669
32005,2005,10,43280
32005,2006,13,43320
32005,2007,11,43413
32005,2008,24,43456
32007,2006,10,44696
32007,2008,12,46174
32019,2003,18,37429
32019,2004,15,40159
32019,2005,17,43778
32019,2006,14,47300
32019,2008,17,49458
32023,1999,13,29534
32023,2002,14,32009
32023,2003,14,33019
32023,2004,17,34631
32023,2005,23,37229
32023,2006,12,39538
32023,2007,18,41082
32023,2008,22,41074
32031,1999,81,317676
32031,2000,100,323905
32031,2001,93,335610
32031,2002,112,345567
32031,2003,128,354888
32031,2004,135,364726
32031,2005,130,374138
32031,2006,115,381558
32031,2007,145,389494
32031,2008,163,395224
32510,1999,23,48301
32510,2000,11,48716
32510,2001,16,49549
32510,2002,10,50499
32510,2003,15,51162
32510,2004,28,51852
32510,2005,17,51792
32510,2006,17,51256
32510,2007,13,51107
32510,2008,19,51337
33001,2001,11,53472
33001,2002,16,54408
33001,2003,13,55261
33001,2004,14,55828
33001,2005,16,55794
33001,2006,15,55618
33001,2007,21,55571
33001,2008,19,55661
33003,2005,10,42671
33003,2007,18,43648
33005,2000,13,69045
33005,2001,13,69540
33005,2002,10,70187
33005,2003,14,71202
33005,2004,10,71620
33005,2005,15,71934
33005,2006,17,72525
33005,2007,12,72565
33007,2002,11,30270
33007,2003,12,30467
33007,2004,11,30558
33007,2005,10,30735
33007,2006,10,30674
33007,2007,11,30607
33009,2001,15,76853
33009,2002,14,77605
33009,2003,14,78530
33009,2005,15,80331
33009,2006,14,81075
33009,2007,16,81521
33009,2008,15,82386
33011,1999,51,357230
33011,2000,40,361373
33011,2001,66,367657
33011,2002,55,369650
33011,2003,64,371182
33011,2004,68,373566
33011,2005,71,375271
33011,2006,74,376733
33011,2007,89,377108
33011,2008,74,377689
33013,1999,16,126172
33013,2000,14,127849
33013,2001,18,129904
33013,2002,21,132296
33013,2003,28,133827
33013,2004,29,135036
33013,2005,38,136246
33013,2006,20,137390
33013,2007,31,137661
33013,2008,36,137717
33015,1999,24,261511
33015,2000,26,264821
33015,2001,28,269894
33015,2002,29,272849
33015,2003,44,274134
33015,2004,41,274932
33015,2005,43,276675
33015,2006,47,278634
33015,2007,62,278790
33015,2008,49,279347
33017,1999,10,105304
33017,2001,20,108530
33017,2002,14,109812
33017,2003,19,110755
33017,2004,21,111704
33017,2005,24,112425
33017,2006,24,113966
33017,2007,26,115093
33017,2008,19,115681
33019,2003,10,39044
34001,1999,52,234357
34001,2000,51,236347
34001,2001,60,239272
34001,2002,52,242709
34001,2003,63,246626
34001,2004,71,250876
34001,2005,73,253266
34001,2006,63,254374
34001,2007,45,254805
34001,2008,58,255370
34003,1999,85,815319
34003,2000,88,818108
34003,2001,86,821504
34003,2002,95,822762
34003,2003,89,824055
34003,2004,91,824826
34003,2005,90,822476
34003,2006,99,820481
34003,2007,113,821720
34003,2008,109,826217
34005,1999,59,396834
34005,2000,49,399213
34005,2001,51,404533
34005,2002,43,410457
34005,2003,49,415598
34005,2004,43,419189
34005,2005,62,419308
34005,2006,65,419790
34005,2007,45,418443
34005,2008,56,417552
34007,1999,80,478881
34007,2000,99,478007
34007,2001,82,474970
34007,2002,93,476055
34007,2003,86,476511
34007,2004,95,478030
34007,2005,120,479832
34007,2006,164,481002
34007,2007,123,481187
34007,2008,115,481575
34009,1999,25,92186
34009,2000,24,92307
34009,2001,16,92013
34009,2002,24,91618
34009,2003,21,91569
34009,2004,19,90459
34009,2005,27,89345
34009,2006,40,88683
34009,2007,13,87633
34009,2008,18,87613
34011,1999,21,137030
34011,2000,25,137075
34011,2001,24,137111
34011,2002,24,137931
34011,2003,30,139111
34011,2004,28,140576
34011,2005,29,142668
34011,2006,31,144011
34011,2007,14,145183
34011,2008,15,146494
34013,1999,199,744868
34013,2000,180,748225
34013,2001,196,749021
34013,2002,191,750646
34013,2003,152,750187
34013,2004,137,746813
34013,2005,199,742059
34013,2006,147,737553
34013,2007,111,735703
34013,2008,119,735376
34015,1999,23,239226
34015,2000,44,241078
34015,2001,26,244703
34015,2002,47,248532
34015,2003,36,252757
34015,2004,45,256812
34015,2005,49,259872
34015,2006,96,264278
34015,2007,65,268095
34015,2008,52,269781
34017,1999,117,572001
34017,2000,97,576418
34017,2001,95,584180
34017,2002,117,583460
34017,2003,97,582899
34017,2004,93,583176
34017,2005,104,583817
34017,2006,97,583252
34017,2007,76,583643
34017,2008,87,589746
34019,2001,17,118323
34019,2002,16,119457
34019,2004,12,120903
34019,2005,12,121369
34019,2006,11,121753
34019,2007,15,121736
34019,2008,23,121645
34021,1999,41,327275
34021,2000,47,329224
34021,2001,49,331879
34021,2002,38,333692
34021,2003,42,336318
34021,2004,40,338858
34021,2005,58,339446
34021,2006,39,340141
34021,2007,54,340340
34021,2008,49,341436
34023,1999,92,699382
34023,2000,114,706351
34023,2001,108,716864
34023,2002,125,723470
34023,2003,97,729332
34023,2004,97,734470
34023,2005,127,739727
34023,2006,98,738921
34023,2007,85,743851
34023,2008,109,750642
34025,1999,71,574407
34025,2000,84,578462
34025,2001,87,582856
34025,2002,84,586028
34025,2003,84,588253
34025,2004,52,588760
34025,2005,73,587098
34025,2006,97,585465
34025,2007,83,585003
34025,2008,91,585425
34027,1999,34,442985
34027,2000,53,445073
34027,2001,53,447514
34027,2002,51,450230
34027,2003,47,453010
34027,2004,36,455010
34027,2005,59,455854
34027,2006,47,456945
34027,2007,45,457128
34027,2008,63,457883
34029,1999,69,445660
34029,2000,74,451960
34029,2001,69,463370
34029,2002,87,475536
34029,2003,75,484218
34029,2004,64,490083
34029,2005,60,494783
34029,2006,69,499265
34029,2007,92,502857
34029,2008,81,506993
34031,1999,86,459551
34031,2000,87,460109
34031,2001,83,464336
34031,2002,95,465674
34031,2003,60,466023
34031,2004,71,465322
34031,2005,89,464986
34031,2006,72,464216
34031,2007,61,464479
34031,2008,78,466481
34033,2000,11,59645
34033,2001,11,59377
34033,2003,12,59533
34033,2004,10,60036
34033,2005,22,60612
34033,2006,22,60954
34033,2007,14,60980
34033,2008,13,61149
34035,1999,25,278542
34035,2000,20,281879
34035,2001,34,285891
34035,2002,42,289047
34035,2003,29,291235
34035,2004,28,293266
34035,2005,32,294928
34035,2006,36,296696
34035,2007,22,298535
34035,2008,35,299938
34037,1999,20,136702
34037,2000,10,138056
34037,2001,24,139782
34037,2002,21,141248
34037,2003,28,142684
34037,2004,19,143225
34037,2005,17,143400
34037,2006,19,143566
34037,2007,18,143553
34037,2008,21,143009
34039,1999,69,484185
34039,2000,68,485850
34039,2001,74,489507
34039,2002,77,490999
34039,2003,69,491133
34039,2004,62,490847
34039,2005,65,490580
34039,2006,58,490384
34039,2007,57,490443
34039,2008,67,493182
34041,1999,12,94635
34041,2000,15,95961
34041,2001,10,98570
34041,2002,11,99948
34041,2003,24,101260
34041,2004,22,101484
34041,2006,18,101723
34041,2007,10,101858
35001,1999,187,523545
35001,2000,226,526426
35001,2001,236,532976
35001,2002,225,544843
35001,2003,234,554676
35001,2004,217,567598
35001,2005,259,581362
35001,2006,279,593701
35001,2007,320,603585
35001,2008,352,610938
35005,1999,20,57715
35005,2000,20,57005
35005,2001,14,56432
35005,2002,18,56301
35005,2003,33,56796
35005,2004,20,57018
35005,2005,23,57605
35005,2006,24,57956
35005,2007,21,59017
35005,2008,18,59783
35006,2001,18,25362
35006,2002,14,25404
35006,2003,19,25670
35006,2004,12,25901
35006,2005,13,25878
35006,2007,12,25868
35006,2008,14,25828
35009,2000,11,42638
35009,2004,10,44199
35009,2007,14,44143
35009,2008,14,42993
35013,1999,35,166480
35013,2000,34,167008
35013,2001,28,168363
35013,2002,33,169942
35013,2003,41,173175
35013,2004,48,175871
35013,2005,39,179688
35013,2006,48,183700
35013,2007,41,187453
35013,2008,62,190195
35015,2000,15,47976
35015,2001,11,47104
35015,2002,11,47338
35015,2003,21,47376
35015,2005,17,47091
35015,2006,18,47819
35015,2007,21,48296
35015,2008,25,48932
35017,2003,13,26938
35017,2004,16,26422
35017,2007,12,27026
35017,2008,20,27164
35025,1999,11,53558
35025,2000,15,52625
35025,2003,15,53579
35025,2005,10,55231
35025,2006,17,56385
35025,2007,19,57929
35025,2008,17,59570
35027,2007,10,18908
35029,2004,13,22782
35031,1999,42,71501
35031,2000,48,72691
35031,2001,26,72290
35031,2002,33,70780
35031,2003,44,69461
35031,2004,34,69349
35031,2005,30,68405
35031,2006,36,68130
35031,2007,46,67439
35031,2008,49,67814
35035,1999,21,59168
35035,2000,13,59492
35035,2001,12,58359
35035,2002,16,58185
35035,2003,25,58145
35035,2004,13,59348
35035,2005,19,59120
35035,2006,23,58673
35035,2007,17,58745
35035,2008,25,58702
35039,1999,39,39037
35039,2000,23,39337
35039,2001,29,38960
35039,2002,37,38765
35039,2003,33,38429
35039,2004,37,38337
35039,2005,35,38144
35039,2006,40,38213
35039,2007,45,38093
35039,2008,47,37760
35043,1999,21,83854
35043,2000,18,85451
35043,2001,16,88632
35043,2002,16,91259
35043,2003,30,94149
35043,2004,22,97164
35043,2005,25,101825
35043,2006,36,108454
35043,2007,45,114307
35043,2008,41,119133
35045,1999,25,108413
35045,2000,27,109508
35045,2001,33,111283
35045,2002,22,114811
35045,2003,36,116795
35045,2004,28,118220
35045,2005,35,119656
35045,2006,34,119702
35045,2007,50,120607
35045,2008,52,121249
35047,2000,16,28527
35047,2001,16,28218
35047,2002,19,28117
35047,2003,16,27923
35047,2004,18,27919
35047,2005,16,27972
35047,2006,15,27734
35047,2007,15,27603
35047,2008,17,27611
35049,1999,50,122155
35049,2000,40,123290
35049,2001,46,124787
35049,2002,53,127022
35049,2003,49,128509
35049,2004,47,129538
35049,2005,47,130415
35049,2006,51,131308
35049,2007,63,132596
35049,2008,70,133834
35053,2004,10,17061
35053,2005,10,17154
35055,2001,13,28594
35055,2002,16,29134
35055,2003,18,29548
35055,2005,13,30018
35055,2006,11,30288
35055,2007,21,30498
35055,2008,25,30435
35057,2006,18,15979
35061,1999,24,62451
35061,2000,21,63355
35061,2001,21,64662
35061,2002,22,65392
35061,2003,26,65753
35061,2004,26,65864
35061,2005,26,66832
35061,2006,38,68282
35061,2007,37,70175
35061,2008,27,71265
36001,1999,14,272975
36001,2000,14,272754
36001,2001,19,274219
36001,2002,18,276076
36001,2003,17,278636
36001,2004,17,279829
36001,2005,23,280316
36001,2006,35,281594
36001,2007,50,281515
36001,2008,47,281608
36005,1999,320,1255549
36005,2000,295,1269525
36005,2001,352,1283159
36005,2002,316,1295091
36005,2003,334,1298530
36005,2004,306,1294986
36005,2005,307,1287729
36005,2006,372,1284356
36005,2007,356,1289579
36005,2008,323,1298973
36007,1999,16,184348
36007,2000,18,183778
36007,2002,22,184253
36007,2003,25,183698
36007,2004,20,183590
36007,2005,14,183121
36007,2006,22,183624
36007,2007,29,183679
36007,2008,39,183846
36009,2007,16,75154
36009,2008,13,74843
36011,2006,14,74747
36011,2008,13,74345
36013,2001,12,127464
36013,2002,10,127119
36013,2003,12,126366
36013,2004,11,125827
36013,2006,21,124235
36013,2007,28,124116
36013,2008,23,123904
36015,2001,11,83538
36015,2006,13,81345
36015,2008,15,81306
36019,2007,11,77803
36019,2008,18,77545
36027,1999,10,262428
36027,2000,11,264787
36027,2001,13,268921
36027,2002,14,271591
36027,2003,14,274275
36027,2004,19,276044
36027,2005,18,277159
36027,2006,39,277057
36027,2007,53,277283
36027,2008,44,277781
36029,1999,54,878622
36029,2000,52,875214
36029,2001,73,870348
36029,2002,54,866800
36029,2003,52,864672
36029,2004,49,861203
36029,2005,43,854837
36029,2006,115,848775
36029,2007,148,845563
36029,2008,161,845052
36039,2006,10,45778
36039,2007,12,45764
36045,2006,11,107354
36045,2007,17,108742
36045,2008,12,108784
36047,1999,503,2317286
36047,2000,440,2332333
36047,2001,481,2341857
36047,2002,410,2343473
36047,2003,439,2335484
36047,2004,434,2321304
36047,2005,427,2307743
36047,2006,432,2300150
36047,2007,391,2305774
36047,2008,379,2325803
36051,2008,10,61498
36053,2008,11,68584
36055,1999,37,685163
36055,2000,35,686032
36055,2001,54,688947
36055,2002,39,689910
36055,2003,38,690055
36055,2004,39,689354
36055,2005,26,686528
36055,2006,84,685991
36055,2007,98,686933
36055,2008,82,688891
36059,1999,72,1238240
36059,2000,42,1239664
36059,2001,97,1239001
36059,2002,51,1239071
36059,2003,61,1237434
36059,2004,39,1234097
36059,2005,47,1227224
36059,2006,181,1219448
36059,2007,187,1215778
36059,2008,192,1218639
36061,1999,392,1448669
36061,2000,288,1449447
36061,2001,338,1465515
36061,2002,356,1463618
36061,2003,368,1469074
36061,2004,282,1475134
36061,2005,337,1477369
36061,2006,335,1481351
36061,2007,276,1483808
36061,2008,288,1489354
36063,1999,12,204098
36063,2000,15,203198
36063,2001,14,201645
36063,2002,15,201021
36063,2003,22,200861
36063,2004,13,200455
36063,2005,10,199450
36063,2006,36,198721
36063,2007,30,198324
36063,2008,42,198407
36065,1999,21,215257
36065,2000,11,214991
36065,2001,21,213737
36065,2002,17,213677
36065,2003,15,213910
36065,2004,18,214451
36065,2005,15,214016
36065,2006,31,214064
36065,2007,34,214485
36065,2008,18,214458
36067,1999,35,427892
36067,2000,46,427209
36067,2001,35,427042
36067,2002,34,427674
36067,2003,47,428761
36067,2004,29,428974
36067,2005,51,428277
36067,2006,61,427977
36067,2007,75,428077
36067,2008,89,430009
36069,2006,16,97362
36069,2008,17,98784
36071,1999,14,319968
36071,2000,20,324438
36071,2001,30,330444
36071,2002,13,335624
36071,2003,30,341084
36071,2004,16,345203
36071,2005,15,346594
36071,2006,46,348771
36071,2007,41,350157
36071,2008,56,351802
36075,2002,10,115762
36075,2006,13,115474
36075,2007,26,115313
36075,2008,20,115511
36079,2006,11,94603
36079,2007,10,94591
36079,2008,12,94531
36081,1999,300,2075836
36081,2000,259,2093809
36081,2001,292,2094139
36081,2002,310,2086193
36081,2003,303,2075772
36081,2004,279,2059786
36081,2005,306,2046843
36081,2006,335,2037180
36081,2007,304,2041226
36081,2008,285,2058568
36083,2001,12,142494
36083,2005,10,145768
36083,2006,12,146828
36083,2007,15,147686
36083,2008,22,148422
36085,1999,45,414639
36085,2000,51,420101
36085,2001,51,424653
36085,2002,80,427957
36085,2003,58,430805
36085,2004,72,431444
36085,2005,91,431247
36085,2006,69,431599
36085,2007,73,433339
36085,2008,93,437080
36087,2000,12,272192
36087,2001,14,275446
36087,2004,13,280764
36087,2005,14,281239
36087,2006,24,281507
36087,2007,18,283210
36087,2008,33,286434
36089,2002,10,104393
36089,2006,11,104415
36089,2007,18,104425
36089,2008,17,104589
36091,1999,10,188193
36091,2000,11,189936
