FIPS,Year,InfectDeaths,Population
12005,2004,27,149343
12005,2005,30,153098
12005,2006,41,155610
12005,2007,32,155147
12005,2008,35,155803
12007,1999,12,24389
12009,1999,68,430646
12009,2000,103,433495
12009,2001,97,442252
12009,2002,101,450195
12009,2003,94,458289
12009,2004,116,470613
12009,2005,110,481098
12009,2006,120,485738
12009,2007,103,489336
12009,2008,94,490816
12011,1999,425,1450214
12011,2000,430,1478550
12011,2001,457,1520448
12011,2002,488,1549515
12011,2003,501,1569634
12011,2004,479,1589533
12011,2005,473,1612017
12011,2006,489,1609388
12011,2007,420,1593105
12011,2008,412,1597317
12015,1999,17,117645
12015,2000,36,118536
12015,2001,26,122277
12015,2002,23,125417
12015,2003,37,128327
12015,2004,42,132412
12015,2005,28,131226
12015,2006,35,132955
12015,2007,33,135214
12015,2008,33,135540
12017,1999,27,99633
12017,2000,27,100640
12017,2001,19,103163
12017,2002,23,105002
12017,2003,33,107456
12017,2004,28,110729
12017,2005,18,114382
12017,2006,26,118139
12017,2007,26,120999
12017,2008,24,122065
12019,1999,11,132987
12019,2000,19,134920
12019,2001,15,139464
12019,2002,27,144422
12019,2003,25,148745
12019,2004,24,156008
12019,2005,30,162001
12019,2006,32,170511
12019,2007,23,176086
12019,2008,33,178869
12021,1999,39,219241
12021,2000,31,224952
12021,2001,32,236266
12021,2002,50,246367
12021,2003,44,255018
12021,2004,39,264224
12021,2005,26,274209
12021,2006,40,278605
12021,2007,47,279349
12021,2008,40,280178
12023,1999,10,52174
12023,2000,20,53151
12023,2002,15,54356
12023,2003,25,55725
12023,2004,20,57102
12023,2005,12,59244
12023,2006,16,61735
12023,2007,19,62383
12023,2008,27,63056
12027,2003,17,30653
12027,2004,10,31248
12031,1999,209,735744
12031,2000,235,740711
12031,2001,211,751187
12031,2002,259,760638
12031,2003,252,769306
12031,2004,241,779492
12031,2005,267,787974
12031,2006,278,800353
12031,2007,257,808890
12031,2008,271,812928
12033,1999,50,276570
12033,2000,75,276598
12033,2001,73,279395
12033,2002,86,279065
12033,2003,85,277896
12033,2004,88,279401
12033,2005,88,279220
12033,2006,91,281337
12033,2007,94,278183
12033,2008,67,277488
12035,2000,10,44069
12035,2004,13,61853
12035,2005,18,68996
12035,2007,15,81666
12035,2008,17,84367
12039,2000,11,42644
12039,2001,13,42701
12039,2002,19,42359
12039,2003,14,42556
12039,2004,12,42685
12039,2006,14,42779
12039,2007,14,43336
12039,2008,18,43718
12051,2001,10,34507
12051,2002,12,34511
12051,2003,12,34584
12051,2005,13,36538
12053,1999,21,110854
12053,2000,25,111821
12053,2001,33,114800
12053,2002,32,118272
12053,2003,34,122863
12053,2004,32,129431
12053,2005,23,136819
12053,2006,29,143867
12053,2007,33,149047
12053,2008,36,151432
12055,1999,16,72886
12055,2000,12,73444
12055,2001,12,74281
12055,2002,20,75610
12055,2003,18,76344
12055,2004,21,78318
12055,2005,27,80667
12055,2006,16,82685
12055,2007,40,83790
12055,2008,19,84115
12057,1999,233,930089
12057,2000,222,943050
12057,2001,243,971392
12057,2002,292,996919
12057,2003,247,1018068
12057,2004,265,1047590
12057,2005,245,1081175
12057,2006,255,1108981
12057,2007,219,1121519
12057,2008,248,1132717
12061,1999,17,95255
12061,2000,24,96426
12061,2001,25,98492
12061,2002,23,100770
12061,2004,21,106889
12061,2005,31,109917
12061,2006,18,112989
12061,2007,13,115750
12061,2008,15,117099
12063,1999,10,42904
12063,2003,10,43109
12063,2004,13,43758
12063,2005,13,44749
12063,2006,12,45034
12063,2007,11,45040
12063,2008,15,46776
12069,1999,31,180207
12069,2000,47,185193
12069,2001,33,196767
12069,2002,47,205915
12069,2003,45,215335
12069,2004,55,227667
12069,2005,55,239793
12069,2006,69,251778
12069,2007,38,259805
12069,2008,48,262675
12071,1999,73,381418
12071,2000,87,389340
12071,2001,73,408038
12071,2002,84,424511
12071,2003,86,441826
12071,2004,88,465046
12071,2005,115,495737
12071,2006,101,523095
12071,2007,87,544401
12071,2008,89,549667
12073,1999,46,226626
12073,2000,29,229995
12073,2001,44,232994
12073,2002,36,235689
12073,2003,50,240618
12073,2004,21,243992
12073,2005,41,247635
12073,2006,44,252439
12073,2007,47,257642
12073,2008,46,260028
12075,1999,10,31325
12075,2001,10,32496
12075,2003,11,33761
12075,2005,10,35473
12075,2006,12,36555
12081,1999,49,226449
12081,2000,46,231377
12081,2001,42,239124
12081,2002,48,246395
12081,2003,65,252844
12081,2004,48,261515
12081,2005,69,271652
12081,2006,45,278530
12081,2007,54,281073
12081,2008,46,283111
12083,1999,48,227522
12083,2000,56,230717
12083,2001,53,234948
12083,2002,62,241224
12083,2003,73,248715
12083,2004,72,258792
12083,2005,59,270015
12083,2006,61,281593
12083,2007,63,290003
12083,2008,78,293575
12085,1999,23,108491
12085,2000,32,108904
12085,2001,23,111461
12085,2002,25,114109
12085,2003,27,117235
12085,2004,27,120129
12085,2005,28,122180
12085,2006,18,122158
12085,2007,18,123595
12085,2008,16,124233
12086,1999,828,2085406
12086,2000,753,2115067
12086,2001,752,2147326
12086,2002,707,2173522
12086,2003,713,2192074
12086,2004,741,2212015
12086,2005,710,2234248
12086,2006,705,2252563
12086,2007,645,2259446
12086,2008,600,2276972
12087,1999,19,75130
12087,2000,27,74720
12087,2001,33,74208
12087,2002,25,73884
12087,2003,28,73585
12087,2004,23,72733
12087,2005,22,71001
12087,2006,24,69236
12087,2007,23,68330
12087,2008,26,68129
12089,1999,15,54244
12089,2000,12,54968
12089,2001,13,56358
12089,2002,19,57724
12089,2003,23,58782
12089,2004,10,60263
12089,2005,14,61949
12089,2006,14,63985
12089,2007,15,65950
12089,2008,10,67359
12091,1999,16,161377
12091,2000,31,162482
12091,2001,31,164226
12091,2002,25,167525
12091,2003,31,168596
12091,2004,32,173202
12091,2005,39,174498
12091,2006,30,174260
12091,2007,16,172611
12091,2008,28,171274
12093,2001,10,33798
12093,2002,17,34180
12093,2003,11,34505
12093,2004,13,35749
12093,2005,10,36387
12093,2007,10,37006
12095,1999,253,836003
12095,2000,217,855754
12095,2001,225,890482
12095,2002,226,913054
12095,2003,280,936624
12095,2004,252,968119
12095,2005,243,1008690
12095,2006,264,1038101
12095,2007,225,1054377
12095,2008,226,1068316
12097,1999,20,158569
12097,2000,26,163904
12097,2001,34,172878
12097,2002,46,181913
12097,2003,48,193544
12097,2004,35,206993
12097,2005,40,218181
12097,2006,48,231737
12097,2007,44,242970
12097,2008,40,250519
12099,1999,261,979125
12099,2000,298,991837
12099,2001,298,1017723
12099,2002,298,1045201
12099,2003,308,1069697
12099,2004,338,1100900
12099,2005,301,1124671
12099,2006,288,1131252
12099,2007,262,1132702
12099,2008,242,1140441
12101,1999,60,290455
12101,2000,60,297006
12101,2001,84,310185
12101,2002,64,322216
12101,2003,69,336160
12101,2004,68,354872
12101,2005,68,374970
12101,2006,54,393043
12101,2007,79,407736
12101,2008,64,415570
12103,1999,198,806027
12103,2000,216,810456
12103,2001,226,814998
12103,2002,221,817489
12103,2003,220,819231
12103,2004,229,822356
12103,2005,204,824140
12103,2006,222,821082
12103,2007,176,816859
12103,2008,193,815465
12105,1999,99,437824
12105,2000,112,443308
12105,2001,101,451612
12105,2002,120,459484
12105,2003,107,470053
12105,2004,158,483961
12105,2005,135,502695
12105,2006,153,523243
12105,2007,146,540431
12105,2008,125,548539
12107,1999,23,65165
12107,2000,20,65042
12107,2001,18,65096
12107,2002,25,65814
12107,2003,26,66238
12107,2004,31,67115
12107,2005,32,67959
12107,2006,18,68778
12107,2007,19,69252
12107,2008,13,68978
12109,1999,22,111072
12109,2000,33,114368
12109,2001,23,120594
12109,2002,13,126053
12109,2003,31,132115
12109,2004,22,141097
12109,2005,34,149260
12109,2006,15,156926
12109,2007,21,163290
12109,2008,20,169208
12111,1999,54,170859
12111,2000,80,172648
12111,2001,60,177848
12111,2002,62,184465
12111,2003,55,192757
12111,2004,71,205367
12111,2005,63,218646
12111,2006,69,231494
12111,2007,56,242752
12111,2008,46,248380
12113,1999,18,111353
12113,2000,15,112895
12113,2001,17,116033
12113,2002,23,121901
12113,2003,20,125597
12113,2004,24,131039
12113,2005,27,134924
12113,2006,15,136582
12113,2007,26,139458
12113,2008,15,141631
12115,1999,57,270355
12115,2000,53,272954
12115,2001,57,279820
12115,2002,61,286049
12115,2003,57,292295
12115,2004,71,300927
12115,2005,49,310164
12115,2006,41,313753
12115,2007,61,317171
12115,2008,67,318212
12117,1999,43,343084
12117,2000,48,347735
12117,2001,50,356197
12117,2002,61,363931
12117,2003,55,368622
12117,2004,62,375169
12117,2005,76,386042
12117,2006,60,391986
12117,2007,63,391963
12117,2008,59,394296
12119,1999,11,46783
12119,2000,14,48208
12119,2002,13,52589
12119,2003,10,54166
12119,2004,21,55918
12119,2005,16,59869
12119,2006,19,65851
12119,2007,18,70820
12119,2008,21,74249
12121,2003,16,33965
12121,2005,15,35661
12121,2008,11,37501
12123,2003,12,18887
12125,1999,14,13093
12125,2000,21,13077
12125,2001,14,13209
12125,2002,17,13261
12125,2003,20,13393
12125,2004,18,14067
12125,2005,29,14423
12125,2006,24,14416
12125,2007,21,14945
12125,2008,35,15170
12127,1999,96,391146
12127,2000,87,395549
12127,2001,117,402604
12127,2002,92,409201
12127,2003,100,416682
12127,2004,118,426975
12127,2005,114,436353
12127,2006,130,444835
12127,2007,123,449091
12127,2008,150,447032
12131,2000,11,38057
12131,2004,13,44697
12131,2008,14,50279
13009,1999,15,42400
13009,2000,14,42660
13009,2002,11,43100
13009,2003,14,43290
13009,2004,12,43803
13009,2005,18,44123
13009,2006,16,44316
13009,2007,16,45078
13009,2008,17,45492
13013,2004,11,53008
13013,2005,14,55790
13013,2006,13,59147
13013,2007,10,62419
13013,2008,10,64924
13015,1999,16,71170
13015,2000,11,73034
13015,2001,12,76888
13015,2002,21,79947
13015,2003,24,82512
13015,2004,14,84488
13015,2005,14,86855
13015,2006,25,89314
13015,2007,22,91901
13015,2008,32,94505
13021,1999,60,144827
13021,2000,60,144491
13021,2001,74,144116
13021,2002,64,144508
13021,2003,61,144244
13021,2004,69,144751
13021,2005,50,144647
13021,2006,58,145076
13021,2007,54,144895
13021,2008,56,145039
13029,2003,10,24296
13031,1999,12,52823
13031,2000,15,53591
13031,2002,12,55048
13031,2004,10,58484
13031,2006,14,61773
13031,2007,21,63212
13031,2008,10,64499
13033,2000,10,21117
13033,2004,10,21827
13033,2005,13,21903
13033,2007,11,21916
13035,2007,10,22012
13035,2008,10,22617
13039,2001,10,43524
13039,2005,11,45523
13039,2006,12,45800
13045,1999,19,81209
13045,2000,16,83343
13045,2001,19,87172
13045,2002,15,90085
13045,2003,27,93440
13045,2004,26,95778
13045,2005,28,98402
13045,2006,19,101507
13045,2007,21,104500
13045,2008,22,105668
13047,2000,10,50735
13047,2002,10,53273
13047,2003,10,54716
13047,2004,10,55941
13047,2005,12,56691
13047,2006,14,57916
13047,2007,19,59243
13051,1999,70,217651
13051,2000,79,217982
13051,2001,66,220011
13051,2002,85,222314
13051,2003,72,223029
13051,2004,76,226527
13051,2005,65,227853
13051,2006,82,232584
13051,2007,92,237431
13051,2008,65,240719
13055,2000,10,23827
13057,1999,23,133609
13057,2000,11,138067
13057,2001,19,146999
13057,2002,17,154208
13057,2003,22,160698
13057,2004,24,167860
13057,2005,26,176388
13057,2006,27,186898
13057,2007,31,195852
13057,2008,20,201413
13059,1999,14,96185
13059,2000,15,97491
13059,2001,15,99887
13059,2002,17,100606
13059,2003,12,102113
13059,2004,17,105522
13059,2005,13,105335
13059,2006,15,107761
13059,2008,19,111353
13063,1999,66,224572
13063,2000,84,231152
13063,2001,58,239740
13063,2002,47,243135
13063,2003,65,246581
13063,2004,68,249296
13063,2005,50,250342
13063,2006,60,252545
13063,2007,72,254396
13063,2008,69,255923
13067,1999,71,571173
13067,2000,82,589794
13067,2001,100,604402
13067,2002,95,611651
13067,2003,84,614797
13067,2004,98,619776
13067,2005,88,625826
13067,2006,76,639841
13067,2007,71,647869
13067,2008,114,656289
13069,1999,11,35168
13069,2005,10,38094
13069,2008,14,39943
13071,1999,12,39146
13071,2000,10,39450
13071,2001,11,39643
13071,2002,19,39998
13071,2005,22,40465
13071,2006,12,41157
13071,2007,18,41699
13073,2001,22,89314
13073,2002,12,92360
13073,2003,13,95021
13073,2004,16,98872
13073,2005,18,102183
13073,2006,16,106394
13073,2007,19,110428
13073,2008,16,112740
13075,2001,11,14991
13077,1999,20,83649
13077,2000,18,86000
13077,2001,20,90248
13077,2002,15,93702
13077,2003,14,96741
13077,2004,28,100262
13077,2005,26,104304
13077,2006,18,109456
13077,2007,19,113710
13077,2008,13,117685
13081,2001,10,20826
13081,2002,10,20909
13081,2004,10,20892
13081,2005,16,21010
13081,2006,14,21288
13081,2007,17,21600
13087,2001,12,26168
13087,2003,13,26076
13087,2004,12,26034
13089,1999,200,632626
13089,2000,204,641521
13089,2001,201,645883
13089,2002,206,644485
13089,2003,221,642442
13089,2004,171,640656
13089,2005,181,643181
13089,2006,203,650793
13089,2007,184,654985
13089,2008,145,659456
13091,2006,10,19748
13095,1999,35,91203
13095,2000,39,91026
13095,2001,43,90852
13095,2002,40,90254
13095,2003,33,89800
13095,2004,44,89445
13095,2005,46,89336
13095,2006,46,89123
13095,2007,50,89242
13095,2008,36,89146
13097,1999,15,88152
13097,2000,17,89344
13097,2001,13,92660
13097,2002,32,95455
13097,2003,21,98709
13097,2004,14,104050
13097,2005,18,109930
13097,2006,15,116401
13097,2007,22,121941
13097,2008,23,125841
13107,2001,10,20293
13107,2006,10,20775
13107,2008,10,21068
13113,2000,11,87657
13113,2001,13,90180
13113,2004,10,95070
13113,2006,14,99260
13113,2007,21,99956
13113,2008,12,100092
13115,1999,23,83772
13115,2000,20,84678
13115,2002,22,86652
13115,2003,23,87537
13115,2004,24,88024
13115,2005,24,88290
13115,2006,21,89085
13115,2007,30,89245
13115,2008,20,89811
13117,2000,11,95681
13117,2002,14,112632
13117,2003,17,119325
13117,2004,12,126023
13117,2005,16,133622
13117,2006,11,142671
13117,2007,14,152194
13117,2008,10,161142
13121,1999,482,774119
13121,2000,417,782775
13121,2001,409,787253
13121,2002,372,782655
13121,2003,343,780330
13121,2004,370,777489
13121,2005,355,785903
13121,2006,354,811785
13121,2007,346,835353
13121,2008,327,854091
13127,1999,19,62920
13127,2000,16,63045
13127,2001,16,63973
13127,2002,17,64665
13127,2003,16,65718
13127,2004,11,66794
13127,2005,20,67804
13127,2006,24,70029
13127,2007,19,71610
13127,2008,16,73019
13129,2001,10,43740
13129,2004,12,47281
13129,2005,15,48433
13129,2006,13,49936
13129,2007,10,51112
13129,2008,14,52216
13131,1999,10,22089
13131,2001,10,22172
13131,2004,12,22417
13135,1999,53,555077
13135,2000,79,575796
13135,2001,75,606433
13135,2002,86,627681
13135,2003,64,648380
13135,2004,75,671800
13135,2005,73,694188
13135,2006,91,722021
13135,2007,68,745027
13135,2008,73,760852
13137,2001,10,34728
13137,2002,12,35196
13139,1999,12,129216
13139,2000,21,133698
13139,2001,25,140234
13139,2002,20,143989
13139,2003,26,147163
13139,2004,24,149856
13139,2005,26,154092
13139,2006,18,159118
13139,2007,36,164733
13139,2008,31,169211
13143,2007,11,26842
13151,1999,15,109629
13151,2000,19,115879
13151,2001,18,127155
13151,2002,14,136481
13151,2003,23,146330
13151,2004,22,155275
13151,2005,37,164669
13151,2006,34,175077
13151,2007,34,183301
13151,2008,28,189027
13153,1999,24,105295
13153,2000,21,106733
13153,2001,17,109150
13153,2002,27,111989
13153,2003,22,114813
13153,2004,26,118912
13153,2005,21,121282
13153,2006,27,123771
13153,2007,26,126900
13153,2008,33,129194
13157,2001,10,41388
13157,2006,12,51865
13157,2007,15,55096
13163,1999,10,16142
13163,2001,11,15960
13163,2002,10,15954
13163,2003,10,15900
13163,2008,10,15875
13175,1999,10,41754
13175,2000,11,42004
13175,2001,15,42180
13175,2002,16,42639
13175,2003,14,43285
13175,2004,11,43380
13175,2005,13,43815
13175,2006,20,44288
13175,2007,15,44627
13175,2008,15,45181
13179,2001,11,60436
13179,2002,12,61494
13179,2003,14,59339
13179,2004,13,62175
13179,2006,11,61907
13179,2008,16,61445
13185,1999,20,87849
13185,2000,12,88457
13185,2001,21,88735
13185,2002,21,90173
13185,2003,25,90443
13185,2004,28,92735
13185,2005,29,94361
13185,2006,26,96520
13185,2007,19,97626
13185,2008,33,100722
13189,2003,10,20054
13193,2001,12,13377
13205,2001,14,22561
13205,2005,10,22074
13205,2006,11,22309
13207,2007,10,24316
13215,1999,72,176155
13215,2000,71,176646
13215,2001,63,176593
13215,2002,54,175248
13215,2003,68,171191
13215,2004,66,175079
13215,2005,65,176168
13215,2006,71,178921
13215,2007,60,174462
13215,2008,48,174408
13217,1999,13,56952
13217,2000,10,59407
13217,2001,16,64122
13217,2002,10,68304
13217,2003,14,72777
13217,2004,15,77583
13217,2005,23,82441
13217,2006,29,87242
13217,2007,23,92174
13217,2008,22,94626
13223,2001,16,86903
13223,2002,13,92435
13223,2003,21,98113
13223,2004,17,104016
13223,2005,17,110514
13223,2006,16,119681
13223,2007,18,128000
13223,2008,22,133683
13225,2007,13,25349
13227,2005,10,25831
13233,2007,11,38523
13233,2008,10,39132
13245,1999,98,189891
13245,2000,86,190202
13245,2001,76,189873
13245,2002,81,189296
13245,2003,118,187814
13245,2004,81,187859
13245,2005,93,186588
13245,2006,98,187067
13245,2007,95,186978
13245,2008,85,188725
13247,1999,15,66505
13247,2001,15,69029
13247,2002,17,70201
13247,2004,16,73387
13247,2005,17,74823
13247,2006,17,76503
13247,2007,15,78674
13247,2008,18,80033
13255,1999,22,55087
13255,2000,18,55286
13255,2001,14,55790
13255,2002,19,56395
13255,2003,24,56895
13255,2004,20,57238
13255,2005,23,57725
13255,2006,23,58585
13255,2007,22,59362
13255,2008,16,60309
13257,2005,12,23523
13261,2001,16,31290
13261,2003,10,31170
13261,2004,16,30954
13261,2005,13,30698
13261,2006,11,30859
13261,2007,11,31063
13275,1999,15,39547
13275,2000,19,39917
13275,2002,16,39717
13275,2003,21,40051
13275,2004,22,39875
13275,2005,16,40597
13275,2006,12,40897
13275,2007,16,41252
13275,2008,12,41583
13277,2004,10,36464
13277,2005,11,36665
13277,2008,15,37576
13285,1999,17,54792
13285,2000,20,55199
13285,2001,12,56289
13285,2002,19,56688
13285,2003,22,57236
13285,2004,13,58457
13285,2005,12,59594
13285,2006,13,60247
13285,2007,15,61207
13285,2008,14,62058
13293,2000,10,25597
13293,2002,11,25654
13293,2003,12,25648
13293,2007,11,25534
13293,2008,14,25497
13295,1999,11,57216
13295,2000,11,57298
13295,2001,10,58276
13295,2003,10,59560
13295,2004,12,60271
13295,2005,12,61145
13295,2007,10,63143
13295,2008,14,63782
13297,2000,15,58098
13297,2002,12,63264
13297,2003,12,65211
13297,2004,11,67246
13297,2005,13,70424
13297,2006,15,73515
